Variant	N
IRF2BP1 (synonymous_variant)	1
IRF2BP1 (missense_variant)	1
IRF2BP1 (5_prime_UTR_variant)	1
MYPOP (downstream_gene_variant)	1
MYPOP (synonymous_variant)	1
LINC01963 (upstream_gene_variant)	1
CCDC61 (synonymous_variant)	1
ZNF282-ZNF212 (intergenic_region)	1
ZNF282 (downstream_gene_variant)	1
ZNF212 (missense_variant)	1
ZNF783 (non_coding_transcript_exon_variant)	1
MICB (non_coding_transcript_exon_variant)	1
AC098820.2 (intron_variant)	1
ZNF783 (missense_variant)	1
QPCTL (missense_variant)	1
AC098820.2 (non_coding_transcript_exon_variant)	1
AC004890.3 (intron_variant)	1
QPCTL (synonymous_variant)	1
QPCTL (3_prime_UTR_variant)	1
QPCTL-FBXO46 (intergenic_region)	1
AC098820.4 (upstream_gene_variant)	1
AC098820.4 (downstream_gene_variant)	1
AC004890.3 (non_coding_transcript_exon_variant)	1
ZNF783 (synonymous_variant)	1
BHMG1 (upstream_gene_variant)	1
FBXO46-BHMG1 (intergenic_region)	1
KRBA1 (missense_variant)	1
ERCC2 (splice_donor_variant&intron_variant)	1
ERCC2 (3_prime_UTR_variant)	1
CLPTM1 (missense_variant)	1
APOC4-APOC2 (downstream_gene_variant)	1
APOC2 (downstream_gene_variant)	1
ZNF775 (downstream_gene_variant)	1
CLPTM1 (5_prime_UTR_variant)	1
PNO1 (missense_variant)	1
AC073111.1 (upstream_gene_variant)	1
AL645933.5 (splice_region_variant&non_coding_transcript_exon_variant)	1
CLPTM1 (3_prime_UTR_variant)	1
RELB-CLASRP (intergenic_region)	1
CLPTM1-RELB (intergenic_region)	1
AL645933.1 (upstream_gene_variant)	1
RELB (5_prime_UTR_variant)	1
RELB (splice_donor_variant&intron_variant)	1
RELB (splice_acceptor_variant&intron_variant)	1
RELB (missense_variant&splice_region_variant)	1
RELB (upstream_gene_variant)	1
RPL11 (intron_variant)	1
AC011481.1-CLPTM1 (intergenic_region)	1
MICA (splice_region_variant&non_coding_transcript_exon_variant)	1
APOE (missense_variant)	1
KDM5B (missense_variant)	1
AC073111.4-LINC00996 (intergenic_region)	1
AAMP (intron_variant)	1
AC073111.4 (splice_donor_variant&intron_variant)	1
AC073111.4 (3_prime_UTR_variant)	1
KDM5B (frameshift_variant)	1
WDR92 (non_coding_transcript_exon_variant)	1
RPL11 (downstream_gene_variant)	1
TOMM40 (splice_acceptor_variant&intron_variant)	1
TOMM40 (splice_donor_variant&intron_variant)	1
MICA (splice_region_variant)	1
TOMM40 (non_coding_transcript_exon_variant)	1
AC073111.4 (5_prime_UTR_variant)	1
TOMM40-APOE (intergenic_region)	1
APOE (downstream_gene_variant)	1
MICA (splice_acceptor_variant&intron_variant)	1
CLASRP (non_coding_transcript_variant)	1
SSPO (downstream_gene_variant)	1
PNO1 (synonymous_variant)	1
TRAPPC6A (splice_region_variant&intron_variant)	1
TRAPPC6A (downstream_gene_variant)	1
TRAPPC6A (splice_acceptor_variant&intron_variant)	1
ATP6V0E2-AS1 (splice_donor_variant&intron_variant)	1
KDM5B (5_prime_UTR_variant)	1
AL645933.4 (splice_region_variant&non_coding_transcript_exon_variant)	1
BLOC1S3 (synonymous_variant)	1
AC004877.2 (non_coding_transcript_exon_variant)	1
CLASRP (5_prime_UTR_variant)	1
EXOC3L2 (downstream_gene_variant)	1
MARK4 (upstream_gene_variant)	1
MARK4 (downstream_gene_variant)	1
MARK4 (synonymous_variant)	1
MARK4 (3_prime_UTR_variant)	1
CKM (downstream_gene_variant)	1
ZNF862 (5_prime_UTR_premature_start_codon_gain_variant)	1
PPP1R37 (5_prime_UTR_variant)	1
HCP5 (upstream_gene_variant)	1
AL645933.2 (downstream_gene_variant)	1
ARPC2 (splice_donor_variant&intron_variant)	1
ARPC2-AC021016.2 (intergenic_region)	1
ARPC2 (3_prime_UTR_variant)	1
RNU6-611P (downstream_gene_variant)	1
CLASRP (splice_donor_variant&intron_variant)	1
ZNF296 (frameshift_variant)	1
ZBED6CL (splice_region_variant&intron_variant)	1
ZBED6CL (upstream_gene_variant)	1
MDS2 (upstream_gene_variant)	1
LRRC61 (upstream_gene_variant)	1
AC092666.1-AC006008.1 (intergenic_region)	1
GEMIN7 (splice_region_variant&intron_variant)	1
ARPC2 (splice_acceptor_variant&intron_variant)	1
ARPC2 (splice_region_variant&intron_variant)	1
MICA (frameshift_variant)	1
GEMIN7 (3_prime_UTR_variant)	1
BAG6 (5_prime_UTR_variant)	1
MIR4775 (non_coding_transcript_exon_variant)	1
STMP1 (5_prime_UTR_variant)	1
ZNF613 (5_prime_UTR_variant)	1
ZNF649 (missense_variant)	1
ZNF649 (intron_variant)	1
SAPCD1-AS1 (downstream_gene_variant)	1
ZNF649 (5_prime_UTR_variant)	1
ZNF649-AS1 (non_coding_transcript_exon_variant)	1
ZNF649 (upstream_gene_variant)	1
ZNF613 (non_coding_transcript_exon_variant)	1
ZNF613 (intron_variant)	1
ADCK2 (splice_region_variant&intron_variant)	1
ZNF613 (missense_variant)	1
DENND2A (upstream_gene_variant)	1
ZNF613 (synonymous_variant)	1
ADCK2 (start_lost)	1
LINC01635 (non_coding_transcript_exon_variant)	1
ADCK2 (5_prime_UTR_variant)	1
MSH5 (synonymous_variant)	1
CYB5R1 (splice_donor_variant&intron_variant)	1
SAPCD1 (upstream_gene_variant)	1
SPACA6 (non_coding_transcript_exon_variant)	1
NDUFB2 (splice_region_variant)	1
BRAF (missense_variant)	1
SPACA6 (missense_variant)	1
MSH5 (frameshift_variant)	1
NDUFB2 (splice_acceptor_variant&intron_variant)	1
FPR3 (5_prime_UTR_premature_start_codon_gain_variant)	1
NDUFB2 (downstream_gene_variant)	1
NDUFB2 (splice_region_variant&intron_variant)	1
NBEAL1 (synonymous_variant)	1
MSH5 (3_prime_UTR_variant)	1
NDUFB2 (non_coding_transcript_exon_variant)	1
NDUFB2-AS1 (upstream_gene_variant)	1
RNU6-850P (upstream_gene_variant)	1
NBEAL1 (upstream_gene_variant)	1
NBEAL1 (5_prime_UTR_variant)	1
ZNF577 (splice_donor_variant&intron_variant)	1
AAK1 (disruptive_inframe_deletion)	1
VWA7 (downstream_gene_variant)	1
MKRN1 (5_prime_UTR_variant)	1
MKRN1 (splice_donor_variant&intron_variant)	1
FAM117B (splice_region_variant&intron_variant)	1
SLC37A3 (stop_gained)	1
SLC37A3 (splice_region_variant&non_coding_transcript_exon_variant)	1
AC011468.5 (non_coding_transcript_exon_variant)	1
AC011468.5 (downstream_gene_variant)	1
AC011468.1 (non_coding_transcript_exon_variant)	1
AAK1 (splice_donor_variant&intron_variant)	1
SLC37A3 (missense_variant)	1
ZNF841 (3_prime_UTR_variant)	1
MKRN1 (synonymous_variant)	1
TMEM183A (non_coding_transcript_exon_variant)	1
ZNF841 (intron_variant)	1
ZNF841 (synonymous_variant)	1
ZNF841 (upstream_gene_variant)	1
ZNF841 (5_prime_UTR_variant)	1
B3GALNT1P1 (intron_variant)	1
AC011468.4 (upstream_gene_variant)	1
ZNF432 (splice_region_variant&non_coding_transcript_exon_variant)	1
RNA5SP247 (upstream_gene_variant)	1
USP48 (missense_variant)	1
SLC37A3 (splice_region_variant&intron_variant)	1
MKRN1 (splice_acceptor_variant&intron_variant)	1
AL590556.1 (non_coding_transcript_exon_variant)	1
HSPG2 (intron_variant)	1
TMEM183A (5_prime_UTR_variant)	1
VARS1 (splice_acceptor_variant&intron_variant)	1
TMEM183A (synonymous_variant)	1
RAB19 (3_prime_UTR_variant)	1
ZNF615 (5_prime_UTR_variant)	1
USP48 (splice_region_variant&intron_variant)	1
ICA1L (intron_variant)	1
RAB19 (downstream_gene_variant)	1
RAB19 (missense_variant)	1
RNA5SP248 (downstream_gene_variant)	1
ZNF614 (5_prime_UTR_variant)	1
USP48 (3_prime_UTR_variant)	1
SPACA6 (upstream_gene_variant)	1
SIGLEC14 (missense_variant)	1
FAM71E1 (5_prime_UTR_variant)	1
AC004918.5 (non_coding_transcript_exon_variant)	1
ABI2 (upstream_gene_variant)	1
RAPH1 (3_prime_UTR_variant)	1
C19orf48 (3_prime_UTR_variant)	1
CYP20A1-MRPL50P2 (intergenic_region)	1
DENND11 (synonymous_variant)	1
CYP20A1 (splice_donor_variant&intron_variant)	1
AAK1 (synonymous_variant)	1
CYP20A1 (synonymous_variant)	1
RNU1-82P (non_coding_transcript_exon_variant)	1
DDAH2 (intron_variant)	1
DDAH2 (upstream_gene_variant)	1
AGK (3_prime_UTR_variant)	1
AC010325.3 (intron_variant)	1
CTU1 (missense_variant)	1
CTU1 (splice_region_variant&intron_variant)	1
CTU1 (intron_variant)	1
WEE2-AS1 (downstream_gene_variant)	1
ABI2 (splice_acceptor_variant&intron_variant)	1
AC018755.2 (intron_variant)	1
ABI2 (splice_donor_variant&intron_variant)	1
EMC10 (splice_acceptor_variant&splice_region_variant&intron_variant)	1
NFU1-AAK1 (intergenic_region)	1
RAPH1 (downstream_gene_variant)	1
EMC10 (synonymous_variant)	1
CDC42 (5_prime_UTR_premature_start_codon_gain_variant)	1
EMC10 (splice_region_variant&intron_variant)	1
TRBV4-1 (missense_variant)	1
TRBV2 (5_prime_UTR_variant)	1
WEE2 (downstream_gene_variant)	1
CLEC5A (3_prime_UTR_variant)	1
CLEC5A (downstream_gene_variant)	1
MGAM (intron_variant)	1
SSBP1 (splice_donor_variant&intron_variant)	1
CLEC11A (missense_variant)	1
SSBP1 (upstream_gene_variant)	1
CLEC11A (downstream_gene_variant)	1
SIGLEC18P (downstream_gene_variant)	1
SIGLEC9 (missense_variant)	1
DDAH2 (5_prime_UTR_variant)	1
CCT4P1 (upstream_gene_variant)	1
NKG7 (upstream_gene_variant)	1
NBEAL1-CYP20A1 (intergenic_region)	1
AC008750.7 (intron_variant)	1
AC008750.7 (splice_region_variant&intron_variant)	1
ZNF175 (upstream_gene_variant)	1
ZNF175 (5_prime_UTR_variant)	1
CYP20A1 (upstream_gene_variant)	1
ZNF175 (missense_variant&splice_region_variant)	1
AC004918.1 (intron_variant)	1
ZNF175 (splice_region_variant&non_coding_transcript_exon_variant)	1
ZNF175 (missense_variant)	1
ZNF175 (3_prime_UTR_variant)	1
RPL12P16 (downstream_gene_variant)	1
SIGLEC14 (non_coding_transcript_exon_variant)	1
SIGLEC5 (intron_variant)	1
AC018755.4 (upstream_gene_variant)	1
NKG7 (5_prime_UTR_variant)	1
NKG7 (splice_region_variant&intron_variant)	1
NKG7 (intron_variant)	1
NKG7 (3_prime_UTR_variant)	1
AC008750.8 (downstream_gene_variant)	1
VSIG10L (upstream_gene_variant)	1
AC008750.4 (intron_variant)	1
ETFB (downstream_gene_variant)	1
AC008750.3 (downstream_gene_variant)	1
RN7SL670P (upstream_gene_variant)	1
CYP20A1 (5_prime_UTR_variant)	1
AC008750.8 (splice_donor_variant&intron_variant)	1
ETFB (splice_donor_variant&intron_variant)	1
CYP20A1 (splice_region_variant&non_coding_transcript_exon_variant)	1
CYP20A1 (missense_variant&splice_region_variant)	1
CYP20A1 (5_prime_UTR_premature_start_codon_gain_variant)	1
ETFB (synonymous_variant)	1
MSH5 (5_prime_UTR_variant)	1
AC073878.2 (non_coding_transcript_exon_variant)	1
ZNF616 (missense_variant)	1
VARS1 (missense_variant)	1
USP48 (non_coding_transcript_exon_variant)	1
CREB3L2 (conservative_inframe_deletion)	1
TRIM24 (missense_variant)	1
NEU1 (splice_donor_variant&intron_variant)	1
SUMO1 (3_prime_UTR_variant)	1
ZNF83 (splice_region_variant&intron_variant)	1
AAK1 (splice_region_variant&non_coding_transcript_exon_variant)	1
SLC44A4 (3_prime_UTR_variant)	1
NEU1 (upstream_gene_variant)	1
ECE1 (non_coding_transcript_exon_variant)	1
ZNF83 (missense_variant)	1
CREB3L2 (disruptive_inframe_deletion)	1
ZNF611 (splice_acceptor_variant&intron_variant)	1
CREB3L2 (synonymous_variant)	1
ECE1 (splice_acceptor_variant&intron_variant)	1
ZNF611 (splice_donor_variant&intron_variant)	1
ZNF611 (5_prime_UTR_variant)	1
ANXA4 (splice_region_variant&non_coding_transcript_exon_variant)	1
TRIM24 (non_coding_transcript_exon_variant)	1
ZNF83 (disruptive_inframe_deletion)	1
NBPF3 (missense_variant)	1
HS6ST1P1-CROCCP5 (intergenic_region)	1
RPL39P34 (non_coding_transcript_exon_variant)	1
RPL39P34 (downstream_gene_variant)	1
MYBPH (downstream_gene_variant)	1
SUMO1-NOP58 (intergenic_region)	1
ZNF701 (splice_acceptor_variant&intron_variant)	1
HS6ST1P1 (downstream_gene_variant)	1
ZNF701 (synonymous_variant)	1
ADORA1 (downstream_gene_variant)	1
TRIM24 (3_prime_UTR_variant)	1
CROCCP5 (upstream_gene_variant)	1
ZC3HAV1L-ZC3HAV1 (intergenic_region)	1
CHIT1 (intron_variant)	1
ZC3HAV1L (missense_variant)	1
ZC3HAV1L (synonymous_variant)	1
NEU1 (3_prime_UTR_variant)	1
AC079354.1 (downstream_gene_variant)	1
ECE1 (splice_region_variant&intron_variant)	1
NPM1P40 (non_coding_transcript_exon_variant)	1
ZNF600 (synonymous_variant)	1
AC091736.1 (upstream_gene_variant)	1
MTPN (upstream_gene_variant)	1
EIF4G3 (synonymous_variant)	1
TMEM237 (upstream_gene_variant)	1
RNU7-200P (upstream_gene_variant)	1
EIF4G3 (non_coding_transcript_exon_variant)	1
ZNF320 (synonymous_variant)	1
AC091736.1 (downstream_gene_variant)	1
STMP1 (splice_donor_variant&intron_variant)	1
ZNF600 (splice_acceptor_variant&intron_variant)	1
ZNF320 (5_prime_UTR_premature_start_codon_gain_variant)	1
ZNF888 (3_prime_UTR_variant)	1
STMP1 (splice_acceptor_variant&intron_variant)	1
ZNF888 (synonymous_variant)	1
ZNF888 (missense_variant)	1
ZNF888 (non_coding_transcript_exon_variant)	1
TMEM237 (splice_donor_variant&intron_variant)	1
TMEM237 (downstream_gene_variant)	1
ALS2 (3_prime_UTR_variant)	1
EIF4G3 (upstream_gene_variant)	1
EIF4G3 (intron_variant)	1
EHMT2-AS1 (splice_region_variant&non_coding_transcript_exon_variant)	1
AC090498.1 (upstream_gene_variant)	1
ZNF600 (5_prime_UTR_premature_start_codon_gain_variant)	1
ZNF600-ZNF28 (intergenic_region)	1
ECE1 (synonymous_variant)	1
ECE1 (missense_variant)	1
ZNF28 (stop_retained_variant)	1
ZNF28 (missense_variant)	1
ZNF28 (synonymous_variant)	1
ALS2 (upstream_gene_variant)	1
AC008813.1 (upstream_gene_variant)	1
AL031005.2-ECE1 (intergenic_region)	1
LINC01136 (intron_variant)	1
ALS2 (synonymous_variant)	1
RPS15AP6 (downstream_gene_variant)	1
NBPF2P (upstream_gene_variant)	1
CROCCP5 (downstream_gene_variant)	1
NBPF3 (5_prime_UTR_variant)	1
TBXAS1 (upstream_gene_variant)	1
HSPA1A (synonymous_variant)	1
MIR6801 (splice_region_variant&non_coding_transcript_exon_variant)	1
PPP2R1A (3_prime_UTR_variant)	1
AC010320.3 (intron_variant)	1
AC010320.3 (non_coding_transcript_exon_variant)	1
HSPA1B (5_prime_UTR_variant)	1
BMPR2 (splice_region_variant&intron_variant)	1
PFN1P10 (downstream_gene_variant)	1
ZNF480 (frameshift_variant)	1
HIPK2 (splice_region_variant&intron_variant)	1
ZNF766 (splice_acceptor_variant&intron_variant)	1
ZNF766 (splice_donor_variant&intron_variant)	1
HIPK2 (intron_variant)	1
HIPK2 (3_prime_UTR_variant)	1
AC064836.4 (upstream_gene_variant)	1
NOP58 (splice_acceptor_variant&intron_variant)	1
MIR6801 (non_coding_transcript_exon_variant)	1
HSPA1A (missense_variant)	1
NBPF3 (missense_variant&splice_region_variant)	1
HSPA1A (intron_variant)	1
VARS1 (splice_donor_variant&intron_variant)	1
AC011468.3 (upstream_gene_variant)	1
NBPF3 (splice_acceptor_variant&intron_variant)	1
FAM117B (missense_variant)	1
VARS1 (synonymous_variant)	1
NBPF3 (splice_region_variant&intron_variant)	1
NBPF3 (splice_region_variant&non_coding_transcript_exon_variant)	1
FAM117B (5_prime_UTR_variant)	1
ZNF836 (missense_variant)	1
ZNF836 (non_coding_transcript_exon_variant)	1
MTCO1P54-FAM117B (intergenic_region)	1
KDM7A (synonymous_variant)	1
PPP2R1A (missense_variant)	1
HSPA1A (5_prime_UTR_variant)	1
PPP2R1A (synonymous_variant)	1
HSPA1B (downstream_gene_variant)	1
LUC7L2-RNU6-911P (intergenic_region)	1
ADORA1 (3_prime_UTR_variant)	1
SNORD70 (downstream_gene_variant)	1
ZNF528-AS1 (upstream_gene_variant)	1
ZNF528-AS1-ZNF528 (intergenic_region)	1
ZNF528 (non_coding_transcript_exon_variant)	1
ZNF528 (intron_variant)	1
ZNF528 (3_prime_UTR_variant)	1
LUC7L2 (5_prime_UTR_variant)	1
SNORD48 (upstream_gene_variant)	1
NOP58 (frameshift_variant&splice_region_variant)	1
ZNF480 (splice_region_variant&intron_variant)	1
FMC1 (intron_variant)	1
UBN2 (intron_variant)	1
NOP58 (splice_region_variant&non_coding_transcript_exon_variant)	1
TMEM183A-PPFIA4 (intergenic_region)	1
ZC3HAV1 (missense_variant&splice_region_variant)	1
ZC3HAV1 (frameshift_variant&splice_region_variant)	1
ZNF808 (missense_variant)	1
AC083880.1 (upstream_gene_variant)	1
ZNF528-AS1 (intron_variant)	1
ZNF528-AS1 (non_coding_transcript_exon_variant)	1
AC010332.1 (downstream_gene_variant)	1
NOP58 (non_coding_transcript_exon_variant)	1
LUC7L2 (downstream_gene_variant)	1
ZNF480 (synonymous_variant)	1
ZNF480 (stop_gained)	1
ZNF610 (missense_variant)	1
FMC1-LUC7L2 (downstream_gene_variant)	1
ZNF610 (synonymous_variant)	1
ZNF880 (5_prime_UTR_variant)	1
ZNF880 (non_coding_transcript_exon_variant)	1
LUC7L2 (upstream_gene_variant)	1
ZNF880 (splice_acceptor_variant&intron_variant)	1
LUC7L2 (non_coding_transcript_exon_variant)	1
ZNF880 (intron_variant)	1
ZNF528-AS1 (downstream_gene_variant)	1
ZNF880 (3_prime_UTR_variant)	1
EMC10 (intron_variant)	1
TRBV4-1 (splice_region_variant&synonymous_variant)	1
CCNYL1 (non_coding_transcript_exon_variant)	1
RPL13A (5_prime_UTR_variant)	1
TRBV15-TRBV16 (intergenic_region)	1
TRBV15 (downstream_gene_variant)	1
ZBTB40 (downstream_gene_variant)	1
FLT3LG (splice_acceptor_variant&splice_region_variant&intron_variant)	1
AC010619.2 (splice_acceptor_variant&splice_region_variant&intron_variant)	1
FLT3LG (missense_variant)	1
FASTKD2 (upstream_gene_variant)	1
WNT4 (intron_variant)	1
TRBV16 (downstream_gene_variant)	1
TRBV14 (5_prime_UTR_variant)	1
TRBV12-5 (splice_region_variant&synonymous_variant)	1
TRBV12-5 (upstream_gene_variant)	1
TRBV12-3-TRBV12-4 (intergenic_region)	1
TRBV12-4 (upstream_gene_variant)	1
ZDBF2 (missense_variant)	1
TRBV10-3 (splice_region_variant&synonymous_variant)	1
TRBV16 (upstream_gene_variant)	1
TRBV16-TRBV17 (intergenic_region)	1
MTRNR2L6 (5_prime_UTR_premature_start_codon_gain_variant)	1
AC010619.2 (splice_acceptor_variant&intron_variant)	1
ALDH16A1 (5_prime_UTR_variant)	1
FASTKD2 (splice_acceptor_variant&intron_variant)	1
FASTKD2 (splice_donor_variant&intron_variant)	1
TRBV19-TRBV20-1 (intergenic_region)	1
ZBTB40 (synonymous_variant)	1
TRBV20-1 (upstream_gene_variant)	1
AC010619.2 (splice_region_variant&intron_variant)	1
ALDH16A1 (splice_acceptor_variant&intron_variant)	1
TRBV18 (splice_acceptor_variant&intron_variant)	1
TRBV19 (splice_acceptor_variant&intron_variant)	1
FASTKD2 (5_prime_UTR_premature_start_codon_gain_variant)	1
FLT3LG (non_coding_transcript_variant)	1
TRBV18 (splice_region_variant&synonymous_variant)	1
FASTKD2 (non_coding_transcript_exon_variant)	1
TRBV18 (missense_variant)	1
FLT3LG (synonymous_variant)	1
TRBV13 (synonymous_variant)	1
GPR1-AS (downstream_gene_variant)	1
GPR1-AS-ZDBF2 (intergenic_region)	1
NOSIP (splice_donor_variant&intron_variant)	1
ADIPOR1 (downstream_gene_variant)	1
NOSIP (synonymous_variant)	1
TRBV6-8-TRBV7-7 (intergenic_region)	1
TRBV6-8 (missense_variant)	1
EEF1B2 (3_prime_UTR_variant)	1
AC010619.1 (upstream_gene_variant)	1
TRBV6-8 (upstream_gene_variant)	1
NOSIP (5_prime_UTR_variant)	1
TRBV13 (missense_variant&splice_region_variant)	1
PRR12 (synonymous_variant)	1
RRAS (downstream_gene_variant)	1
PRR12-RRAS (intergenic_region)	1
AL445524.2 (3_prime_UTR_variant)	1
RRAS (splice_donor_variant&intron_variant)	1
TRBV5-6 (downstream_gene_variant)	1
GPANK1 (3_prime_UTR_variant)	1
RCN3 (splice_region_variant&intron_variant)	1
RCN3 (intron_variant)	1
FCGRT (3_prime_UTR_variant)	1
FCGRT (non_coding_transcript_exon_variant)	1
AC007383.1 (non_coding_transcript_exon_variant)	1
TRBV13 (missense_variant)	1
GPR1-AS (intron_variant)	1
RPS11 (non_coding_transcript_exon_variant)	1
GPR1 (intron_variant)	1
GPR1-AS (upstream_gene_variant)	1
TRBV7-9-TRBV13 (intergenic_region)	1
TRBV7-9 (downstream_gene_variant)	1
TRBV7-9 (splice_region_variant&synonymous_variant)	1
TRBV7-9 (synonymous_variant)	1
FCGRT (splice_acceptor_variant&intron_variant)	1
TRBV7-9 (missense_variant)	1
FCGRT (intron_variant)	1
KLHL12 (synonymous_variant)	1
FCGRT (splice_region_variant&intron_variant)	1
PIH1D1 (5_prime_UTR_premature_start_codon_gain_variant)	1
TRBV25-1 (missense_variant)	1
TRBV4-1-TRBV5-1 (intergenic_region)	1
APLF (upstream_gene_variant)	1
MIR6798 (upstream_gene_variant)	1
RUVBL2 (splice_acceptor_variant&intron_variant)	1
LHB (synonymous_variant)	1
LHB (non_coding_transcript_exon_variant)	1
AC008687.4 (downstream_gene_variant)	1
RN7SL708P (downstream_gene_variant)	1
METTL21A (missense_variant)	1
SNRNP70 (5_prime_UTR_variant)	1
RUVBL2 (splice_donor_variant&intron_variant)	1
APLF (intron_variant)	1
APLF (splice_donor_variant&intron_variant)	1
SNRNP70 (splice_donor_variant&intron_variant)	1
TRBV29-1 (upstream_gene_variant)	1
SNRNP70 (synonymous_variant)	1
SNRNP70 (3_prime_UTR_variant)	1
AC244472.1-TRBV29-1 (intergenic_region)	1
TRBV29-1 (5_prime_UTR_variant)	1
TRBV29-1 (intron_variant)	1
FASTKD2 (3_prime_UTR_variant)	1
FTL (synonymous_variant)	1
PRSS2 (downstream_gene_variant)	1
BAX (3_prime_UTR_variant)	1
PRSS2 (non_coding_transcript_exon_variant)	1
AC026803.2 (upstream_gene_variant)	1
AL031428.2 (downstream_gene_variant)	1
AC026803.2-FTL (intergenic_region)	1
WBP1LP1 (downstream_gene_variant)	1
FTL (splice_donor_variant&intron_variant)	1
TRBV29-1 (splice_region_variant&intron_variant)	1
PPP1R14BP2 (non_coding_transcript_exon_variant)	1
PRSS2 (missense_variant)	1
GYS1 (missense_variant)	1
GYS1 (non_coding_transcript_exon_variant)	1
RNU6-664P (upstream_gene_variant)	1
TRBV29-1 (missense_variant)	1
TRBV29-1 (synonymous_variant)	1
AC244472.1 (non_coding_transcript_exon_variant)	1
PGBD4P1 (downstream_gene_variant)	1
TRBV28-PGBD4P1 (intergenic_region)	1
CD37 (3_prime_UTR_variant)	1
CD37 (synonymous_variant)	1
KLF7 (synonymous_variant)	1
CD37 (splice_acceptor_variant&intron_variant)	1
CD37 (splice_donor_variant&intron_variant)	1
KLF7 (intron_variant)	1
KLF7 (non_coding_transcript_exon_variant)	1
CD37 (intron_variant)	1
TRBV27 (splice_region_variant&synonymous_variant)	1
TRBV28 (downstream_gene_variant)	1
TRBV27 (upstream_gene_variant)	1
TRBVB-TRBV27 (intergenic_region)	1
TRBV25-1 (intron_variant)	1
PIH1D1 (splice_donor_variant&intron_variant)	1
KDM1A (5_prime_UTR_variant)	1
PIH1D1 (splice_region_variant&synonymous_variant)	1
PIH1D1 (splice_region_variant&non_coding_transcript_exon_variant)	1
KLF7-IT1 (upstream_gene_variant)	1
AC007879.2 (upstream_gene_variant)	1
CD37 (5_prime_UTR_variant)	1
KDM1A (splice_donor_variant&intron_variant)	1
LIN7B (disruptive_inframe_deletion)	1
LIN7B (non_coding_transcript_exon_variant)	1
SUMO1P4 (non_coding_transcript_exon_variant)	1
SUMO1P4-SLC6A16 (intergenic_region)	1
SUMO1P4 (downstream_gene_variant)	1
SLC6A16 (splice_region_variant)	1
TRBV28 (synonymous_variant)	1
MYOSLID (intron_variant)	1
SLC6A16 (synonymous_variant)	1
SLC6A16 (stop_lost)	1
SLC6A16 (5_prime_UTR_variant)	1
SLC6A16 (non_coding_transcript_exon_variant)	1
SLC6A16 (upstream_gene_variant)	1
AC007879.1 (downstream_gene_variant)	1
AC007879.3 (intron_variant)	1
AC007383.4 (non_coding_transcript_exon_variant)	1
SCAF1 (synonymous_variant)	1
IRF3 (downstream_gene_variant)	1
PARD3B (intron_variant)	1
IL4I1 (downstream_gene_variant)	1
NRP2 (3_prime_UTR_variant)	1
AC007362.1 (downstream_gene_variant)	1
NRP2 (splice_region_variant&intron_variant)	1
NRP2 (missense_variant)	1
TRBV7-3 (synonymous_variant)	1
LY6G5C (3_prime_UTR_variant)	1
AL662899.3 (splice_donor_variant&intron_variant)	1
LY6G5C (missense_variant)	1
TRBV5-2-TRBV6-4 (intergenic_region)	1
TRBV6-4 (upstream_gene_variant)	1
TRBV7-2-TRBV8-1 (intergenic_region)	1
TRBV7-2 (downstream_gene_variant)	1
NFU1 (splice_donor_variant&intron_variant)	1
ATF5 (5_prime_UTR_variant)	1
LINC00339 (splice_acceptor_variant&splice_donor_variant&splice_region_variant&intron_variant&non_coding_transcript_exon_variant)	1
TBC1D17 (synonymous_variant)	1
CSNK2B (3_prime_UTR_variant)	1
IRF3 (3_prime_UTR_variant)	1
AKT1S1 (synonymous_variant)	1
TRBV9 (missense_variant)	1
PTOV1 (splice_donor_variant&intron_variant)	1
PNKP (splice_donor_variant&intron_variant)	1
AC007679.2 (upstream_gene_variant)	1
PNKP (missense_variant)	1
TRBV9 (intron_variant)	1
PPIAP68-AC007679.2 (intergenic_region)	1
NRP2 (downstream_gene_variant)	1
NRP2 (intron_variant)	1
TRBV5-3 (synonymous_variant)	1
AKT1S1 (5_prime_UTR_variant)	1
AKT1S1 (intron_variant)	1
TRBV5-3 (splice_region_variant&intron_variant)	1
TRBV8-2-TRBV5-3 (intergenic_region)	1
TBC1D17 (missense_variant)	1
CSNK2B (splice_region_variant&intron_variant)	1
AL031281.2 (non_coding_transcript_exon_variant)	1
TRBV7-2 (splice_acceptor_variant&intron_variant)	1
TRBV7-2 (missense_variant&splice_region_variant)	1
TRBV5-1 (missense_variant&splice_region_variant)	1
TRBV6-1 (splice_region_variant&synonymous_variant)	1
ABHD16A (synonymous_variant)	1
POLD1 (splice_region_variant)	1
CD28 (3_prime_UTR_variant)	1
AL662899.3 (3_prime_UTR_variant)	1
POLD1 (splice_region_variant&intron_variant)	1
POLD1 (synonymous_variant)	1
POLD1 (intron_variant)	1
ABHD16A (splice_donor_variant&intron_variant)	1
AC020909.1 (splice_acceptor_variant&intron_variant)	1
FAM71E1 (3_prime_UTR_variant)	1
MYBPC2 (downstream_gene_variant)	1
FAM71E1 (non_coding_transcript_exon_variant)	1
TRBV4-1 (downstream_gene_variant)	1
CD28 (splice_region_variant&intron_variant)	1
EMC10 (5_prime_UTR_variant)	1
NR1H2 (3_prime_UTR_variant)	1
AL590556.3 (splice_region_variant&intron_variant)	1
NR1H2 (splice_region_variant&intron_variant)	1
NR1H2 (splice_donor_variant&intron_variant)	1
