	Enrichment	P-Value	Q-Value
MIR3184_5P		0.1	1.0
MIR1226_5P		0.1	1.0
HP_TRUE_HERMAPHRODITISM		0.1	1.0
GOMF_SODIUM_CHANNEL_INHIBITOR_ACTIVITY		0.1	1.0
HP_URINARY_TRACT_NEOPLASM		0.1	1.0
GOBP_GLOMERULAR_BASEMENT_MEMBRANE_DEVELOPMENT		0.1	1.0
MORF_MSH3		0.1	1.0
GSE339_EX_VIVO_VS_IN_CULTURE_CD4CD8DN_DC_UP		0.1	1.0
GOBP_RETINOIC_ACID_RECEPTOR_SIGNALING_PATHWAY		0.1	1.0
HP_HYPOTRIGLYCERIDEMIA		0.1	1.0
PECE_MAMMARY_STEM_CELL_DN		0.1	1.0
GSE7509_UNSTIM_VS_FCGRIIB_STIM_DC_DN		0.1	1.0
WP_PHOTODYNAMIC_THERAPYINDUCED_HIF1_SURVIVAL_SIGNALING		0.1	1.0
MIR4721		0.1	1.0
BIOCARTA_NTHI_PATHWAY		0.1	1.0
GOBP_POSITIVE_REGULATION_OF_LEUKOCYTE_MEDIATED_IMMUNITY		0.1	1.0
GSE4142_NAIVE_VS_GC_BCELL_DN		0.1	1.0
GOBP_MAINTENANCE_OF_LOCATION_IN_CELL		0.1	1.0
GOBP_POSITIVE_REGULATION_OF_EXCITATORY_POSTSYNAPTIC_POTENTIAL		0.1	1.0
GOBP_RESPONSE_TO_ETHANOL		0.1	1.0
HP_CLUBBING_OF_TOES		0.1	1.0
GAUSSMANN_MLL_AF4_FUSION_TARGETS_F_UP		0.1	1.0
AP1_Q2_01		0.1	1.0
GOBP_TYROSINE_PHOSPHORYLATION_OF_STAT_PROTEIN		0.1	1.0
GSE2405_0H_VS_12H_A_PHAGOCYTOPHILUM_STIM_NEUTROPHIL_UP		0.1	1.0
GSE21360_PRIMARY_VS_QUATERNARY_MEMORY_CD8_TCELL_UP		0.1	1.0
AP1_Q6		0.1	1.0
GOBP_REGULATION_OF_BINDING		0.1	1.0
MIR373_5P		0.1	1.0
GSE9037_CTRL_VS_LPS_4H_STIM_IRAK4_KO_BMDM_DN		0.1	1.0
HP_APLASIA_HYPOPLASIA_OF_THE_EYEBROW		0.1	1.0
RIZ_ERYTHROID_DIFFERENTIATION_APOBEC2		0.1	1.0
GOBP_URETERIC_BUD_ELONGATION		0.1	1.0
MODULE_313		0.1	1.0
PICCALUGA_ANGIOIMMUNOBLASTIC_LYMPHOMA_DN		0.1	1.0
MIR758_3P		0.1	1.0
MIR6793_3P		0.1	1.0
MORF_THPO		0.1	1.0
HP_DIARRHEA		0.1	1.0
MOHANKUMAR_HOXA1_TARGETS_DN		0.1	1.0
GOBP_NEGATIVE_REGULATION_OF_INFLAMMATORY_RESPONSE		0.1	1.0
MIR12136		0.1	1.0
HP_AREFLEXIA		0.1	1.0
GSE29618_PRE_VS_DAY7_FLU_VACCINE_MDC_DN		0.1	1.0
GSE27786_LIN_NEG_VS_CD4_TCELL_UP		0.1	1.0
HP_ACQUIRED_ABNORMAL_HAIR_PATTERN		0.1	1.0
MIR6132		0.1	1.0
RYAAAKNNNNNNTTGW_UNKNOWN		0.1	1.0
HP_HYPERREFLEXIA		0.1	1.0
GOBP_REGULATION_OF_CDC42_PROTEIN_SIGNAL_TRANSDUCTION		0.1	1.0
VART_KSHV_INFECTION_ANGIOGENIC_MARKERS_DN		0.1	1.0
MIKKELSEN_MEF_HCP_WITH_H3K27ME3		0.1	1.0
GOBP_POSITIVE_REGULATION_OF_ALPHA_BETA_T_CELL_PROLIFERATION		0.1	1.0
GOCC_DENDRITIC_TREE		0.1	1.0
GOMF_SOLUTE_SODIUM_SYMPORTER_ACTIVITY		0.1	1.0
GSE32986_GMCSF_VS_GMCSF_AND_CURDLAN_LOWDOSE_STIM_DC_UP		0.1	1.0
GOBP_REGULATION_OF_EMBRYONIC_DEVELOPMENT		0.1	1.0
MODULE_470		0.1	1.0
DESCARTES_FETAL_ADRENAL_MYELOID_CELLS		0.1	1.0
GOBP_NEGATIVE_REGULATION_OF_PROTEIN_SERINE_THREONINE_KINASE_ACTIVITY		0.1	1.0
GOBP_NAD_BIOSYNTHESIS_VIA_NICOTINAMIDE_RIBOSIDE_SALVAGE_PATHWAY		0.1	1.0
BERENJENO_TRANSFORMED_BY_RHOA_FOREVER_DN		0.1	1.0
MIR579_3P		0.1	1.0
GOBP_LYMPHOCYTE_MIGRATION		0.1	1.0
GSE22935_WT_VS_MYD88_KO_MACROPHAGE_24H_MBOVIS_BCG_STIM_UP		0.1	1.0
GOBP_NEGATIVE_REGULATION_OF_CYTOKINE_PRODUCTION		0.1	1.0
GOBP_NEGATIVE_REGULATION_OF_PROTEIN_POLYMERIZATION		0.1	1.0
GOBP_PEPTIDE_HORMONE_SECRETION		0.1	1.0
GOBP_CELLULAR_MODIFIED_AMINO_ACID_BIOSYNTHETIC_PROCESS		0.1	1.0
HP_PARAPLEGIA		0.1	1.0
HP_ABNORMALITY_OF_URINE_HOMEOSTASIS		0.1	1.0
GOCC_PLATELET_ALPHA_GRANULE_LUMEN		0.1	1.0
GOMF_PHOSPHATIDYLINOSITOL_BISPHOSPHATE_BINDING		0.1	1.0
GOBP_CIRCULATORY_SYSTEM_PROCESS		0.1	1.0
HP_CHOLESTATIC_LIVER_DISEASE		0.1	1.0
GOBP_POSITIVE_REGULATION_OF_NIK_NF_KAPPAB_SIGNALING		0.1	1.0
GOBP_EXTRACELLULAR_MATRIX_ASSEMBLY		0.1	1.0
GSE7852_TREG_VS_TCONV_LN_DN		0.1	1.0
GOBP_SKELETAL_MUSCLE_CELL_DIFFERENTIATION		0.1	1.0
GSE17721_POLYIC_VS_CPG_0.5H_BMDC_UP		0.1	1.0
GSE360_T_GONDII_VS_M_TUBERCULOSIS_MAC_UP		0.1	1.0
SP3_Q3		0.1	1.0
GSE1432_CTRL_VS_IFNG_6H_MICROGLIA_UP		0.1	1.0
HP_INCOMPLETE_PENETRANCE		0.1	1.0
HP_PULMONARY_CYST		0.1	1.0
HP_ABNORMALITY_OF_FACIAL_SKELETON		0.1	1.0
GOBP_NEURON_PROJECTION_EXTENSION		0.1	1.0
HP_ENCEPHALOCELE		0.1	1.0
GSE29618_BCELL_VS_MONOCYTE_DAY7_FLU_VACCINE_UP		0.1	1.0
MIR211_5P		0.1	1.0
REACTOME_NUCLEOTIDE_LIKE_PURINERGIC_RECEPTORS		0.1	1.0
REACTOME_SPHINGOLIPID_METABOLISM		0.1	1.0
GOBP_PHOSPHATIDYLETHANOLAMINE_METABOLIC_PROCESS		0.1	1.0
GOBP_LONG_CHAIN_FATTY_ACID_TRANSPORT		0.1	1.0
REACTOME_EICOSANOIDS		0.1	1.0
GOMF_PROTEIN_KINASE_A_REGULATORY_SUBUNIT_BINDING		0.1	1.0
GSE13306_TREG_VS_TCONV_SPLEEN_UP		0.1	1.0
GSE22601_DOUBLE_NEGATIVE_VS_CD8_SINGLE_POSITIVE_THYMOCYTE_UP		0.1	1.0
MIR3664_3P		0.1	1.0
HP_ABNORMAL_INFLAMMATORY_RESPONSE		0.1	1.0
GOBP_NUCLEOTIDE_PHOSPHORYLATION		0.1	1.0
GSE37416_CTRL_VS_3H_F_TULARENSIS_LVS_NEUTROPHIL_UP		0.1	1.0
GSE10211_UV_INACT_SENDAI_VS_LIVE_SENDAI_VIRUS_TRACHEAL_EPITHELIAL_CELLS_UP		0.1	1.0
GOBP_NEGATIVE_REGULATION_OF_TRIGLYCERIDE_CATABOLIC_PROCESS		0.1	1.0
MIR216B_3P		0.1	1.0
GSE2706_2H_VS_8H_R848_AND_LPS_STIM_DC_DN		0.1	1.0
HP_LONG_PALPEBRAL_FISSURE		0.1	1.0
TAVAZOIE_METASTASIS		0.1	1.0
GSE18893_CTRL_VS_TNF_TREATED_TREG_2H_DN		0.1	1.0
REACTOME_BIOLOGICAL_OXIDATIONS		0.1	1.0
YAATNRNNNYNATT_UNKNOWN		0.1	1.0
HP_ATROPHIC_SCARS		0.1	1.0
GOMF_CHANNEL_REGULATOR_ACTIVITY		0.1	1.0
GSE3039_ALPHAALPHA_VS_ALPHABETA_CD8_TCELL_UP		0.1	1.0
COATES_MACROPHAGE_M1_VS_M2_DN		0.1	1.0
HP_ABNORMALITY_OF_CORNEAL_SIZE		0.1	1.0
FAN_EMBRYONIC_CTX_MICROGLIA_1		0.1	1.0
MIR6502_3P		0.1	1.0
GSE16385_MONOCYTE_VS_12H_ROSIGLITAZONE_TREATED_MACROPHAGE_UP		0.1	1.0
WP_NONSMALL_CELL_LUNG_CANCER		0.1	1.0
HP_ABNORMAL_ELECTRORETINOGRAM		0.1	1.0
GOBP_POSITIVE_REGULATION_OF_CELLULAR_PROTEIN_CATABOLIC_PROCESS		0.1	1.0
GOMF_PEPTIDE_HORMONE_RECEPTOR_BINDING		0.1	1.0
FISCHER_G1_S_CELL_CYCLE		0.1	1.0
HP_NEOPLASM		0.1	1.0
GOCC_SYNAPTIC_VESICLE_MEMBRANE		0.1	1.0
MODULE_206		0.1	1.0
MIR4275		0.1	1.0
MIR765		0.1	1.0
MIR182_3P		0.1	1.0
SOBOLEV_PBMC_PANDEMRIX_AGE_18_64YO_CORRELATED_WITH_AGE_1DY_POSITIVE		0.1	1.0
GOBP_INTERCELLULAR_TRANSPORT		0.1	1.0
GOBP_MYELIN_ASSEMBLY		0.1	1.0
GSE13522_CTRL_VS_T_CRUZI_Y_STRAIN_INF_SKIN_BALBC_MOUSE_DN		0.1	1.0
IPA_MYF5_UP		0.1	1.0
GOBP_COBALAMIN_METABOLIC_PROCESS		0.1	1.0
GOBP_CELL_CELL_ADHESION_VIA_PLASMA_MEMBRANE_ADHESION_MOLECULES		0.1	1.0
POMEROY_MEDULLOBLASTOMA_PROGNOSIS_DN		0.1	1.0
PBX1_01		0.1	1.0
GOMF_CALCIUM_DEPENDENT_PROTEIN_BINDING		0.1	1.0
REACTOME_PEPTIDE_HORMONE_METABOLISM		0.1	1.0
GSE15324_NAIVE_VS_ACTIVATED_ELF4_KO_CD8_TCELL_UP		0.1	1.0
FAN_EMBRYONIC_CTX_BIG_GROUPS_MICROGLIA		0.1	1.0
HP_NON_MOTOR_SEIZURE		0.1	1.0
HP_TENTED_UPPER_LIP_VERMILION		0.1	1.0
GOCC_GLIAL_CELL_PROJECTION		0.1	1.0
HP_JOINT_LAXITY		0.1	1.0
GSE31622_WT_VS_KLF3_KO_BCELL_DN		0.1	1.0
GSE5589_LPS_VS_LPS_AND_IL6_STIM_IL10_KO_MACROPHAGE_45MIN_DN		0.1	1.0
GOBP_AORTA_DEVELOPMENT		0.1	1.0
GSE32901_NAIVE_VS_TH17_ENRICHED_CD4_TCELL_DN		0.1	1.0
GOBP_REGULATION_OF_EXTRINSIC_APOPTOTIC_SIGNALING_PATHWAY_IN_ABSENCE_OF_LIGAND		0.1	1.0
MIR7155_5P		0.1	1.0
TRAVAGLINI_LUNG_MESOTHELIAL_CELL		0.1	1.0
MIR6771_3P		0.1	1.0
MIR4778_3P		0.1	1.0
HP_ABSENT_FINGERNAIL		0.1	1.0
FLECHNER_BIOPSY_KIDNEY_TRANSPLANT_REJECTED_VS_OK_DN		0.1	1.0
P53_DN.V1_DN		0.1	1.0
MIR5000_3P		0.1	1.0
LCORL_TARGET_GENES		0.1	1.0
MODULE_120		0.1	1.0
DESCARTES_FETAL_HEART_ELF3_AGBL2_POSITIVE_CELLS		0.1	1.0
GSE22443_NAIVE_VS_ACT_AND_IL2_TREATED_CD8_TCELL_UP		0.1	1.0
HP_HERNIA		0.1	1.0
HP_APLASIA_HYPOPLASIA_OF_THE_SACRUM		0.1	1.0
GSE3982_MAC_VS_TH1_UP		0.1	1.0
GOBP_DEVELOPMENTAL_INDUCTION		0.1	1.0
NAKAYA_B_CELL_FLUARIX_FLUVIRIN_AGE_18_50YO_7DY_DN		0.1	1.0
MIR148B_3P		0.1	1.0
IPA_SMARCA4_UP		0.1	1.0
TGCCTTA_MIR124A		0.1	1.0
OCT1_02		0.1	1.0
MORF_MAP2K7		0.1	1.0
GOBP_POSITIVE_REGULATION_OF_STRESS_ACTIVATED_PROTEIN_KINASE_SIGNALING_CASCADE		0.1	1.0
TATA_C		0.1	1.0
TP73_TARGET_GENES		0.1	1.0
MIR548F_5P		0.1	1.0
GSE3039_ALPHABETA_CD8_TCELL_VS_B2_BCELL_DN		0.1	1.0
GOBP_REGULATION_OF_PROTEIN_TYROSINE_KINASE_ACTIVITY		0.1	1.0
ZNF549_TARGET_GENES		0.1	1.0
GSE17721_0.5H_VS_12H_LPS_BMDC_UP		0.1	1.0
MIR2110		0.1	1.0
GOBP_POSITIVE_REGULATION_OF_CELL_MATRIX_ADHESION		0.1	1.0
MIR7854_3P		0.1	1.0
HP_ACUTE_LEUKEMIA		0.1	1.0
MIR6126		0.1	1.0
GSE2706_UNSTIM_VS_8H_LPS_DC_UP		0.1	1.0
AGARWAL_AKT_PATHWAY_TARGETS		0.1	1.0
HP_ABNORMALITY_OF_THE_SPLEEN		0.1	1.0
HP_GAIT_DISTURBANCE		0.1	1.0
LAKE_ADULT_KIDNEY_C4_PROXIMAL_TUBULE_EPITHELIAL_CELLS_S2		0.1	1.0
GSE41176_UNSTIM_VS_ANTI_IGM_STIM_BCELL_6H_UP		0.1	1.0
GSE37301_PRO_BCELL_VS_GRANULOCYTE_MONOCYTE_PROGENITOR_UP		0.1	1.0
LIN_TUMOR_ESCAPE_FROM_IMMUNE_ATTACK		0.1	1.0
GOBP_REGULATION_OF_HISTONE_MODIFICATION		0.1	1.0
MIR4693_5P		0.1	1.0
WP_16P112_DISTAL_DELETION_SYNDROME		0.1	1.0
GOBP_SODIUM_ION_TRANSMEMBRANE_TRANSPORT		0.1	1.0
GOBP_SPERM_MOTILITY		0.1	1.0
GOMF_ZINC_ION_BINDING		0.1	1.0
GSE17974_2H_VS_72H_UNTREATED_IN_VITRO_CD4_TCELL_UP		0.1	1.0
AAACCAC_MIR140		0.1	1.0
REACTOME_ACTIVATION_OF_THE_TFAP2_AP_2_FAMILY_OF_TRANSCRIPTION_FACTORS		0.1	1.0
REACTOME_TP53_REGULATES_TRANSCRIPTION_OF_GENES_INVOLVED_IN_G1_CELL_CYCLE_ARREST		0.1	1.0
MODULE_66		0.1	1.0
GOBP_MRNA_METABOLIC_PROCESS		0.1	1.0
TCCCRNNRTGC_UNKNOWN		0.1	1.0
DELACROIX_RAR_BOUND_ES		0.1	1.0
GOMF_DISULFIDE_OXIDOREDUCTASE_ACTIVITY		0.1	1.0
GSE9960_GRAM_POS_VS_GRAM_NEG_AND_POS_SEPSIS_PBMC_UP		0.1	1.0
MODULE_208		0.1	1.0
CHIANG_LIVER_CANCER_SUBCLASS_UNANNOTATED_UP		0.1	1.0
ZNF597_TARGET_GENES		0.1	1.0
GSE5589_WT_VS_IL10_KO_LPS_STIM_MACROPHAGE_45MIN_DN		0.1	1.0
MARTINEZ_RB1_AND_TP53_TARGETS_UP		0.1	1.0
GSE39152_SPLEEN_CD103_NEG_VS_BRAIN_CD103_POS_MEMORY_CD8_TCELL_UP		0.1	1.0
FAN_EMBRYONIC_CTX_OLIG		0.1	1.0
GOBP_RESPONSE_TO_TEMPERATURE_STIMULUS		0.1	1.0
GOBP_POSITIVE_REGULATION_OF_SIGNALING		0.1	1.0
WP_SYNAPTIC_SIGNALING_PATHWAYS_ASSOCIATED_WITH_AUTISM_SPECTRUM_DISORDER		0.1	1.0
HP_POIKILODERMA		0.1	1.0
GOBP_FEMALE_SEX_DIFFERENTIATION		0.1	1.0
GSE43955_10H_VS_30H_ACT_CD4_TCELL_DN		0.1	1.0
REACTOME_REGULATION_OF_BETA_CELL_DEVELOPMENT		0.1	1.0
MIR299_3P		0.1	1.0
MIR6842_5P		0.1	1.0
GSE2770_UNTREATED_VS_ACT_CD4_TCELL_6H_UP		0.1	1.0
GOBP_REGULATION_OF_MITOCHONDRIAL_MEMBRANE_POTENTIAL		0.1	1.0
BLANCO_MELO_COVID19_BRONCHIAL_EPITHELIAL_CELLS_SARS_COV_2_INFECTION_DN		0.1	1.0
ZBED5_TARGET_GENES		0.1	1.0
GSE17186_NAIVE_VS_CD21LOW_TRANSITIONAL_BCELL_CORD_BLOOD_UP		0.1	1.0
GSE5589_UNSTIM_VS_45MIN_LPS_STIM_MACROPHAGE_UP		0.1	1.0
HP_MORTALITY_AGING		0.1	1.0
GSE22935_24H_VS_48H_MBOVIS_BCG_STIM_MACROPHAGE_DN		0.1	1.0
GSE17721_PAM3CSK4_VS_GADIQUIMOD_12H_BMDC_UP		0.1	1.0
MIR150_3P		0.1	1.0
GSE40666_WT_VS_STAT1_KO_CD8_TCELL_WITH_IFNA_STIM_90MIN_UP		0.1	1.0
NIKOLSKY_BREAST_CANCER_17P11_AMPLICON		0.1	1.0
GOBP_REGULATION_OF_INTRACELLULAR_TRANSPORT		0.1	1.0
GSE22045_TREG_VS_TCONV_DN		0.1	1.0
GSE1432_1H_VS_6H_IFNG_MICROGLIA_UP		0.1	1.0
GOBP_HORMONE_MEDIATED_SIGNALING_PATHWAY		0.1	1.0
GOCC_NUCLEAR_ENVELOPE_LUMEN		0.1	1.0
TRAVAGLINI_LUNG_VEIN_CELL		0.1	1.0
LAKE_ADULT_KIDNEY_C7_PROXIMAL_TUBULE_EPITHELIAL_CELLS_S3		0.1	1.0
GOMF_CATALYTIC_ACTIVITY_ACTING_ON_RNA		0.1	1.0
PUJANA_ATM_PCC_NETWORK		0.1	1.0
MANNO_MIDBRAIN_NEUROTYPES_HENDO		0.1	1.0
H1_6_TARGET_GENES		0.1	1.0
MIR708_3P		0.1	1.0
GSE7831_UNSTIM_VS_INFLUENZA_STIM_PDC_4H_UP		0.1	1.0
GOBP_CELLULAR_RESPONSE_TO_MECHANICAL_STIMULUS		0.1	1.0
GOCC_MYOSIN_II_COMPLEX		0.1	1.0
GOBP_REGIONALIZATION		0.1	1.0
GOBP_FOREBRAIN_NEURON_FATE_COMMITMENT		0.1	1.0
GOBP_REGULATION_OF_BRANCHING_INVOLVED_IN_URETERIC_BUD_MORPHOGENESIS		0.1	1.0
GSE13229_MATURE_VS_INTMATURE_NKCELL_UP		0.1	1.0
HP_IMMUNODEFICIENCY		0.1	1.0
GOMF_ENDOPEPTIDASE_ACTIVITY		0.1	1.0
GSE2770_TGFB_AND_IL4_VS_TGFB_AND_IL12_TREATED_ACT_CD4_TCELL_48H_DN		0.1	1.0
GSE37605_NOD_VS_C57BL6_IRES_GFP_TREG_UP		0.1	1.0
GOBP_CELLULAR_RESPONSE_TO_LIGHT_STIMULUS		0.1	1.0
SHETH_LIVER_CANCER_VS_TXNIP_LOSS_PAM5		0.1	1.0
GSE24634_TEFF_VS_TCONV_DAY5_IN_CULTURE_UP		0.1	1.0
CREBP1CJUN_01		0.1	1.0
GOBP_DIAPEDESIS		0.1	1.0
ATACTGT_MIR144		0.1	1.0
GOMF_OXIDOREDUCTASE_ACTIVITY_ACTING_ON_A_SULFUR_GROUP_OF_DONORS_NAD_P_AS_ACCEPTOR		0.1	1.0
GSE25123_IL4_VS_IL4_AND_ROSIGLITAZONE_STIM_PPARG_KO_MACROPHAGE_DAY10_UP		0.1	1.0
GSE17974_IL4_AND_ANTI_IL12_VS_UNTREATED_72H_ACT_CD4_TCELL_UP		0.1	1.0
ESC_J1_UP_EARLY.V1_DN		0.1	1.0
HP_ABNORMALITY_OF_THE_METAPHYSIS		0.1	1.0
MIR3074_5P		0.1	1.0
MIR6876_3P		0.1	1.0
CTCNANGTGNY_UNKNOWN		0.1	1.0
GSE24671_BAKIMULC_VS_SENDAI_VIRUS_INFECTED_MOUSE_SPLENOCYTES_UP		0.1	1.0
GOBP_CELLULAR_CARBOHYDRATE_METABOLIC_PROCESS		0.1	1.0
HP_PERIFOVEAL_RING_OF_HYPERAUTOFLUORESCENCE		0.1	1.0
ZHAN_EARLY_DIFFERENTIATION_GENES_DN		0.1	1.0
MIR6733_3P		0.1	1.0
HP_HYPOREFLEXIA		0.1	1.0
MIR9903		0.1	1.0
REACTOME_METABOLISM_OF_LIPIDS		0.1	1.0
HP_HYPERACTIVE_DEEP_TENDON_REFLEXES		0.1	1.0
GOBP_VERY_LOW_DENSITY_LIPOPROTEIN_PARTICLE_ASSEMBLY		0.1	1.0
HATADA_METHYLATED_IN_LUNG_CANCER_DN		0.1	1.0
GSE1460_NAIVE_CD4_TCELL_ADULT_BLOOD_VS_THYMIC_STROMAL_CELL_DN		0.1	1.0
GSE25088_IL4_VS_IL4_AND_ROSIGLITAZONE_STIM_STAT6_KO_MACROPHAGE_DAY10_DN		0.1	1.0
GOBP_ENDOTHELIAL_CELL_MORPHOGENESIS		0.1	1.0
MIR10393_5P		0.1	1.0
GOBP_SPERMATID_DIFFERENTIATION		0.1	1.0
GOBP_POSITIVE_REGULATION_OF_RECEPTOR_CATABOLIC_PROCESS		0.1	1.0
HP_EMG_MYOPATHIC_ABNORMALITIES		0.1	1.0
GOMF_PASSIVE_TRANSMEMBRANE_TRANSPORTER_ACTIVITY		0.1	1.0
HP_DYSPNEA		0.1	1.0
GSE2770_IL12_ACT_VS_ACT_CD4_TCELL_48H_DN		0.1	1.0
GOBP_CENTRAL_NERVOUS_SYSTEM_NEURON_DEVELOPMENT		0.1	1.0
GOBP_IMMUNE_RESPONSE_INHIBITING_SIGNAL_TRANSDUCTION		0.1	1.0
GSE30962_PRIMARY_VS_SECONDARY_ACUTE_LCMV_INF_CD8_TCELL_UP		0.1	1.0
HP_THICK_CEREBRAL_CORTEX		0.1	1.0
IPA_HNF4A_DN		0.1	1.0
GSE17721_PAM3CSK4_VS_CPG_2H_BMDC_UP		0.1	1.0
GSE15930_NAIVE_VS_48H_IN_VITRO_STIM_IL12_CD8_TCELL_UP		0.1	1.0
GSE43863_DAY6_EFF_VS_DAY150_MEM_LY6C_INT_CXCR5POS_CD4_TCELL_DN		0.1	1.0
MODULE_501		0.1	1.0
GOBP_REGULATION_OF_PROTEIN_ACETYLATION		0.1	1.0
GOBP_SENSORY_PERCEPTION_OF_PAIN		0.1	1.0
HNF3ALPHA_Q6		0.1	1.0
MIR887_5P		0.1	1.0
GSE45365_HEALTHY_VS_MCMV_INFECTION_CD11B_DC_UP		0.1	1.0
GSE20727_CTRL_VS_H2O2_TREATED_DC_DN		0.1	1.0
HP_GERM_CELL_NEOPLASIA		0.1	1.0
HP_MUSCLE_FIBER_ATROPHY		0.1	1.0
HP_ABNORMAL_BILIARY_TRACT_MORPHOLOGY		0.1	1.0
GOBP_POSITIVE_REGULATION_OF_SMOOTH_MUSCLE_CELL_PROLIFERATION		0.1	1.0
GOMF_RIBONUCLEOTIDE_BINDING		0.1	1.0
MIR409_5P		0.1	1.0
MIR3646		0.1	1.0
MIR1197		0.1	1.0
IPA_FOS_UP		0.1	1.0
REACTOME_PLASMA_LIPOPROTEIN_REMODELING		0.1	1.0
GOBP_CARBOHYDRATE_METABOLIC_PROCESS		0.1	1.0
MAF_Q6		0.1	1.0
GSE22527_ANTI_CD3_INVIVO_VS_UNTREATED_MOUSE_TREG_UP		0.1	1.0
REACTOME_NICOTINATE_METABOLISM		0.1	1.0
GSE10240_CTRL_VS_IL22_STIM_PRIMARY_BRONCHIAL_EPITHELIAL_CELLS_UP		0.1	1.0
CUI_DEVELOPING_HEART_C6_EPICARDIAL_CELL		0.1	1.0
GSE8515_CTRL_VS_IL6_4H_STIM_MAC_DN		0.1	1.0
CHIARADONNA_NEOPLASTIC_TRANSFORMATION_KRAS_UP		0.1	1.0
GSE27859_MACROPHAGE_VS_CD11C_INT_F480_INT_DC_UP		0.1	1.0
THEODOROU_MAMMARY_TUMORIGENESIS		0.1	1.0
PIONTEK_PKD1_TARGETS_UP		0.1	1.0
GOBP_REGULATION_OF_DEFENSE_RESPONSE		0.1	1.0
GOBP_REGULATION_OF_SYNAPSE_STRUCTURE_OR_ACTIVITY		0.1	1.0
GOCC_TRANS_GOLGI_NETWORK_MEMBRANE		0.1	1.0
GOMF_PHOSPHATIDYLINOSITOL_3_PHOSPHATE_BINDING		0.1	1.0
GSE7764_IL15_NK_CELL_24H_VS_SPLENOCYTE_DN		0.1	1.0
MODULE_209		0.1	1.0
HP_ABNORMAL_QT_INTERVAL		0.1	1.0
GSE22886_NAIVE_VS_IGM_MEMORY_BCELL_DN		0.1	1.0
GSE24142_EARLY_THYMIC_PROGENITOR_VS_DN2_THYMOCYTE_ADULT_UP		0.1	1.0
GOBP_EPITHELIAL_STRUCTURE_MAINTENANCE		0.1	1.0
GOBP_ADULT_BEHAVIOR		0.1	1.0
GSE6259_FLT3L_INDUCED_33D1_POS_DC_VS_CD4_TCELL_DN		0.1	1.0
HP_JOINT_CONTRACTURE_OF_THE_HAND		0.1	1.0
GSE3203_INFLUENZA_INF_VS_IFNB_TREATED_LN_BCELL_UP		0.1	1.0
GSE16385_MONOCYTE_VS_12H_ROSIGLITAZONE_IL4_TREATED_MACROPHAGE_UP		0.1	1.0
REACTOME_GLYCOSPHINGOLIPID_METABOLISM		0.1	1.0
GSE14308_TH1_VS_NAIVE_CD4_TCELL_UP		0.1	1.0
MODULE_84		0.1	1.0
ZHOU_CELL_CYCLE_GENES_IN_IR_RESPONSE_24HR		0.1	1.0
WP_LNCRNA_INVOLVEMENT_IN_CANONICAL_WNT_SIGNALING_AND_COLORECTAL_CANCER		0.1	1.0
HP_BRACHYCEPHALY		0.1	1.0
HP_CORNEAL_EROSION		0.1	1.0
PID_ERA_GENOMIC_PATHWAY		0.1	1.0
LI_INDUCED_T_TO_NATURAL_KILLER_DN		0.1	1.0
HP_PROGRESSIVE_SENSORINEURAL_HEARING_IMPAIRMENT		0.1	1.0
GSE2770_TGFB_AND_IL4_VS_IL12_TREATED_ACT_CD4_TCELL_48H_UP		0.1	1.0
HP_ABNORMAL_GROWTH_HORMONE_LEVEL		0.1	1.0
GOBP_MUCOPOLYSACCHARIDE_METABOLIC_PROCESS		0.1	1.0
MIR8073		0.1	1.0
IPA_NKX2-1_UP		0.1	1.0
MIR4677_5P		0.1	1.0
GOBP_GLAND_MORPHOGENESIS		0.1	1.0
GSE17721_PAM3CSK4_VS_CPG_1H_BMDC_DN		0.1	1.0
MIR3132		0.1	1.0
RAO_BOUND_BY_SALL4		0.1	1.0
CDH4_TARGET_GENES		0.1	1.0
WP_PURINERGIC_SIGNALING		0.1	1.0
GSE22196_HEALTHY_VS_OBESE_MOUSE_SKIN_GAMMADELTA_TCELL_DN		0.1	1.0
GSE23321_CD8_STEM_CELL_MEMORY_VS_NAIVE_CD8_TCELL_UP		0.1	1.0
MYCMAX_B		0.1	1.0
GOMF_DICARBOXYLIC_ACID_TRANSMEMBRANE_TRANSPORTER_ACTIVITY		0.1	1.0
MIR21_5P		0.1	1.0
GSE14000_TRANSLATED_RNA_VS_MRNA_16H_LPS_DC_UP		0.1	1.0
GSE41867_NAIVE_VS_DAY8_LCMV_CLONE13_EFFECTOR_CD8_TCELL_UP		0.1	1.0
AUTS2_TARGET_GENES		0.1	1.0
MIR5194		0.1	1.0
GSE5589_WT_VS_IL6_KO_LPS_AND_IL6_STIM_MACROPHAGE_45MIN_DN		0.1	1.0
GSE22033_WT_VS_PPARG_KO_MEF_UP		0.1	1.0
REACTOME_TOLL_LIKE_RECEPTOR_CASCADES		0.1	1.0
GOBP_SPERMATID_NUCLEUS_DIFFERENTIATION		0.1	1.0
HOEK_MONOCYTE_2011_2012_TIV_ADULT_7DY_DN		0.1	1.0
GOMF_CARBON_OXYGEN_LYASE_ACTIVITY		0.1	1.0
BLANCO_MELO_HUMAN_PARAINFLUENZA_VIRUS_3_INFECTION_A594_CELLS_DN		0.1	1.0
GCM_SUPT4H1		0.1	1.0
TGGNNNNNNKCCAR_UNKNOWN		0.1	1.0
MIR486_5P		0.1	1.0
