	Selected	N	n	.
TRAVAGLINI_LUNG_CD4_NAIVE_T_CELL	False	132	66	0.5
BUSSLINGER_GASTRIC_D_CELLS	True	28	24	0.8571428571428571
DESCARTES_MAIN_FETAL_EPICARDIAL_FAT_CELLS	False	50	31	0.62
BUSSLINGER_GASTRIC_G_CELLS	True	98	89	0.9081632653061225
HU_FETAL_RETINA_RGC	True	443	414	0.9345372460496614
RUBENSTEIN_SKELETAL_MUSCLE_PERICYTES	True	144	119	0.8263888888888888
DESCARTES_FETAL_STOMACH_CILIATED_EPITHELIAL_CELLS	True	313	263	0.8402555910543131
MENON_FETAL_KIDNEY_6_COLLECTING_DUCT_CELLS	True	94	85	0.9042553191489362
CUI_DEVELOPING_HEART_VASCULAR_ENDOTHELIAL_CELL	True	193	180	0.9326424870466321
DESCARTES_FETAL_KIDNEY_MEGAKARYOCYTES	False	150	108	0.72
DESCARTES_FETAL_SPLEEN_LYMPHOID_CELLS	True	124	100	0.8064516129032258
LAKE_ADULT_KIDNEY_C17_COLLECTING_SYSTEM_PCS_STRESSED_DISSOC_SUBSET	True	240	227	0.9458333333333333
CUI_DEVELOPING_HEART_C3_FIBROBLAST_LIKE_CELL	True	117	106	0.905982905982906
LAKE_ADULT_KIDNEY_C9_THIN_ASCENDING_LIMB	False	268	201	0.75
CUI_DEVELOPING_HEART_TRABECULAR_ATRIAL_CARDIOMYOCYTE	True	179	173	0.9664804469273743
DESCARTES_FETAL_CEREBRUM_INHIBITORY_NEURONS	False	47	23	0.48936170212765956
HAY_BONE_MARROW_CD34_POS_LYMPHOID_UNK	True	7	6	0.8571428571428571
ZHONG_PFC_C2_SOX5_BCL11B_POS_EXCITATORY_NEURON	True	28	25	0.8928571428571429
AIZARANI_LIVER_C28_NK_NKT_CELLS_6	True	99	93	0.9393939393939394
GAO_LARGE_INTESTINE_24W_C5_LGR5POS_STEM_CELL	True	60	51	0.85
ZHENG_CORD_BLOOD_C9_GRANULOCYTE_MACROPHAGE_PROGENITOR	True	100	97	0.97
DESCARTES_FETAL_SPLEEN_AFP_ALB_POSITIVE_CELLS	True	188	154	0.8191489361702128
FAN_EMBRYONIC_CTX_EX_4_EXCITATORY_NEURON	True	166	135	0.8132530120481928
CUI_DEVELOPING_HEART_RIGHT_ATRIAL_CARDIOMYOCYTE	True	41	33	0.8048780487804879
DESCARTES_FETAL_EYE_PHOTORECEPTOR_CELLS	False	56	23	0.4107142857142857
DESCARTES_MAIN_FETAL_SATELLITE_CELLS	False	67	47	0.7014925373134329
ZHONG_PFC_HES1_POS_C1_NPC	True	6	6	1.0
DESCARTES_MAIN_FETAL_EXTRAVILLOUS_TROPHOBLASTS	False	128	98	0.765625
CUI_DEVELOPING_HEART_C6_EPICARDIAL_CELL	True	195	176	0.9025641025641026
DESCARTES_FETAL_STOMACH_VASCULAR_ENDOTHELIAL_CELLS	False	30	23	0.7666666666666667
ZHONG_PFC_MAJOR_TYPES_EXCITATORY_NEURON	False	8	6	0.75
TRAVAGLINI_LUNG_BASOPHIL_MAST_1_CELL	True	276	261	0.9456521739130435
DESCARTES_FETAL_MUSCLE_ERYTHROBLASTS	True	131	114	0.8702290076335878
DESCARTES_FETAL_STOMACH_STROMAL_CELLS	True	50	40	0.8
ZHONG_PFC_C1_NEUROD1_POS_EXCITATORY_NEURON	True	26	23	0.8846153846153846
DURANTE_ADULT_OLFACTORY_NEUROEPITHELIUM_DENDRITIC_CELLS	True	117	114	0.9743589743589743
GAO_ESOPHAGUS_25W_C2_KRT6BPOS_SECRETORY_PROGENITOR_CELLS	True	77	69	0.8961038961038961
DESCARTES_FETAL_CEREBRUM_LIMBIC_SYSTEM_NEURONS	False	29	17	0.5862068965517241
DESCARTES_FETAL_STOMACH_NEUROENDOCRINE_CELLS	False	50	32	0.64
DESCARTES_FETAL_LUNG_LYMPHOID_CELLS	True	157	127	0.8089171974522293
ZHONG_PFC_C8_ORG_PROLIFERATING	True	62	61	0.9838709677419355
LAKE_ADULT_KIDNEY_C22_ENDOTHELIAL_CELLS_GLOMERULAR_CAPILLARIES	True	137	134	0.9781021897810219
MURARO_PANCREAS_PANCREATIC_POLYPEPTIDE_CELL	True	155	132	0.8516129032258064
DESCARTES_FETAL_MUSCLE_SMOOTH_MUSCLE_CELLS	False	78	58	0.7435897435897436
TRAVAGLINI_LUNG_ALVEOLAR_FIBROBLAST_CELL	True	164	151	0.9207317073170732
RUBENSTEIN_SKELETAL_MUSCLE_ENDOTHELIAL_CELLS	True	137	133	0.9708029197080292
DESCARTES_MAIN_FETAL_NEUROENDOCRINE_CELLS	False	44	26	0.5909090909090909
GAO_LARGE_INTESTINE_ADULT_CE_OLFM4HIGH_STEM_CELL	False	374	296	0.7914438502673797
GAO_LARGE_INTESTINE_24W_C8_GOBLET_CELL	True	41	39	0.9512195121951219
HAY_BONE_MARROW_DENDRITIC_CELL	True	196	181	0.923469387755102
TRAVAGLINI_LUNG_LYMPHATIC_CELL	True	209	189	0.9043062200956937
DESCARTES_FETAL_MUSCLE_SKELETAL_MUSCLE_CELLS	False	250	165	0.66
CUI_DEVELOPING_HEART_C8_MACROPHAGE	True	275	271	0.9854545454545455
TRAVAGLINI_LUNG_PROXIMAL_BASAL_CELL	False	629	488	0.7758346581875993
DESCARTES_FETAL_PANCREAS_MYELOID_CELLS	True	233	200	0.8583690987124464
DESCARTES_FETAL_CEREBELLUM_ASTROCYTES	False	166	104	0.6265060240963856
DESCARTES_FETAL_PLACENTA_SMOOTH_MUSCLE_CELLS	False	90	64	0.7111111111111111
AIZARANI_LIVER_C5_NK_NKT_CELLS_3	True	126	121	0.9603174603174603
DESCARTES_MAIN_FETAL_ENS_GLIA	False	17	11	0.6470588235294118
DESCARTES_FETAL_EYE_CORNEAL_AND_CONJUNCTIVAL_EPITHELIAL_CELLS	True	243	212	0.8724279835390947
FAN_OVARY_CL10_PUTATIVE_EARLY_ATRESIA_GRANULOSA_CELL	False	274	208	0.7591240875912408
DESCARTES_FETAL_THYMUS_ANTIGEN_PRESENTING_CELLS	True	172	162	0.9418604651162791
AIZARANI_LIVER_C13_LSECS_2	True	283	263	0.9293286219081273
CUI_DEVELOPING_HEART_VALVAR_ENDOTHELIAL_CELL	True	141	132	0.9361702127659575
DESCARTES_FETAL_LIVER_HEMATOPOIETIC_STEM_CELLS	False	33	22	0.6666666666666666
DESCARTES_FETAL_STOMACH_LYMPHATIC_ENDOTHELIAL_CELLS	False	24	18	0.75
CUI_DEVELOPING_HEART_CORONARY_VASCULAR_ENDOTHELIAL_CELL	True	41	39	0.9512195121951219
AIZARANI_LIVER_C10_MVECS_1	True	269	249	0.9256505576208178
GAO_LARGE_INTESTINE_ADULT_CA_ENTEROENDOCRINE_CELLS	True	312	266	0.8525641025641025
ZHONG_PFC_C3_HOPX_POS_OPC	True	8	7	0.875
HU_FETAL_RETINA_RPC	True	107	97	0.9065420560747663
ZHENG_CORD_BLOOD_C7_PUTATIVE_LYMPHOID_PRIMED_MULTIPOTENT_PROGENITOR_1	True	95	85	0.8947368421052632
TRAVAGLINI_LUNG_LIPOFIBROBLAST_CELL	True	146	139	0.952054794520548
DESCARTES_FETAL_INTESTINE_MYELOID_CELLS	True	227	198	0.8722466960352423
RUBENSTEIN_SKELETAL_MUSCLE_PCV_ENDOTHELIAL_CELLS	False	225	172	0.7644444444444445
MURARO_PANCREAS_DELTA_CELL	True	250	223	0.892
DURANTE_ADULT_OLFACTORY_NEUROEPITHELIUM_RESPIRATORY_HORIZONTAL_BASAL_CELLS	True	33	28	0.8484848484848485
LAKE_ADULT_KIDNEY_C3_PROXIMAL_TUBULE_EPITHELIAL_CELLS_S1_S2	True	221	196	0.8868778280542986
DESCARTES_MAIN_FETAL_SYMPATHOBLASTS	False	57	36	0.631578947368421
MANNO_MIDBRAIN_NEUROTYPES_HPROGM	True	307	271	0.8827361563517915
TRAVAGLINI_LUNG_CILIATED_CELL	True	1094	1006	0.9195612431444241
DESCARTES_FETAL_LUNG_SQUAMOUS_EPITHELIAL_CELLS	True	206	169	0.8203883495145631
GAO_LARGE_INTESTINE_ADULT_CH_MKI67HIGH_CELLS	True	107	99	0.9252336448598131
AIZARANI_LIVER_C30_HEPATOCYTES_4	True	446	385	0.8632286995515696
LAKE_ADULT_KIDNEY_C28_INTERSTITIUM	True	86	81	0.9418604651162791
DESCARTES_FETAL_THYMUS_VASCULAR_ENDOTHELIAL_CELLS	True	131	114	0.8702290076335878
MANNO_MIDBRAIN_NEUROTYPES_HDA2	True	513	456	0.8888888888888888
DESCARTES_MAIN_FETAL_MUC13_DMBT1_POSITIVE_CELLS	False	109	50	0.45871559633027525
DESCARTES_FETAL_INTESTINE_ENS_NEURONS	False	160	122	0.7625
ZHONG_PFC_C7_SST_LHX6_POS_PUTATIVE_MIGRATING_INTERNEURON	False	14	10	0.7142857142857143
BUSSLINGER_DUODENAL_EARLY_IMMATURE_ENTEROCYTES	False	113	72	0.6371681415929203
ZHONG_PFC_C1_DLX5_POS_INTERNEURON	False	7	3	0.42857142857142855
BUSSLINGER_DUODENAL_STEM_CELLS	False	311	221	0.7106109324758842
LAKE_ADULT_KIDNEY_C26_MESANGIAL_CELLS	True	177	166	0.9378531073446328
ZHENG_CORD_BLOOD_C6_HSC_MULTIPOTENT_PROGENITOR	True	97	90	0.9278350515463918
HALLMARK_ANGIOGENESIS	True	36	33	0.9166666666666666
HALLMARK_MYOGENESIS	True	200	179	0.895
HALLMARK_PEROXISOME	True	104	95	0.9134615384615384
HALLMARK_UV_RESPONSE_DN	True	144	138	0.9583333333333334
HALLMARK_NOTCH_SIGNALING	True	32	31	0.96875
HALLMARK_ANDROGEN_RESPONSE	True	100	97	0.97
HALLMARK_ALLOGRAFT_REJECTION	True	200	183	0.915
HALLMARK_ESTROGEN_RESPONSE_LATE	True	200	183	0.915
HALLMARK_G2M_CHECKPOINT	True	200	197	0.985
HALLMARK_MYC_TARGETS_V2	True	58	52	0.896551724137931
HALLMARK_APOPTOSIS	True	161	157	0.9751552795031055
HALLMARK_P53_PATHWAY	True	200	188	0.94
HALLMARK_UNFOLDED_PROTEIN_RESPONSE	True	113	108	0.9557522123893806
HALLMARK_ADIPOGENESIS	True	200	180	0.9
HALLMARK_DNA_REPAIR	True	150	147	0.98
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	True	200	181	0.905
HALLMARK_OXIDATIVE_PHOSPHORYLATION	False	200	113	0.565
HALLMARK_HEME_METABOLISM	True	200	192	0.96
HALLMARK_MITOTIC_SPINDLE	True	199	198	0.9949748743718593
HALLMARK_FATTY_ACID_METABOLISM	True	158	146	0.9240506329113924
HALLMARK_COMPLEMENT	True	200	192	0.96
HALLMARK_APICAL_SURFACE	True	44	43	0.9772727272727273
HALLMARK_ESTROGEN_RESPONSE_EARLY	True	200	187	0.935
HALLMARK_INTERFERON_GAMMA_RESPONSE	True	200	194	0.97
HALLMARK_MTORC1_SIGNALING	True	200	195	0.975
HALLMARK_INTERFERON_ALPHA_RESPONSE	True	97	96	0.9896907216494846
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY	True	49	47	0.9591836734693877
HALLMARK_PI3K_AKT_MTOR_SIGNALING	True	105	103	0.9809523809523809
HALLMARK_XENOBIOTIC_METABOLISM	True	200	188	0.94
HALLMARK_KRAS_SIGNALING_DN	True	200	165	0.825
HALLMARK_UV_RESPONSE_UP	True	158	153	0.9683544303797469
HALLMARK_WNT_BETA_CATENIN_SIGNALING	True	42	41	0.9761904761904762
HALLMARK_PROTEIN_SECRETION	True	96	95	0.9895833333333334
HALLMARK_IL2_STAT5_SIGNALING	True	199	196	0.9849246231155779
HALLMARK_TNFA_SIGNALING_VIA_NFKB	True	200	195	0.975
HALLMARK_MYC_TARGETS_V1	True	200	177	0.885
HALLMARK_APICAL_JUNCTION	True	200	191	0.955
HALLMARK_E2F_TARGETS	True	200	197	0.985
HALLMARK_SPERMATOGENESIS	True	135	115	0.8518518518518519
HALLMARK_BILE_ACID_METABOLISM	True	112	102	0.9107142857142857
HALLMARK_KRAS_SIGNALING_UP	True	200	187	0.935
HALLMARK_INFLAMMATORY_RESPONSE	True	200	192	0.96
HALLMARK_CHOLESTEROL_HOMEOSTASIS	True	74	74	1.0
HALLMARK_TGF_BETA_SIGNALING	True	54	54	1.0
HALLMARK_PANCREAS_BETA_CELLS	True	40	32	0.8
HALLMARK_COAGULATION	True	138	122	0.8840579710144928
HALLMARK_HYPOXIA	True	200	192	0.96
HALLMARK_GLYCOLYSIS	True	200	193	0.965
HALLMARK_HEDGEHOG_SIGNALING	True	36	33	0.9166666666666666
HALLMARK_IL6_JAK_STAT3_SIGNALING	True	87	82	0.9425287356321839
IPA_JARID2_DN	False	1	0	0.0
IPA_NCOR1_DN	True	20	16	0.8
IPA_MEIS2_DN	False	6	2	0.3333333333333333
IPA_MTA3_UP	False	2	2	1.0
IPA_SATB1_DN	True	33	30	0.9090909090909091
IPA_POU2F3_UP	False	1	1	1.0
IPA_GTF2I_UP	True	7	7	1.0
IPA_MMP3_UP	True	36	33	0.9166666666666666
IPA_MED1_DN	True	6	5	0.8333333333333334
IPA_HIST1H4A_DN	False	2	2	1.0
IPA_HDAC2_DN	False	20	12	0.6
IPA_XRCC5_DN	True	3	3	1.0
IPA_FOXJ1_UP	False	2	2	1.0
IPA_MYBL1_DN	False	2	2	1.0
IPA_FOXG1_UP	False	3	2	0.6666666666666666
IPA_DLX2_DN	False	4	3	0.75
IPA_SNAI2_DN	False	30	19	0.6333333333333333
IPA_RELB_UP	True	11	10	0.9090909090909091
IPA_HNRNPK_UP	False	4	2	0.5
IPA_ID2_UP	True	41	34	0.8292682926829268
IPA_KAT2B_UP	False	1	1	1.0
IPA_DNAJC1_UP	False	1	1	1.0
IPA_SMAD1_DN	False	16	7	0.4375
IPA_HOXB3_DN	False	1	0	0.0
IPA_ING1_UP	False	2	1	0.5
IPA_ADAR_UP	False	2	2	1.0
IPA_IRF9_DN	True	4	4	1.0
IPA_DLX2_UP	False	7	5	0.7142857142857143
IPA_ZNF254_UP	False	2	1	0.5
IPA_PHOX2B_UP	True	5	4	0.8
IPA_SIM1_DN	True	4	4	1.0
IPA_SPIB_UP	False	2	2	1.0
IPA_TWIST1_DN	True	8	7	0.875
IPA_ATF6_UP	True	5	5	1.0
IPA_SIM1_UP	True	157	130	0.8280254777070064
IPA_ETV5_DN	True	3	3	1.0
IPA_SOX17_UP	False	1	1	1.0
IPA_SP3_DN	True	25	20	0.8
IPA_GRHL1_UP	False	2	2	1.0
IPA_BRIP1_DN	False	1	1	1.0
IPA_GFI1_UP	True	4	4	1.0
IPA_REL_DN	True	14	12	0.8571428571428571
IPA_HOXB8_DN	False	6	3	0.5
IPA_CTCF_DN	False	5	2	0.4
IPA_NFAT5_UP	True	7	6	0.8571428571428571
IPA_FOSL1_UP	True	16	14	0.875
IPA_DMTF1_UP	False	1	1	1.0
IPA_SREBF1_UP	True	92	86	0.9347826086956522
IPA_TLE1_UP	False	1	1	1.0
IPA_KAT2B_DN	False	1	1	1.0
IPA_ACTL6A_UP	False	1	0	0.0
IPA_PPARD_DN	True	34	28	0.8235294117647058
IPA_LDB2_UP	False	1	1	1.0
IPA_REL_UP	True	58	56	0.9655172413793104
IPA_TADA3_UP	False	5	3	0.6
IPA_NKX3-2_UP	False	4	3	0.75
IPA_IFI16_UP	True	21	17	0.8095238095238095
IPA_NR2C2_UP	False	4	3	0.75
IPA_RARB_UP	True	16	13	0.8125
IPA_KCNIP2_DN	False	1	1	1.0
IPA_LDB1_UP	False	6	4	0.6666666666666666
IPA_SNAPC1_UP	False	3	0	0.0
IPA_SOX4_DN	False	6	4	0.6666666666666666
IPA_HOXA3_DN	False	1	0	0.0
IPA_GLI1_DN	True	12	12	1.0
IPA_FEV_UP	False	1	1	1.0
IPA_PPARGC1A_DN	True	40	34	0.85
IPA_RFX1_UP	False	2	2	1.0
IPA_MED28_DN	True	4	4	1.0
IPA_FGF3_DN	False	1	1	1.0
IPA_NKX6-1_DN	False	1	1	1.0
IPA_ETV5_UP	True	10	10	1.0
IPA_NSD1_UP	False	1	1	1.0
IPA_EOMES_UP	True	3	3	1.0
IPA_USF1_UP	True	12	10	0.8333333333333334
IPA_POU3F2_UP	False	2	2	1.0
IPA_E2F4_DN	False	4	3	0.75
IPA_REST_UP	True	3	3	1.0
IPA_CTBP2_UP	False	1	1	1.0
IPA_BACH2_UP	False	1	1	1.0
IPA_KCNIP4_UP	False	1	0	0.0
IPA_NR1H3_UP	True	24	23	0.9583333333333334
IPA_ZBTB16_UP	True	6	5	0.8333333333333334
IPA_PLAG1_UP	True	11	10	0.9090909090909091
IPA_TP53BP1_UP	False	4	1	0.25
IPA_EMX1_UP	False	1	1	1.0
IPA_ELF5_UP	False	4	3	0.75
IPA_IRF3_UP	True	78	65	0.8333333333333334
IPA_RNF2_UP	True	5	4	0.8
IPA_ID2_DN	False	39	27	0.6923076923076923
IPA_RBPJL_UP	False	1	0	0.0
IPA_SSRP1_UP	False	5	3	0.6
IPA_DEAF1_UP	False	3	2	0.6666666666666666
IPA_ERCC6_UP	False	2	2	1.0
IPA_MBD2_DN	False	12	9	0.75
IPA_HOXD8_DN	False	4	1	0.25
IPA_EP400_UP	True	13	13	1.0
IPA_NR2F2_UP	False	1	1	1.0
IPA_NFIC_DN	False	1	1	1.0
IPA_IRF4_DN	True	17	15	0.8823529411764706
IPA_NFATC2_DN	True	10	10	1.0
IPA_BHLHE40_UP	False	4	3	0.75
IPA_NFAT5_DN	False	1	1	1.0
IPA_NFKBIB_UP	True	7	6	0.8571428571428571
IPA_ATF5_DN	False	3	1	0.3333333333333333
IPA_HOXA6_DN	False	1	1	1.0
IPA_HDAC4_UP	True	3	3	1.0
IPA_CCNH_DN	False	1	1	1.0
IPA_RPA2_DN	False	1	1	1.0
IPA_IRF9_UP	False	2	1	0.5
IPA_KDM6A_UP	False	2	1	0.5
IPA_MXI1_DN	False	5	3	0.6
IPA_HHEX_UP	True	3	3	1.0
IPA_CNOT3_UP	False	1	0	0.0
IPA_SRCAP_UP	False	1	1	1.0
IPA_FOXM1_DN	True	4	4	1.0
IPA_SOX10_DN	True	5	4	0.8
IPA_GATA3_DN	True	30	29	0.9666666666666667
IPA_EBF1_UP	False	21	15	0.7142857142857143
IPA_ZFP36L1_UP	False	1	1	1.0
IPA_SIX3_DN	False	2	1	0.5
IPA_TWIST1_UP	False	12	9	0.75
IPA_EGR1_UP	True	112	100	0.8928571428571429
IPA_E2F8_DN	False	1	1	1.0
IPA_IRF1_DN	True	51	48	0.9411764705882353
IPA_MAF_UP	False	36	26	0.7222222222222222
IPA_MAP3K7_DN	True	11	9	0.8181818181818182
IPA_ESRRB_UP	True	15	14	0.9333333333333333
IPA_RUNX2_DN	False	86	50	0.5813953488372093
IPA_NHLH1_UP	False	1	1	1.0
IPA_SNAI1_DN	False	14	9	0.6428571428571429
IPA_GFI1B_UP	True	3	3	1.0
IPA_RNF2_DN	True	6	5	0.8333333333333334
IPA_MLXIP_UP	False	1	1	1.0
IPA_ZNF148_UP	False	2	1	0.5
IPA_CDX2_DN	False	18	8	0.4444444444444444
IPA_MAF_DN	False	17	8	0.47058823529411764
IPA_PRDM1_UP	True	30	25	0.8333333333333334
IPA_SPDEF_DN	True	30	28	0.9333333333333333
IPA_WDR82_UP	False	1	1	1.0
IPA_MYCBP_DN	False	1	0	0.0
IPA_HEY1_UP	True	10	10	1.0
IPA_TP73_UP	True	174	164	0.9425287356321839
IPA_CREB1_DN	False	20	8	0.4
IPA_FOSL2_DN	False	4	2	0.5
IPA_PAX6_DN	False	39	31	0.7948717948717948
IPA_NR1H2_DN	True	13	12	0.9230769230769231
IPA_SMAD3_UP	True	100	88	0.88
IPA_PAX2_UP	True	19	17	0.8947368421052632
IPA_XRCC6_DN	True	3	3	1.0
IPA_IRF8_DN	False	25	15	0.6
IPA_ID3_DN	True	40	35	0.875
IPA_HLTF_DN	False	1	1	1.0
IPA_HHEX_DN	True	8	7	0.875
IPA_KDM8_UP	False	1	1	1.0
IPA_NRF1_DN	True	5	4	0.8
IPA_GTF2B_UP	False	1	1	1.0
IPA_RFXANK_DN	False	1	1	1.0
IPA_KDM6B_UP	False	1	1	1.0
IPA_MEF2C_UP	False	35	26	0.7428571428571429
IPA_TRIM22_UP	False	1	1	1.0
IPA_TBX2_DN	True	9	8	0.8888888888888888
IPA_MYB_DN	False	16	10	0.625
IPA_HIST2H4B_UP	False	3	2	0.6666666666666666
IPA_GTF2F2_UP	False	3	0	0.0
IPA_USF2_UP	False	11	7	0.6363636363636364
IPA_EGR2_DN	False	9	7	0.7777777777777778
IPA_HIST1H4E_DN	False	2	2	1.0
IPA_AHR_UP	True	125	109	0.872
IPA_PRDM1_DN	True	42	35	0.8333333333333334
IPA_SMARCA4_DN	True	17	16	0.9411764705882353
IPA_SKIL_UP	True	26	25	0.9615384615384616
IPA_NR2C1_UP	False	4	3	0.75
IPA_JUNB_UP	True	87	79	0.9080459770114943
IPA_MBD2_UP	True	14	12	0.8571428571428571
IPA_CREB3L3_UP	False	4	2	0.5
IPA_CENPA_UP	False	1	1	1.0
IPA_LHX2_UP	False	13	8	0.6153846153846154
IPA_CDK7_UP	False	1	1	1.0
IPA_NR5A2_DN	True	13	11	0.8461538461538461
IPA_LMX1A_UP	False	1	1	1.0
IPA_PTTG1_DN	True	5	5	1.0
IPA_CBFB_DN	False	9	7	0.7777777777777778
IPA_REST_DN	True	16	15	0.9375
IPA_HOXC4_UP	True	5	5	1.0
IPA_ATF4_DN	True	15	13	0.8666666666666667
IPA_HDAC5_DN	True	12	11	0.9166666666666666
IPA_HNF1B_DN	False	3	2	0.6666666666666666
IPA_MED14_DN	False	1	0	0.0
IPA_NFIX_DN	True	3	3	1.0
IPA_TAF10_UP	False	1	1	1.0
IPA_CDX2_UP	False	31	17	0.5483870967741935
IPA_ETS1_UP	True	57	51	0.8947368421052632
IPA_HOXA10_DN	False	35	26	0.7428571428571429
IPA_NFE2L2_UP	True	252	225	0.8928571428571429
IPA_SMAD7_UP	True	29	26	0.896551724137931
IPA_TBX19_UP	False	1	1	1.0
IPA_CTBP2_DN	False	2	2	1.0
IPA_STAT5A_DN	True	24	22	0.9166666666666666
IPA_STRAP_UP	False	1	0	0.0
IPA_RFX3_UP	False	3	2	0.6666666666666666
IPA_ZMYND11_DN	False	1	1	1.0
IPA_MED13_DN	True	14	12	0.8571428571428571
IPA_SIRT2_UP	True	7	7	1.0
IPA_MEF2C_DN	False	8	4	0.5
IPA_PLAGL1_DN	True	3	3	1.0
IPA_IRF7_UP	True	115	100	0.8695652173913043
IPA_ZIC1_DN	False	2	2	1.0
IPA_TRIM24_DN	True	21	20	0.9523809523809523
IPA_EGR3_UP	False	4	3	0.75
IPA_IRF4_UP	False	13	9	0.6923076923076923
IPA_TEF_UP	False	4	3	0.75
IPA_AR_DN	False	87	65	0.7471264367816092
IPA_CUX1_UP	True	4	4	1.0
IPA_SMAD5_UP	False	9	6	0.6666666666666666
IPA_NFIB_DN	False	1	1	1.0
IPA_ZBTB14_DN	False	1	1	1.0
IPA_ZSCAN10_UP	False	1	1	1.0
IPA_NMI_UP	False	1	1	1.0
IPA_FOXO1_DN	True	36	30	0.8333333333333334
IPA_BNC1_DN	False	1	1	1.0
IPA_LHX2_DN	True	5	4	0.8
IPA_MYRF_UP	True	3	3	1.0
IPA_GTF2H1_DN	False	1	1	1.0
IPA_RBBP4_UP	False	2	2	1.0
IPA_WT1_UP	True	38	32	0.8421052631578947
IPA_DEK_DN	False	1	0	0.0
IPA_NR1I2_DN	True	29	26	0.896551724137931
IPA_E4F1_UP	False	1	1	1.0
IPA_POU4F1_DN	False	26	19	0.7307692307692307
IPA_NCOR2_DN	True	6	5	0.8333333333333334
IPA_ZNF512B_DN	False	2	1	0.5
IPA_ASCL1_DN	False	11	7	0.6363636363636364
IPA_FLII_UP	False	2	1	0.5
IPA_CHD7_UP	False	1	1	1.0
IPA_TAZ_UP	True	7	6	0.8571428571428571
IPA_YBX1_DN	False	8	1	0.125
IPA_E2F4_UP	True	5	5	1.0
IPA_ATF3_DN	True	20	19	0.95
IPA_NFKB2_DN	True	6	6	1.0
IPA_PRRX1_UP	True	4	4	1.0
IPA_NFYA_UP	False	14	10	0.7142857142857143
IPA_HIST1H4C_UP	False	3	2	0.6666666666666666
IPA_EP300_UP	False	106	76	0.7169811320754716
IPA_HIST1H4J_DN	False	2	2	1.0
IPA_NFIL3_DN	False	2	0	0.0
IPA_ZIC2_DN	False	2	2	1.0
IPA_SRY_UP	False	2	1	0.5
IPA_FOXC1_UP	False	2	2	1.0
IPA_ZBTB17_DN	False	1	1	1.0
IPA_HIST4H4_DN	False	2	2	1.0
IPA_KLF2_UP	False	2	2	1.0
IPA_EGR2_UP	True	72	62	0.8611111111111112
IPA_HOXA1_UP	True	10	9	0.9
IPA_THRA_UP	False	18	11	0.6111111111111112
IPA_ZNF711_UP	False	1	1	1.0
IPA_FOXN3_DN	False	1	1	1.0
IPA_HIST1H4D_UP	False	3	2	0.6666666666666666
IPA_HIST1H4F_DN	False	2	2	1.0
IPA_LHX6_UP	False	7	5	0.7142857142857143
IPA_FUS_DN	False	1	0	0.0
IPA_E2F1_DN	True	67	56	0.835820895522388
IPA_PROX1_UP	False	10	7	0.7
IPA_HIST1H2BC_UP	False	1	1	1.0
IPA_EBF1_DN	False	3	1	0.3333333333333333
IPA_ELF1_UP	False	1	0	0.0
IPA_ARID4B_DN	False	8	0	0.0
IPA_PLAGL2_UP	True	3	3	1.0
IPA_BNIP3_UP	False	2	2	1.0
IPA_TBX3_DN	False	1	0	0.0
IPA_RB1CC1_UP	False	2	2	1.0
IPA_FOSB_UP	True	19	17	0.8947368421052632
IPA_PSAP_UP	True	5	5	1.0
IPA_MLXIP_DN	False	1	1	1.0
IPA_KDM6B_DN	False	1	1	1.0
IPA_RUNX1_UP	True	56	48	0.8571428571428571
IPA_POU2F2_DN	True	3	3	1.0
IPA_NEUROD1_UP	True	5	5	1.0
IPA_OLIG2_UP	False	2	1	0.5
IPA_GATA4_DN	True	6	5	0.8333333333333334
IPA_MYBBP1A_UP	False	1	1	1.0
IPA_NEUROD2_UP	True	6	6	1.0
IPA_TEAD2_UP	False	1	1	1.0
IPA_ATF6B_UP	True	3	3	1.0
IPA_ETS2_DN	False	6	3	0.5
IPA_IFI16_DN	True	3	3	1.0
IPA_RFX5_DN	False	2	2	1.0
IPA_PITX1_UP	False	11	2	0.18181818181818182
IPA_ZNF665_UP	False	7	4	0.5714285714285714
IPA_SMARCA2_UP	False	11	8	0.7272727272727273
IPA_ZNF217_DN	False	12	9	0.75
IPA_FOSL1_DN	True	8	8	1.0
IPA_ELF4_UP	True	5	4	0.8
IPA_BCL6_DN	True	15	12	0.8
IPA_ERCC6L_DN	False	1	1	1.0
IPA_KLF15_UP	False	2	2	1.0
IPA_ELF3_DN	False	2	1	0.5
IPA_FOXL2_UP	False	8	5	0.625
IPA_EMX2_DN	True	6	6	1.0
IPA_RREB1_UP	False	1	1	1.0
IPA_SUZ12_UP	False	5	2	0.4
IPA_BRCA2_UP	False	4	3	0.75
IPA_CHD3_UP	False	2	2	1.0
IPA_KLF8_DN	False	2	2	1.0
IPA_HOXA7_DN	False	8	4	0.5
IPA_FOXG1_DN	False	6	3	0.5
IPA_USF2_DN	False	1	1	1.0
IPA_HIST1H4I_UP	False	3	2	0.6666666666666666
IPA_HOXA13_DN	False	1	1	1.0
IPA_ZIC3_DN	False	5	3	0.6
IPA_CEBPE_DN	False	11	8	0.7272727272727273
IPA_ZFP42_UP	False	2	1	0.5
IPA_ZNF302_UP	False	1	1	1.0
IPA_NEUROG1_DN	False	4	3	0.75
