	Selected	N	n	.
GSE15330_HSC_VS_GRANULOCYTE_MONOCYTE_PROGENITOR_DN	False	200	174	0.87
GSE15330_HSC_VS_PRO_BCELL_UP	True	200	190	0.95
GSE15330_WT_VS_IKAROS_KO_LYMPHOID_MULTIPOTENT_PROGENITOR_DN	True	200	188	0.94
GSE15330_LYMPHOID_MULTIPOTENT_VS_GRANULOCYTE_MONOCYTE_PROGENITOR_DN	True	200	189	0.945
GSE15330_HSC_VS_GRANULOCYTE_MONOCYTE_PROGENITOR_UP	True	200	181	0.905
GSE15330_HSC_VS_PRO_BCELL_DN	True	200	187	0.935
GSE12198_LOW_IL2_STIM_NK_CELL_VS_HIGH_IL2_STIM_NK_CELL_UP	True	200	191	0.955
GSE12198_NK_VS_NK_ACT_EXPANSION_SYSTEM_DERIVED_NK_CELL_DN	True	200	190	0.95
GSE12198_LOW_IL2_STIM_NK_CELL_VS_HIGH_IL2_STIM_NK_CELL_DN	False	200	155	0.775
GSE12198_CTRL_VS_HIGH_IL2_STIM_NK_CELL_UP	False	199	167	0.8391959798994975
GSE12198_CTRL_VS_HIGH_IL2_STIM_NK_CELL_DN	False	200	177	0.885
GSE12198_NK_VS_NK_ACT_EXPANSION_SYSTEM_DERIVED_NK_CELL_UP	False	200	179	0.895
GSE12198_CTRL_VS_LOW_IL2_STIM_NK_CELL_UP	True	200	183	0.915
GSE12198_CTRL_VS_LOW_IL2_STIM_NK_CELL_DN	False	200	174	0.87
GSE14908_RESTING_VS_HDM_STIM_CD4_TCELL_ATOPIC_PATIENT_DN	True	200	187	0.935
GSE14908_RESTING_VS_HDM_STIM_CD4_TCELL_ATOPIC_PATIENT_UP	True	200	185	0.925
GSE14908_RESTING_VS_HDM_STIM_CD4_TCELL_NONATOPIC_PATIENT_DN	True	200	183	0.915
GSE14908_ATOPIC_VS_NONATOPIC_PATIENT_RESTING_CD4_TCELL_DN	True	200	185	0.925
GSE14908_RESTING_VS_HDM_STIM_CD4_TCELL_NONATOPIC_PATIENT_UP	False	200	178	0.89
GSE14908_ATOPIC_VS_NONATOPIC_PATIENT_HDM_STIM_CD4_TCELL_UP	True	200	180	0.9
GSE14908_ATOPIC_VS_NONATOPIC_PATIENT_RESTING_CD4_TCELL_UP	True	200	187	0.935
GSE14908_ATOPIC_VS_NONATOPIC_PATIENT_HDM_STIM_CD4_TCELL_DN	False	200	173	0.865
GSE15139_GMCSF_TREATED_VS_UNTREATED_NEUTROPHILS_DN	True	199	188	0.9447236180904522
GSE15139_GMCSF_TREATED_VS_UNTREATED_NEUTROPHILS_UP	True	200	181	0.905
GSE15271_CXCR4_POS_VS_NEG_GC_BCELL_DN	False	175	155	0.8857142857142857
GSE15271_CXCR4_POS_VS_NEG_GC_BCELL_UP	True	175	169	0.9657142857142857
GSE15624_3H_VS_6H_HALOFUGINONE_TREATED_CD4_TCELL_UP	False	171	153	0.8947368421052632
GSE15624_CTRL_VS_6H_HALOFUGINONE_TREATED_CD4_TCELL_DN	True	163	154	0.9447852760736196
GSE15624_3H_VS_6H_HALOFUGINONE_TREATED_CD4_TCELL_DN	False	147	124	0.8435374149659864
GSE15624_CTRL_VS_6H_HALOFUGINONE_TREATED_CD4_TCELL_UP	False	133	117	0.8796992481203008
GSE15624_CTRL_VS_3H_HALOFUGINONE_TREATED_CD4_TCELL_DN	True	171	154	0.9005847953216374
GSE15624_CTRL_VS_3H_HALOFUGINONE_TREATED_CD4_TCELL_UP	True	160	151	0.94375
GSE9960_HEALTHY_VS_GRAM_NEG_SEPSIS_PBMC_UP	True	199	185	0.9296482412060302
GSE9960_HEALTHY_VS_GRAM_NEG_SEPSIS_PBMC_DN	False	199	176	0.8844221105527639
GSE9960_HEALTHY_VS_GRAM_POS_SEPSIS_PBMC_UP	True	195	183	0.9384615384615385
GSE9960_HEALTHY_VS_GRAM_POS_SEPSIS_PBMC_DN	False	197	174	0.883248730964467
GSE9960_HEALTHY_VS_GRAM_NEG_AND_POS_SEPSIS_PBMC_UP	False	186	126	0.6774193548387096
GSE9960_HEALTHY_VS_GRAM_NEG_AND_POS_SEPSIS_PBMC_DN	False	196	172	0.8775510204081632
GSE9960_HEALTHY_VS_SEPSIS_PBMC_UP	False	195	158	0.8102564102564103
GSE9960_HEALTHY_VS_SEPSIS_PBMC_DN	False	185	132	0.7135135135135136
GSE9960_GRAM_NEG_VS_GRAM_POS_SEPSIS_PBMC_UP	False	198	173	0.8737373737373737
GSE9960_GRAM_NEG_VS_GRAM_POS_SEPSIS_PBMC_DN	False	199	179	0.8994974874371859
GSE9960_GRAM_NEG_VS_GRAM_NEG_AND_POS_SEPSIS_PBMC_UP	False	190	149	0.7842105263157895
GSE9960_GRAM_NEG_VS_GRAM_NEG_AND_POS_SEPSIS_PBMC_DN	False	199	179	0.8994974874371859
GSE9960_GRAM_POS_VS_GRAM_NEG_AND_POS_SEPSIS_PBMC_UP	True	200	183	0.915
GSE9960_GRAM_POS_VS_GRAM_NEG_AND_POS_SEPSIS_PBMC_DN	False	200	168	0.84
GSE12392_CD8A_POS_VS_NEG_SPLEEN_IFNB_KO_DC_DN	False	200	174	0.87
GSE12392_CD8A_POS_VS_NEG_SPLEEN_DC_UP	True	200	189	0.945
GSE12392_IFNAR_KO_VS_IFNB_KO_CD8_NEG_SPLEEN_DC_DN	False	200	172	0.86
GSE12392_CD8A_POS_VS_NEG_SPLEEN_IFNB_KO_DC_UP	True	200	187	0.935
GSE12392_WT_VS_IFNAR_KO_CD8A_NEG_SPLEEN_DC_DN	False	198	168	0.8484848484848485
GSE12392_IFNAR_KO_VS_IFNB_KO_CD8_NEG_SPLEEN_DC_UP	False	199	170	0.8542713567839196
GSE12392_CD8A_POS_VS_NEG_SPLEEN_DC_DN	True	200	189	0.945
GSE12392_WT_VS_IFNB_KO_CD8A_POS_SPLEEN_DC_DN	False	200	170	0.85
GSE12392_WT_VS_IFNAR_KO_CD8A_NEG_SPLEEN_DC_UP	True	200	188	0.94
GSE12392_WT_VS_IFNB_KO_CD8A_NEG_SPLEEN_DC_UP	True	200	185	0.925
GSE12392_WT_VS_IFNB_KO_CD8A_NEG_SPLEEN_DC_DN	True	200	184	0.92
GSE12392_WT_VS_IFNB_KO_CD8A_POS_SPLEEN_DC_UP	True	200	187	0.935
GSE16697_CD4_TCELL_VS_TFH_CD4_TCELL_UP	True	200	187	0.935
GSE16697_CD4_TCELL_VS_TFH_CD4_TCELL_DN	True	200	187	0.935
GSE15735_CTRL_VS_HDAC_INHIBITOR_TREATED_CD4_TCELL_2H_UP	True	199	185	0.9296482412060302
GSE15735_CTRL_VS_HDAC_INHIBITOR_TREATED_CD4_TCELL_12H_DN	True	200	183	0.915
GSE15735_2H_VS_12H_HDAC_INHIBITOR_TREATED_CD4_TCELL_UP	True	199	184	0.9246231155778895
GSE15735_CTRL_VS_HDAC_INHIBITOR_TREATED_CD4_TCELL_2H_DN	False	200	175	0.875
GSE15735_2H_VS_12H_HDAC_INHIBITOR_TREATED_CD4_TCELL_DN	True	200	184	0.92
GSE15735_CTRL_VS_HDAC_INHIBITOR_TREATED_CD4_TCELL_12H_UP	True	200	183	0.915
GSE17812_WT_VS_THPOK_KO_MEMORY_CD8_TCELL_DN	True	200	188	0.94
GSE17812_WT_VS_THPOK_KO_MEMORY_CD8_TCELL_UP	True	198	189	0.9545454545454546
GSE17186_CD21LOW_VS_CD21HIGH_TRANSITIONAL_BCELL_UP	True	200	188	0.94
GSE17186_MEMORY_VS_NAIVE_BCELL_UP	True	200	181	0.905
GSE17186_MEMORY_VS_NAIVE_BCELL_DN	True	200	181	0.905
GSE17186_NAIVE_VS_CD21HIGH_TRANSITIONAL_BCELL_CORD_BLOOD_UP	True	200	190	0.95
GSE17186_CD21LOW_VS_CD21HIGH_TRANSITIONAL_BCELL_DN	False	200	176	0.88
GSE17186_NAIVE_VS_CD21LOW_TRANSITIONAL_BCELL_CORD_BLOOD_UP	True	200	191	0.955
GSE17186_NAIVE_VS_CD21LOW_TRANSITIONAL_BCELL_CORD_BLOOD_DN	True	200	181	0.905
GSE17186_BLOOD_VS_CORD_BLOOD_NAIVE_BCELL_DN	True	200	186	0.93
GSE17186_MEMORY_VS_CD21LOW_TRANSITIONAL_BCELL_UP	True	200	188	0.94
GSE17186_MEMORY_VS_CD21LOW_TRANSITIONAL_BCELL_DN	True	199	181	0.9095477386934674
GSE17186_BLOOD_VS_CORD_BLOOD_CD21HIGH_TRANSITIONAL_BCELL_UP	True	200	190	0.95
GSE17186_BLOOD_VS_CORD_BLOOD_CD21HIGH_TRANSITIONAL_BCELL_DN	True	199	183	0.9195979899497487
GSE17186_NAIVE_VS_CD21HIGH_TRANSITIONAL_BCELL_DN	True	200	189	0.945
GSE17186_NAIVE_VS_CD21HIGH_TRANSITIONAL_BCELL_CORD_BLOOD_DN	False	199	176	0.8844221105527639
GSE17186_CD21LOW_VS_CD21HIGH_TRANSITIONAL_BCELL_CORD_BLOOD_UP	True	200	187	0.935
GSE17186_CD21LOW_VS_CD21HIGH_TRANSITIONAL_BCELL_CORD_BLOOD_DN	False	200	179	0.895
GSE17186_BLOOD_VS_CORD_BLOOD_NAIVE_BCELL_UP	True	200	185	0.925
GSE17186_BLOOD_VS_CORD_BLOOD_CD21LOW_TRANSITIONAL_BCELL_UP	True	199	184	0.9246231155778895
GSE17186_BLOOD_VS_CORD_BLOOD_CD21LOW_TRANSITIONAL_BCELL_DN	True	200	188	0.94
GSE17186_NAIVE_VS_CD21LOW_TRANSITIONAL_BCELL_DN	True	200	184	0.92
GSE17186_NAIVE_VS_CD21HIGH_TRANSITIONAL_BCELL_UP	False	200	166	0.83
GSE17186_MEMORY_VS_CD21HIGH_TRANSITIONAL_BCELL_UP	False	198	171	0.8636363636363636
GSE17186_MEMORY_VS_CD21HIGH_TRANSITIONAL_BCELL_DN	True	200	193	0.965
GSE17186_NAIVE_VS_CD21LOW_TRANSITIONAL_BCELL_UP	False	200	176	0.88
GSE18203_CTRL_VS_INTRATUMORAL_CPG_INJ_MC38_TUMOR_UP	False	200	176	0.88
GSE18203_CTRL_VS_INTRATUMORAL_CPG_INJ_MC38_TUMOR_DN	True	200	182	0.91
GSE16266_CTRL_VS_HEATSHOCK_AND_LPS_STIM_MEF_DN	True	200	185	0.925
GSE16266_LPS_VS_HEATSHOCK_AND_LPS_STIM_MEF_UP	False	199	167	0.8391959798994975
GSE16266_CTRL_VS_HEATSHOCK_AND_LPS_STIM_MEF_UP	True	200	185	0.925
GSE16266_CTRL_VS_LPS_STIM_MEF_DN	False	200	163	0.815
GSE16266_LPS_VS_HEATSHOCK_AND_LPS_STIM_MEF_DN	True	198	180	0.9090909090909091
GSE16266_CTRL_VS_LPS_STIM_MEF_UP	False	198	175	0.8838383838383839
GSE19198_CTRL_VS_IL21_TREATED_TCELL_6H_UP	True	200	189	0.945
GSE19198_CTRL_VS_IL21_TREATED_TCELL_1H_DN	True	199	180	0.9045226130653267
GSE19198_1H_VS_6H_IL21_TREATED_TCELL_UP	False	188	119	0.6329787234042553
GSE19198_CTRL_VS_IL21_TREATED_TCELL_1H_UP	False	194	136	0.7010309278350515
GSE19198_6H_VS_24H_IL21_TREATED_TCELL_UP	False	199	173	0.8693467336683417
GSE19198_6H_VS_24H_IL21_TREATED_TCELL_DN	True	198	186	0.9393939393939394
GSE19198_CTRL_VS_IL21_TREATED_TCELL_6H_DN	True	198	182	0.9191919191919192
GSE19198_1H_VS_24H_IL21_TREATED_TCELL_DN	False	200	177	0.885
GSE19198_CTRL_VS_IL21_TREATED_TCELL_24H_DN	True	200	191	0.955
GSE19198_1H_VS_6H_IL21_TREATED_TCELL_DN	True	200	183	0.915
GSE19198_CTRL_VS_IL21_TREATED_TCELL_24H_UP	False	200	177	0.885
GSE19198_1H_VS_24H_IL21_TREATED_TCELL_UP	False	200	177	0.885
GSE18281_SUBCAPSULAR_VS_PERIMEDULLARY_CORTICAL_REGION_OF_THYMUS_UP	True	200	180	0.9
GSE18281_SUBCAPSULAR_VS_CENTRAL_CORTICAL_REGION_OF_THYMUS_DN	False	200	176	0.88
GSE18281_CORTICAL_THYMOCYTE_VS_WHOLE_CORTEX_THYMUS_UP	False	196	134	0.6836734693877551
GSE18281_CORTICAL_THYMOCYTE_VS_WHOLE_CORTEX_THYMUS_DN	True	200	180	0.9
GSE18281_PERIMEDULLARY_CORTICAL_REGION_VS_WHOLE_MEDULLA_THYMUS_DN	False	197	138	0.700507614213198
GSE18281_CORTEX_VS_MEDULLA_THYMUS_UP	False	193	158	0.8186528497409327
GSE18281_CORTEX_VS_MEDULLA_THYMUS_DN	False	196	167	0.8520408163265306
GSE18281_SUBCAPSULAR_VS_CENTRAL_CORTICAL_REGION_OF_THYMUS_UP	False	192	170	0.8854166666666666
GSE18281_MEDULLARY_THYMOCYTE_VS_WHOLE_MEDULLA_THYMUS_UP	False	196	160	0.8163265306122449
GSE18281_MEDULLARY_THYMOCYTE_VS_WHOLE_MEDULLA_THYMUS_DN	False	197	167	0.8477157360406091
GSE18281_SUBCAPSULAR_CORTICAL_REGION_VS_WHOLE_CORTEX_THYMUS_UP	True	200	184	0.92
GSE18281_CORTICAL_VS_MEDULLARY_THYMOCYTE_UP	False	199	171	0.8592964824120602
GSE18281_SUBCAPSULAR_CORTICAL_REGION_VS_WHOLE_MEDULLA_THYMUS_UP	False	199	173	0.8693467336683417
GSE18281_SUBCAPSULAR_CORTICAL_REGION_VS_WHOLE_MEDULLA_THYMUS_DN	False	196	139	0.7091836734693877
GSE18281_PERIMEDULLARY_CORTICAL_REGION_VS_WHOLE_CORTEX_THYMUS_UP	True	200	180	0.9
GSE18281_CORTICAL_VS_MEDULLARY_THYMOCYTE_DN	False	196	137	0.6989795918367347
GSE18281_PERIMEDULLARY_CORTICAL_REGION_VS_WHOLE_MEDULLA_THYMUS_UP	False	199	177	0.8894472361809045
GSE18281_SUBCAPSULAR_VS_PERIMEDULLARY_CORTICAL_REGION_OF_THYMUS_DN	False	199	162	0.8140703517587939
GSE18281_SUBCAPSULAR_CORTICAL_REGION_VS_WHOLE_CORTEX_THYMUS_DN	False	198	142	0.7171717171717171
GSE18281_PERIMEDULLARY_CORTICAL_REGION_VS_WHOLE_CORTEX_THYMUS_DN	False	195	140	0.717948717948718
GSE19374_UNINF_VS_LISTERIA_INFECTED_MACROPHAGE_UP	False	196	148	0.7551020408163265
GSE19374_UNINF_VS_LISTERIA_INFECTED_MACROPHAGE_DN	False	199	175	0.8793969849246231
GSE19923_E2A_KO_VS_HEB_AND_E2A_KO_DP_THYMOCYTE_DN	False	189	130	0.6878306878306878
GSE19923_WT_VS_E2A_KO_DP_THYMOCYTE_DN	False	198	174	0.8787878787878788
GSE19923_WT_VS_E2A_KO_DP_THYMOCYTE_UP	False	200	161	0.805
GSE19923_WT_VS_HEB_AND_E2A_KO_DP_THYMOCYTE_DN	False	200	171	0.855
GSE19923_HEB_KO_VS_HEB_AND_E2A_KO_DP_THYMOCYTE_UP	True	200	181	0.905
GSE19923_HEB_KO_VS_HEB_AND_E2A_KO_DP_THYMOCYTE_DN	True	200	182	0.91
GSE19923_WT_VS_HEB_AND_E2A_KO_DP_THYMOCYTE_UP	True	200	192	0.96
GSE19923_E2A_KO_VS_HEB_AND_E2A_KO_DP_THYMOCYTE_UP	False	199	173	0.8693467336683417
GSE19923_E2A_KO_VS_E2A_AND_HEB_KO_DP_THYMOCYTE_UP	True	200	180	0.9
GSE19923_E2A_KO_VS_E2A_AND_HEB_KO_DP_THYMOCYTE_DN	True	200	181	0.905
GSE19923_WT_VS_HEB_KO_DP_THYMOCYTE_DN	True	199	182	0.914572864321608
GSE19923_WT_VS_HEB_KO_DP_THYMOCYTE_UP	False	200	166	0.83
GSE19772_CTRL_VS_HCMV_INF_MONOCYTES_AND_PI3K_INHIBITION_DN	False	200	163	0.815
GSE19772_CTRL_VS_HCMV_INF_MONOCYTES_UP	True	200	182	0.91
GSE19772_HCMV_INFL_VS_HCMV_INF_MONOCYTES_AND_PI3K_INHIBITION_UP	False	200	155	0.775
GSE19772_HCMV_INFL_VS_HCMV_INF_MONOCYTES_AND_PI3K_INHIBITION_DN	True	200	188	0.94
GSE19772_CTRL_VS_HCMV_INF_MONOCYTES_DN	False	194	146	0.7525773195876289
GSE19772_CTRL_VS_HCMV_INF_MONOCYTES_AND_PI3K_INHIBITION_UP	False	194	167	0.8608247422680413
GSE18893_TCONV_VS_TREG_24H_CULTURE_DN	True	200	186	0.93
GSE18893_TCONV_VS_TREG_24H_CULTURE_UP	True	200	180	0.9
GSE18893_TCONV_VS_TREG_24H_TNF_STIM_DN	False	199	179	0.8994974874371859
GSE18893_TCONV_VS_TREG_2H_CULTURE_DN	True	200	188	0.94
GSE18893_CTRL_VS_TNF_TREATED_TREG_2H_UP	True	200	187	0.935
GSE18893_CTRL_VS_TNF_TREATED_TCONV_2H_UP	True	200	189	0.945
GSE18893_CTRL_VS_TNF_TREATED_TREG_24H_DN	False	200	169	0.845
GSE18893_TCONV_VS_TREG_2H_TNF_STIM_UP	False	200	160	0.8
GSE18893_CTRL_VS_TNF_TREATED_TREG_24H_UP	False	200	172	0.86
GSE18893_TCONV_VS_TREG_2H_CULTURE_UP	True	200	184	0.92
GSE18893_CTRL_VS_TNF_TREATED_TCONV_2H_DN	True	200	193	0.965
GSE18893_CTRL_VS_TNF_TREATED_TREG_2H_DN	False	200	162	0.81
GSE18893_CTRL_VS_TNF_TREATED_TCONV_24H_UP	True	200	184	0.92
GSE18893_CTRL_VS_TNF_TREATED_TCONV_24H_DN	False	200	159	0.795
GSE18893_TCONV_VS_TREG_2H_TNF_STIM_DN	False	194	174	0.8969072164948454
GSE18893_TCONV_VS_TREG_24H_TNF_STIM_UP	True	200	190	0.95
GSE19888_CTRL_VS_A3R_INHIBITOR_TREATED_MAST_CELL_DN	False	195	169	0.8666666666666667
GSE19888_CTRL_VS_A3R_INHIBITOR_TREATED_MAST_CELL_UP	True	200	184	0.92
GSE19888_ADENOSINE_A3R_INH_PRETREAT_AND_ACT_BY_A3R_VS_A3R_INH_AND_TCELL_MEMBRANES_ACT_MAST_CELL_UP	False	194	170	0.8762886597938144
GSE19888_ADENOSINE_A3R_ACT_VS_A3R_ACT_WITH_A3R_INH_PRETREATMENT_IN_MAST_CELL_UP	True	196	183	0.9336734693877551
GSE19888_ADENOSINE_A3R_ACT_VS_TCELL_MEMBRANES_ACT_IN_MAST_CELL_DN	False	190	161	0.8473684210526315
GSE19888_ADENOSINE_A3R_ACT_VS_TCELL_MEMBRANES_ACT_AND_A3R_INH_PRETREAT_IN_MAST_CELL_UP	False	193	152	0.7875647668393783
GSE19888_ADENOSINE_A3R_ACT_VS_TCELL_MEMBRANES_ACT_AND_A3R_INH_PRETREAT_IN_MAST_CELL_DN	True	198	180	0.9090909090909091
GSE19888_ADENOSINE_A3R_INH_PRETREAT_AND_ACT_BY_A3R_VS_TCELL_MEMBRANES_ACT_MAST_CELL_UP	True	200	182	0.91
GSE19888_ADENOSINE_A3R_INH_PRETREAT_AND_ACT_BY_A3R_VS_TCELL_MEMBRANES_ACT_MAST_CELL_DN	True	199	180	0.9045226130653267
GSE19888_ADENOSINE_A3R_INH_VS_ACT_WITH_INHIBITOR_PRETREATMENT_IN_MAST_CELL_UP	False	200	155	0.775
GSE19888_ADENOSINE_A3R_INH_VS_ACT_WITH_INHIBITOR_PRETREATMENT_IN_MAST_CELL_DN	False	200	161	0.805
GSE19888_ADENOSINE_A3R_INH_VS_TCELL_MEMBRANES_ACT_MAST_CELL_UP	False	200	174	0.87
GSE19888_CTRL_VS_A3R_ACTIVATION_MAST_CELL_UP	True	198	179	0.9040404040404041
GSE19888_CTRL_VS_A3R_ACTIVATION_MAST_CELL_DN	False	199	139	0.6984924623115578
GSE19888_CTRL_VS_A3R_ACT_TREATED_MAST_CELL_PRETREATED_WITH_A3R_INH_UP	False	199	157	0.7889447236180904
GSE19888_ADENOSINE_A3R_ACT_VS_A3R_ACT_WITH_A3R_INH_PRETREATMENT_IN_MAST_CELL_DN	False	199	175	0.8793969849246231
GSE19888_ADENOSINE_A3R_ACT_VS_TCELL_MEMBRANES_ACT_IN_MAST_CELL_UP	False	200	169	0.845
GSE19888_CTRL_VS_T_CELL_MEMBRANES_ACT_MAST_CELL_DN	False	200	166	0.83
GSE19888_CTRL_VS_TCELL_MEMBRANES_ACT_MAST_CELL_PRETREAT_A3R_INH_UP	False	200	161	0.805
GSE19888_CTRL_VS_TCELL_MEMBRANES_ACT_MAST_CELL_PRETREAT_A3R_INH_DN	True	200	181	0.905
GSE19888_ADENOSINE_A3R_INH_VS_ACT_IN_MAST_CELL_UP	False	200	178	0.89
GSE19888_ADENOSINE_A3R_INH_VS_ACT_IN_MAST_CELL_DN	False	199	161	0.8090452261306532
GSE19888_ADENOSINE_A3R_INH_VS_INH_PRETREAT_AND_ACT_WITH_TCELL_MEMBRANES_MAST_CELL_UP	False	200	171	0.855
GSE19888_ADENOSINE_A3R_INH_VS_INH_PRETREAT_AND_ACT_WITH_TCELL_MEMBRANES_MAST_CELL_DN	False	197	140	0.7106598984771574
GSE19888_NO_PRETREAT_VS_ADENOSINE_A3R_INHIBITOR_PRETREATED_MAST_CELL_TCELL_MEMBRANES_ACT_DN	True	200	184	0.92
GSE19888_ADENOSINE_A3R_INH_VS_TCELL_MEMBRANES_ACT_MAST_CELL_DN	False	200	160	0.8
GSE19888_CTRL_VS_A3R_ACT_TREATED_MAST_CELL_PRETREATED_WITH_A3R_INH_DN	False	199	176	0.8844221105527639
GSE19888_CTRL_VS_T_CELL_MEMBRANES_ACT_MAST_CELL_UP	True	200	196	0.98
GSE19888_ADENOSINE_A3R_INH_PRETREAT_AND_ACT_BY_A3R_VS_A3R_INH_AND_TCELL_MEMBRANES_ACT_MAST_CELL_DN	True	200	186	0.93
GSE19888_NO_PRETREAT_VS_ADENOSINE_A3R_INHIBITOR_PRETREATED_MAST_CELL_TCELL_MEMBRANES_ACT_UP	False	200	176	0.88
GSE25890_CTRL_VS_IL33_IL7_TREATED_NUOCYTES_DN	True	200	192	0.96
GSE25890_CTRL_VS_IL33_IL7_TREATED_NUOCYTES_UP	False	200	175	0.875
GSE20198_UNTREATED_VS_IL12_TREATED_ACT_CD4_TCELL_DN	True	199	184	0.9246231155778895
GSE20198_UNTREATED_VS_IL12_TREATED_ACT_CD4_TCELL_UP	True	200	193	0.965
GSE20198_UNTREATED_VS_IFNA_TREATED_ACT_CD4_TCELL_UP	False	199	176	0.8844221105527639
GSE20198_IL12_VS_IFNA_TREATED_ACT_CD4_TCELL_UP	True	199	185	0.9296482412060302
GSE20198_IL12_IL18_VS_IFNA_TREATED_ACT_CD4_TCELL_DN	True	200	181	0.905
GSE20198_IL12_IL18_VS_IFNA_TREATED_ACT_CD4_TCELL_UP	True	200	186	0.93
GSE20198_IL12_VS_IL12_IL18_TREATED_ACT_CD4_TCELL_DN	True	200	193	0.965
GSE20198_UNTREATED_VS_IL12_IL18_TREATED_ACT_CD4_TCELL_DN	True	199	186	0.9346733668341709
GSE20198_IL12_VS_IFNA_TREATED_ACT_CD4_TCELL_DN	True	199	185	0.9296482412060302
GSE20198_UNTREATED_VS_IFNA_TREATED_ACT_CD4_TCELL_DN	True	199	189	0.949748743718593
GSE20198_UNTREATED_VS_IL12_IL18_TREATED_ACT_CD4_TCELL_UP	False	199	171	0.8592964824120602
GSE20198_IL12_VS_IL12_IL18_TREATED_ACT_CD4_TCELL_UP	True	199	187	0.9396984924623115
GSE20484_MCSG_VS_CXCL4_MONOCYTE_DERIVED_MACROPHAGE_DN	True	195	176	0.9025641025641026
GSE20484_MCSG_VS_CXCL4_MONOCYTE_DERIVED_MACROPHAGE_UP	False	199	174	0.8743718592964824
GSE17322_CD103_POS_VS_CD11B_HIGH_LUNG_DC_UP	True	196	180	0.9183673469387755
GSE17322_CD103_POS_VS_CD11B_HIGH_LUNG_DC_DN	True	199	185	0.9296482412060302
GSE21678_WT_VS_FOXO1_FOXO3_KO_TREG_DN	True	191	172	0.900523560209424
GSE21678_WT_VS_FOXO1_FOXO3_KO_TREG_UP	False	193	169	0.8756476683937824
GSE16450_IMMATURE_VS_MATURE_NEURON_CELL_LINE_UP	True	194	178	0.9175257731958762
GSE16450_IMMATURE_VS_MATURE_NEURON_CELL_LINE_DN	True	198	181	0.9141414141414141
GSE16450_CTRL_VS_IFNA_12H_STIM_IMMATURE_NEURON_CELL_LINE_UP	True	197	183	0.9289340101522843
GSE16450_CTRL_VS_IFNA_12H_STIM_IMMATURE_NEURON_CELL_LINE_DN	False	193	143	0.7409326424870466
GSE16451_IMMATURE_VS_MATURE_NEURON_CELL_LINE_WEST_EQUINE_ENC_VIRUS_DN	True	198	188	0.9494949494949495
GSE16450_CTRL_VS_IFNA_6H_STIM_IMMATURE_NEURON_CELL_LINE_DN	True	194	178	0.9175257731958762
GSE16450_CTRL_VS_IFNA_12H_STIM_MATURE_NEURON_CELL_LINE_UP	False	200	161	0.805
GSE16450_CTRL_VS_IFNA_12H_STIM_MATURE_NEURON_CELL_LINE_DN	True	200	184	0.92
GSE16451_IMMATURE_VS_MATURE_NEURON_CELL_LINE_WEST_EQUINE_ENC_VIRUS_UP	True	200	182	0.91
GSE16450_IMMATURE_VS_MATURE_NEURON_CELL_LINE_6H_IFNA_STIM_UP	False	199	158	0.7939698492462312
GSE16450_IMMATURE_VS_MATURE_NEURON_CELL_LINE_6H_IFNA_STIM_DN	False	200	162	0.81
GSE16450_CTRL_VS_IFNA_6H_STIM_IMMATURE_NEURON_CELL_LINE_UP	False	200	175	0.875
GSE16450_IMMATURE_VS_MATURE_NEURON_CELL_LINE_12H_IFNA_STIM_DN	True	200	183	0.915
GSE16450_CTRL_VS_IFNA_6H_STIM_MATURE_NEURON_CELL_LINE_UP	False	199	163	0.8190954773869347
GSE16450_CTRL_VS_IFNA_6H_STIM_MATURE_NEURON_CELL_LINE_DN	True	200	186	0.93
GSE16451_CTRL_VS_WEST_EQUINE_ENC_VIRUS_MATURE_NEURON_CELL_LINE_UP	True	200	183	0.915
GSE16451_CTRL_VS_WEST_EQUINE_ENC_VIRUS_MATURE_NEURON_CELL_LINE_DN	True	200	182	0.91
GSE16451_CTRL_VS_WEST_EQUINE_ENC_VIRUS_IMMATURE_NEURON_CELL_LINE_UP	True	200	186	0.93
GSE16451_CTRL_VS_WEST_EQUINE_ENC_VIRUS_IMMATURE_NEURON_CELL_LINE_DN	True	200	193	0.965
GSE16450_IMMATURE_VS_MATURE_NEURON_CELL_LINE_12H_IFNA_STIM_UP	True	200	186	0.93
GSE21670_UNTREATED_VS_TGFB_IL6_TREATED_STAT3_KO_CD4_TCELL_UP	True	200	192	0.96
GSE21670_TGFB_VS_IL6_TREATED_STAT3_KO_CD4_TCELL_DN	True	200	181	0.905
GSE21670_TGFB_VS_TGFB_AND_IL6_TREATED_CD4_TCELL_UP	False	200	179	0.895
GSE21670_TGFB_VS_TGFB_AND_IL6_TREATED_CD4_TCELL_DN	True	200	189	0.945
GSE21670_TGFB_VS_IL6_TREATED_CD4_TCELL_UP	False	200	151	0.755
GSE21670_TGFB_VS_IL6_TREATED_CD4_TCELL_DN	False	200	162	0.81
GSE21670_UNTREATED_VS_IL6_TREATED_CD4_TCELL_DN	True	200	193	0.965
GSE21670_STAT3_KO_VS_WT_CD4_TCELL_TGFB_TREATED_UP	True	200	185	0.925
GSE21670_STAT3_KO_VS_WT_CD4_TCELL_TGFB_TREATED_DN	False	199	156	0.7839195979899497
GSE21670_UNTREATED_VS_TGFB_IL6_TREATED_STAT3_KO_CD4_TCELL_DN	True	200	195	0.975
GSE21670_TGFB_VS_TGFB_AND_IL6_TREATED_STAT3_KO_CD4_TCELL_UP	True	200	181	0.905
