	CD4 minus TA in CFS208 vs CD4 minus TA in Healthy
TICAM1	1.2067999999999994
ZC3HAV1L	1.2071499999999997
ERCC4	1.2073036000000013
LCN10	1.2087347
ITGAE	1.2088086000000047
ARHGEF39	1.2094953000000004
RDH10	1.2096460000000002
STAMBP	1.2097790000000046
GPATCH11	1.210068999999999
UBE2W	1.2100980000000003
HOXB2	1.2107850000000013
PUSL1	1.2111079999999994
SEMA6B	1.2119136999999998
INVS	1.2123539
NPAS2	1.21358905802476
ZNF460	1.2140909999999994
IRAK2	1.2153299999999998
AGTRAP	1.2163271741000052
KIAA2026	1.216922400000005
PIK3R3	1.21704777313
DOCK7	1.2173366089219044
MYBPH	1.21822
C1orf109	1.219233299999999
RRM2B	1.2213647959999978
DPCD	1.22316
MTMR1	1.2240433634189998
ZFP28	1.2249976000000005
ZNF695	1.2255775
EFCAB5	1.2261714999999997
WDR83	1.226955300000002
ZFP69B	1.228276000000001
RNF169	1.2292999999999998
CROCC	1.2305230000000016
PKD2	1.230921
UTS2B	1.2310656
ZNF350	1.2340890000000044
SH2D3C	1.23570500000001
TLCD5	1.2360037000000001
ZNF30	1.236217
KLHDC1	1.2364330000000008
C1orf131	1.2374437
NPTN	1.2400966000000047
FLYWCH1	1.2440029999999993
TTC9C	1.244398000000004
ZDHHC24	1.244449999999997
NFIL3	1.2445999999999993
DUSP28	1.2453299999999992
INKA2	1.2474445000000003
EVI5L	1.2477268000000006
ATF3	1.2489095914697002
ME3	1.2505022600000002
AARS2	1.2505690000000005
IFIT3	1.251996
SLC9A8	1.2541842999999995
EDA	1.2541944274167602
SIN3B	1.2556545999999997
KRT8	1.2569280599999997
SELP	1.258282692401
TRMT6	1.2591030000000014
APOBEC3D	1.259119
TMEM176B	1.2595882
GPR150	1.2599809999999996
LECT2	1.2616816000000002
TDRD7	1.2624841000000018
CD1E	1.2628641
PTTG1	1.263816600000002
MYO9B	1.265928740859998
RNF32	1.2689136
ST3GAL6	1.2722689
CCDC14	1.2728327000000004
PHIP	1.2739630000000002
TEX35	1.2747604999999997
ALG1L2	1.2770478999999997
HECTD2	1.2770529000000002
ACOT1	1.27861
MVK	1.279802696225091
DDX58	1.282232999999998
HEATR4	1.2836339999999997
SMOX	1.2840154735500002
NTRK1	1.2840775499999997
RBBP4	1.2843849999999861
L3MBTL2	1.2849397999999965
SHFL	1.286369999999998
NEK3	1.2885992296399997
CELA2B	1.2894824
AZIN2	1.2916965799999995
HSH2D	1.2932699999999997
HACD1	1.2933620000000001
CACFD1	1.2943902075800002
OSGIN2	1.2944980000000008
SLC16A4	1.295136303874008
ZNF675	1.2953519999999976
ISOC2	1.2988162999999986
ITPRIPL2	1.2988440000000003
FAM161B	1.3000500000000006
PTPRN2	1.3003659169999997
BCORL1	1.3008232999999998
HIVEP3	1.3033903804899998
RMDN2	1.3038700919230002
C2orf68	1.305731999999999
FAM156B	1.3066423428100002
SLC6A16	1.3068428
TTYH2	1.3086770157239975
MYO19	1.3088859800000003
DLG5	1.3098350200340598
SUSD4	1.3100475484794396
ZNF236	1.3121583500000007
ADAM28	1.3166543
ZC4H2	1.317587500000001
TPMT	1.3180500000000004
ZNF713	1.318212
PLA2G10	1.3182899999999997
CIITA	1.3188731
TMEM184A	1.3196796899999998
ZSCAN30	1.3210595000000014
LRRC69	1.3221662000000003
NEK11	1.32423970533004
FAM153A	1.3254514
SLC39A4	1.327489
RNLS	1.3291309999999998
FLACC1	1.3325355
HLX	1.33401426
LONRF1	1.3345209999999996
CYB5R4	1.3349800000000016
KIF9	1.3360121000000005
CNNM4	1.336976
AMT	1.33729006390476
GCFC2	1.3385286
ARMCX3	1.342057000000004
FAM111A	1.3424507999999982
STARD8	1.3438359346520001
EVC2	1.344053999999999
VPS18	1.3448309999999992
SPAG8	1.346248100474051
NEK2	1.346361
FHL3	1.3471589999999987
SLC46A1	1.3475246337999998
TMEM176A	1.3480273
MOSPD1	1.3482689999999984
HEATR9	1.34905656000676
RP2	1.3493999999999975
ST8SIA1	1.3496012000000004
BMPR1A	1.3503898100000002
BECN1	1.351200700000021
RECQL4	1.3522812215274307
CCDC192	1.3529699000000002
FMO4	1.3546219999999995
BHMT	1.3546369999999999
RARS2	1.3565570000000022
NBPF10	1.3569073999999999
HSD11B1	1.3572127999999999
NOC3L	1.358449000000002
PSME4	1.3599059600000007
TRAK1	1.3599120442600015
ZNHIT2	1.3600999999999992
TAF5L	1.360215000000001
PTGDR	1.360417
CHTOP	1.3607509999999934
RAD9B	1.3638948828999995
FCSK	1.3642519999999987
CKAP5	1.3649047910872056
RNF135	1.367719000000001
RBMX2	1.3691599999999973
NBPF11	1.3730144000000006
PLEKHF2	1.373579999999997
C1orf74	1.37512
CCNL2	1.3755087799999899
DIXDC1	1.3779587
ATXN7L1	1.3789700000000025
KLC1	1.3791507060000043
CLIC3	1.3793072504000037
RBM15	1.3795639999999985
AP3B1	1.3801343999999958
SHPK	1.38253
MRC1	1.382596
REV1	1.3828461789999977
TIA1	1.3841548647300037
CALD1	1.3844808490000002
CHRM3	1.3853178000000002
PAQR4	1.3860499999999996
ZBTB3	1.3863260000000004
BRMS1L	1.3880628999999995
CACUL1	1.389643000000003
GPX3	1.3898114000000004
SOGA3	1.3919538852
KCTD1	1.3931619601
IFNG	1.3937260000000005
NSUN3	1.3946559999999995
PHC2	1.3948989999999952
CDK6	1.395531
TRIM24	1.3982949999999992
KNSTRN	1.3991034999999998
FABP4	1.39913
SULT1A1	1.401258100000001
TOR1AIP2	1.403905
STPG1	1.4051825999999998
RBCK1	1.4064220000000063
CDKN3	1.4074969999999993
BET1	1.407666000000006
PTGES3L	1.4078191
TUSC2	1.4079549513088097
ARV1	1.4087589999999999
KIF15	1.412188861978
WDR33	1.4137150000000034
PLEKHA2	1.414731800000002
SH3YL1	1.414955413437891
LILRB3	1.4154788935187308
ANKRD18A	1.4166522
HECTD4	1.4166882060220596
KCTD3	1.4170959999999997
STK33	1.4172459999999996
ATE1	1.421042
KIAA1109	1.4215834000000012
MARK4	1.4229737
XPNPEP3	1.4257104299999996
MYO1C	1.4257532044323096
MLYCD	1.4300568526400017
ZNF615	1.4307081939000028
RAB21	1.431668000000002
ACP2	1.4319099999999985
EIF3CL	1.4340479
FKBPL	1.4357039999999994
SPIN2B	1.4364239999999988
DNAJB2	1.437392000000001
P2RX6	1.4375702000000001
MCM9	1.4377354999999987
IL1RAP	1.4378717500000002
TXNDC9	1.440263000000023
SLC44A1	1.4403827000000025
KLHDC8B	1.4405742
ZNF813	1.4408400000000001
LETMD1	1.4410407088900001
PPIH	1.4439069999999958
TNFRSF10D	1.4440800000000014
FRA10AC1	1.4442982000000004
NCF2	1.4453459999999998
RNF215	1.4454952000000003
CTNNAL1	1.4479069999999998
ASTL	1.4518659999999999
IPO4	1.4527448756072996
CC2D2A	1.4529326
TRAF4	1.45394048
RBM18	1.4546600000000005
IQCN	1.4549344993879998
PKN3	1.4561649999999997
IFNGR2	1.4563854966551943
CENPT	1.4570071821
CPEB4	1.46084075
RCAN2	1.461608999530584
STON1	1.4633924023720004
VLDLR	1.4650868999999997
TGS1	1.4670449999999953
STBD1	1.4715600000000002
ISOC1	1.4715629999999962
NOCT	1.471657
C5orf58	1.4719438999999999
NIPSNAP2	1.4719479999999976
CYREN	1.4746688591899968
ABHD1	1.4749320967896802
RCN1	1.4782465120000001
LRFN1	1.4807300000000012
PLEKHA7	1.4811733999999999
NUGGC	1.4826219999999999
CWC22	1.4828999999999937
GK5	1.48411148564454
TYW5	1.4853450000000006
SPATA24	1.485773
ARSK	1.486562000000001
CYP2S1	1.486805
SIRT4	1.4870240000000003
IREB2	1.4873740000000009
C1orf115	1.4894999999999996
CYRIA	1.4897370000000003
PRPF40A	1.4917839999999956
EPS8L2	1.49255979564147
UTP3	1.4925999999999995
ETV4	1.493545047679
KALRN	1.4950644109999995
CFAP92	1.4952133
ROM1	1.495409989574
HSPA1L	1.497107999999999
NPL	1.4987858900000006
GALNT6	1.4997993560000005
ZNF57	1.5005955070000008
TOR4A	1.50067
B4GAT1	1.5016999999999978
AHCTF1	1.5022435734088013
C10orf88	1.502743422490001
SLC29A1	1.502805
KIR2DL5A	1.503125
CEBPA	1.503369
C1orf112	1.503415299446036
GMEB1	1.503470699999994
SMARCD3	1.5034713999999996
AP1S2	1.5037620337812996
SLC7A14	1.5039548000000005
ATP8B1	1.5042688999999998
XYLT2	1.5053790000000031
MBD6	1.5055535999999996
CREG1	1.5062609999999985
RRAS	1.506677000000007
FAM222B	1.507368099999999
ARL13B	1.5081931999999973
TFPI	1.5084028622193497
ATPSCKMT	1.508622
RAB38	1.509041
TULP1	1.509959
CAPS2	1.5100900964452704
STARD4	1.5102895899999993
PLCD3	1.5141580000000001
CAPN12	1.5152356168110006
INPP1	1.5170582521780007
EEFSEC	1.5180780000000027
PPP2R3C	1.5207396249081242
ZDHHC15	1.5209160321772
BAG3	1.521169999999998
CNOT9	1.521841000000002
COG7	1.5221529999999994
KIAA0895L	1.52251512684
AVPI1	1.5231999999999992
CD58	1.5237920000000003
GAB2	1.5248724999999999
RLN3	1.5261170000000002
AK9	1.5261763199999976
CELA1	1.5283100000000005
VWA5A	1.5303749999999976
RAD23A	1.5313380000000194
SERTAD3	1.5322669999999974
GGH	1.5323470000000006
ELL2	1.5326042992570006
PCK2	1.533722700000002
PIGP	1.534402
LRP6	1.5356485999999998
COMTD1	1.5380909999999997
UBE2H	1.5405979999999957
BEST2	1.5409801
SYNGR3	1.5430550000000003
ZNF248	1.544245000000001
PDCL3	1.5445680000000124
CDKAL1	1.544775999999997
KSR1	1.5466407000000002
LARS2	1.5468835800000011
C1orf198	1.5470451026632492
DIS3L2	1.5474432634061959
TCEAL2	1.5475688
STAP2	1.5486483102691
PILRA	1.5490236
ABCF3	1.5499410020400006
SMIM3	1.5501000000000005
FARP1	1.5503024
MYO1E	1.5533969286359
TTC12	1.5536096045000019
RTN4R	1.5543960000000023
GSTM1	1.5573717000000116
H3C12	1.561588
IL18R1	1.5627399999999998
HIRIP3	1.5657409999999992
RABL2B	1.567980130124635
NAPB	1.5703372999999994
PRKAG2	1.5704994000000063
PPP2R1B	1.5712940000000017
MIOS	1.5716688000000012
CCL3L3	1.572692
JRKL	1.5754240000000017
RFC2	1.5766699007227487
PKIB	1.5805974
VAV3	1.5815445
ANKFY1	1.5820708000000003
C1orf189	1.582921
PEX13	1.5837360000000018
C19orf47	1.5838419000000004
OSCAR	1.5848199100000002
MTRR	1.5855195998587206
MSANTD4	1.5857160000000015
NSUN5	1.5886390000000006
ZDHHC14	1.5942623999999999
SYCP1	1.5950600000000001
PDHX	1.5958700000000015
MPP2	1.59647931528
ASNS	1.5967938371393053
SLC4A8	1.5969418000240603
BCL2A1	1.5970600000000008
P2RY6	1.59894049739204
PXK	1.59958161607371
ACOT7	1.6023492
FADS1	1.60319993
NOD2	1.604622
RAB40B	1.6051416778179992
PHF1	1.6069702999999862
FANCM	1.6070025000000001
LRRC42	1.607880999999999
BTBD1	1.6107112594700084
GSDMA	1.6114372000000001
PRKCA	1.6128725000000008
CA6	1.6131169999999995
APEX2	1.6143199999999993
HACE1	1.615146719000001
C17orf58	1.6167109881081
ETV3	1.62038
KIF13B	1.6209384000000004
C12orf60	1.62154
CLCN3	1.6235099999999996
EIF4EBP1	1.6288637999999978
UBTD1	1.6290399999999998
PECR	1.6315509999999982
DTYMK	1.633898000000002
TRMT5	1.6346770000000008
RAB3A	1.6348580000000004
MAVS	1.6348880000000001
RNF43	1.6355343999999992
P3H3	1.6366185
RNASE6	1.637880000000001
MGAT5	1.6395800000000005
MRE11	1.6404320000000006
TBC1D7	1.6409397000000006
FAHD2A	1.6411409999999975
TRIM16L	1.6415609999999998
DLGAP1	1.6420620000000001
CCNT1	1.644464900000001
TLR3	1.6455831
GREM2	1.6475270000000002
ZNF761	1.6489590000000032
RANBP9	1.6491799999999976
ZNF287	1.6494339999999994
PCNX3	1.6521956000000007
VAV1	1.6523186999999986
KIF3A	1.6544691
GATC	1.6551999999999971
CC2D2B	1.6569402916747
NEO1	1.6572954000000006
TRAIP	1.6579324436083998
ZNF557	1.6584400000000006
RAP2B	1.659399999999998
ZNF708	1.6616900000000001
UROS	1.665971000000006
STX2	1.6675240000000011
SLC66A2	1.6698774999999983
DBF4B	1.6708910000000003
PARP3	1.670909795949342
NAGS	1.6728957940142006
KCTD7	1.67408
ST3GAL3	1.6740965615317638
UBN2	1.6744795000000001
APOM	1.6756525585884803
ZSCAN5A	1.6772907999999997
TECPR2	1.6774180000000003
CHST12	1.6779939999999982
KIAA0753	1.6782570000000003
REXO4	1.6784963999999967
NT5DC2	1.6803756
OSM	1.6807245000000002
BCKDHA	1.6807280005589647
INTS6L	1.683990999999999
SKIL	1.6884662671
GNL2	1.688596000000011
ZNF561	1.6906754343999992
DCLRE1A	1.6909809999999998
SSUH2	1.6917128000000001
TAF3	1.6918000000000006
EYA3	1.6920336109452467
ZNF90	1.6937039999999999
TRIP13	1.6937277000000002
PIN4	1.694662600000008
TM7SF3	1.6950379999999967
DACT1	1.6953054284180196
AXIN1	1.6961109999999993
PRR11	1.6963897166266904
TIAM2	1.6967645097099995
MFAP1	1.6976319999999987
SUMO4	1.6979910000000003
CD244	1.699871
CYBB	1.70066143
IRGM	1.7019860000000004
TSPAN6	1.7067367
FAR1	1.7087980000000016
FMO5	1.7088987903398698
PMS2	1.7110920000000007
KRTCAP2	1.712049000000036
AKAP3	1.714432034662
TRIM73	1.7147617
ELL3	1.7170411687
NFILZ	1.718045
ANKRD37	1.718214999999999
RTL6	1.7186500000000002
ABI3BP	1.7212405199999996
ZNF668	1.7225169672564986
C5	1.7225380000000001
KHDC1	1.7300109999999997
H2AC17	1.7340299999999993
ABCA3	1.735141900249133
ZNF446	1.7362822400000004
SULT2B1	1.7370910000000002
DPY19L4	1.7391020000000008
NRP2	1.7395062000000001
MAN2A2	1.740418926300002
RIMBP3	1.7476000000000003
SERTAD1	1.7500999999999998
GGT1	1.7510542495799992
RASGEF1B	1.7514307999999996
TMEM214	1.7529720000000033
PROCR	1.7539089999999997
SRRD	1.754638
AIFM1	1.7576965059999914
JAM3	1.758263402113199
DNM3	1.7587143776796
SHANK2	1.7599722
GPRIN3	1.7614600000000014
ZCCHC7	1.7619565270099997
ARFIP1	1.763045500000004
FRYL	1.7634727997499127
LTN1	1.7640792890999997
FADS2	1.7641371112760003
CEP76	1.7677769499999982
EFL1	1.7683367000000025
SH2D3A	1.7685640216724892
HEBP1	1.7699178000000053
C11orf21	1.7733756999999999
CCDC200	1.7735845999999995
MACROH2A2	1.7794699999999999
CNIH3	1.7803803000000005
SSH1	1.781877699999999
TMEM41A	1.7845724999999995
ACTR3C	1.7875361085999995
RGS12	1.7880820000000002
CLASP1	1.7896723317542609
TOP3A	1.7919791917169192
SAMD12	1.7931480999999998
HRH1	1.7932514000000002
PNO1	1.794386000000003
TMEM175	1.79949564
TNFSF12	1.800290000000004
SCAF8	1.8005399999999998
DMPK	1.8006248296177998
TBCEL	1.8013601999999995
DNM1L	1.8022181828609973
GABPA	1.8050420000000003
PFKFB4	1.8068685999999998
STIL	1.8077017430279998
SUFU	1.809483900000001
E2F6	1.810450040000001
C2CD2L	1.810592999999999
ADSS1	1.8146890999999998
DNAJC6	1.8148489000000003
BCAR3	1.8166734999999998
PRKCI	1.8169989000000015
PELO	1.8178099999999997
EIF2AK4	1.818436700000003
CCL23	1.8189048
SPECC1	1.8202384999999999
ZNF530	1.8222203650000006
NUP35	1.8227967000000014
SEMA4F	1.823167999999999
USP1	1.8240595470499912
DCUN1D1	1.8251440000000017
ZNF620	1.8263089999999993
CD163	1.82721103841022
MYO5A	1.8279398432309995
SMIM13	1.8309300000000004
ZNF239	1.8330479999999998
ITGAM	1.8336780000000001
IFT43	1.8361100999999955
ZNF333	1.8373953999999983
TUBG1	1.8384310000000017
GNAO1	1.8419012830446004
PPARG	1.8451124
KPTN	1.8458569999999996
ITSN1	1.8470424
UBE2D2	1.8478760000000136
HELZ2	1.8479694600000007
MRGPRD	1.8483470000000002
CCDC97	1.8490499999999983
TEP1	1.849749136127397
MBD3	1.8500558999999992
GLOD4	1.8512173599999926
TRMT61B	1.8537679999999988
MTMR11	1.8550063
IFT81	1.85813083660112
TMEM154	1.8588673
NMNAT3	1.8618312969999993
ANKRD13D	1.863816066537396
TMEM242	1.8673800000000007
SLX4IP	1.8683899999999998
PRPSAP1	1.868436999999993
HFE	1.8689830698179999
SLAIN1	1.8703789898999972
DSTN	1.870820000000009
PAK1IP1	1.8713999999999995
SSBP3	1.8723974161000019
SUSD1	1.875550772229999
CADM1	1.8761393023099986
DDX19A	1.877560999999993
PIGN	1.8787689999999948
C11orf24	1.8805800600000033
ZNF197	1.880875800000001
TSN	1.8824200000000104
ZNF432	1.8837859999999989
CDCA3	1.8844713999999998
APBA3	1.8858530000000044
RAB32	1.886644
POLR3B	1.8882480000000008
MTMR8	1.8883739999999998
SLC2A11	1.8887067988488342
COPRS	1.8890410000000006
SUMF1	1.8932970000000005
SERF1B	1.896214559999997
APOBEC3B	1.897609
ADHFE1	1.8976180393105304
ATAD2	1.8998824384000006
TOP1MT	1.9003897736769986
FEM1A	1.9044000000000008
AP1S3	1.905246300133152
JHY	1.9053660000000003
BARD1	1.9053719794415
KDM3A	1.9068926035999993
SMIM26	1.9090400000000045
CDRT4	1.916007
HDDC3	1.917800646789999
CMTM7	1.9205759999999827
CD151	1.9224782860000023
TNFSF11	1.9228579999999997
IL17RE	1.9232944
S100A12	1.92439
ENHO	1.9273103000000003
PALLD	1.9277278999999998
MMUT	1.9314999999999962
PITPNA	1.9326441970864892
HS3ST3B1	1.9347299999999983
RFC3	1.935613000000001
TNFSF9	1.936618
NRSN2	1.93741625799255
TYMS	1.9375832999999998
FAAP24	1.9377969999999989
PLAGL1	1.9388774438969092
USP47	1.939368800000011
HRH4	1.9396930000000001
TRAM2	1.9398600000000004
BRAP	1.9412606999999937
TRAF7	1.9418952000000003
GCH1	1.9446959499999998
MRM1	1.945348000000001
CNTNAP1	1.9468852
TMED1	1.9477819999999966
TSPYL2	1.9486770999999905
CEP85	1.9522949999999994
JAKMIP2	1.9530662999999997
OAF	1.9531511829999992
CES1	1.9532690000000001
GADD45G	1.95479
MEIG1	1.9550600999999999
LIMA1	1.9553910000000005
ITM2C	1.9562639999999973
GALE	1.9576264330700006
LPAR3	1.9583207
HNMT	1.9586940000000002
FPR3	1.960858
DHX9	1.9629508000000015
CBWD6	1.9666469000000006
ALG14	1.9700260000000007
MAP3K20	1.9700934999999997
TTI2	1.9706675000000011
BTBD8	1.9739473138000005
TMEM135	1.97431008572
TBC1D19	1.9745442479
HSCB	1.9752500000000008
ZNF680	1.9763221999999985
FBXO2	1.9774879999999992
SLC38A5	1.9780491385303094
TUFT1	1.978105499503461
GRK4	1.9794707000000002
DUSP6	1.9817996999999998
DUSP5	1.9899820000000004
ACBD4	1.9916099953527997
ZNF789	1.9917587
VPS52	1.9918398140939821
STK3	1.9932081000000013
RCL1	1.993286115272003
KIAA1671	1.9949551000000005
SMIM11A	1.9975463999999992
TMEM187	1.9985800000000005
RAB18	2.000730699999991
PDPK1	2.001022383460196
ZNF23	2.0038418160000004
MASTL	2.0042099999999996
ZFYVE9	2.0042334
PPA1	2.007548
BRF2	2.0094600000000025
ZNF554	2.0097155516999994
PTPRA	2.0107404185500073
SIRT5	2.012483165841001
SNRNP25	2.0132640000000013
JMJD4	2.0134470000000064
KIZ	2.0146390000000025
MTRES1	2.01614
YARS2	2.0164820000000034
ZNF385A	2.0185780084143206
SUDS3	2.020762794806153
ZNF417	2.021184
BRAF	2.0228140000000003
ZNF638	2.023787799999994
ARIH2	2.028556559999984
ADCY9	2.032346
SYNM	2.0337009999999998
INTS13	2.034208977926397
RNASEL	2.034620000000002
BLOC1S6	2.0351201000000003
ZFP69	2.0356572
GNB4	2.0423350000000005
ELF1	2.0454380000000185
P4HA1	2.046075000000002
PARP11	2.047591895489999
CIP2A	2.048188
GOLGA3	2.0495602999999996
RUSF1	2.052860758299996
ZNF227	2.0539025423000012
POLB	2.054003699999999
LEPR	2.0540315613361004
BSDC1	2.0552849000000037
INPP5B	2.0553010999999977
SPAAR	2.0594743999999996
PHF14	2.062677449999999
LSM12	2.063335000000002
DAG1	2.064574107507
NKIRAS2	2.0647519999999986
COMMD9	2.0662830000000127
CAPN10	2.0685522999999986
SGCE	2.0730561979615802
CCDC122	2.0743976
SLC35F2	2.0788859996872127
DGCR8	2.0794550816999995
GMDS	2.0807447000000003
ABHD13	2.081299999999999
SUCO	2.0844945999999993
TTC14	2.0868190959999993
ZNF483	2.088177
BBS12	2.088662
TNFRSF9	2.0900679999999996
IARS1	2.0917248000000015
DDX28	2.0938999999999943
GNG8	2.096234
DFFB	2.0964873093000014
GINS3	2.0967371
MBOAT1	2.096949999999999
BRWD3	2.0999733000000003
EXT2	2.103553999999999
MYCBPAP	2.105421792
ARFGAP3	2.1058880000000073
PPP1R3F	2.1068127999999966
PARVB	2.1069960000000005
TCTN1	2.1074621329010808
PRAF2	2.1074700000000064
ICE1	2.1085300000000036
TBC1D2B	2.1094069761031626
CLCN6	2.1105808139202384
FAM241A	2.1137199999999994
CCNB2	2.1141398000000002
RABEPK	2.1173050000000018
CCDC141	2.1175038999999996
POU2F1	2.117829302119981
IKZF5	2.118454
ZNF677	2.118490999603389
PGPEP1	2.1206319999999987
PRKCE	2.1216122
EP400	2.1253483999999996
PPM1B	2.126277000000016
MIA2	2.1287773002514925
SLC25A11	2.1305819999999898
WDSUB1	2.1323614000000006
GLRX2	2.133027900000002
GPR89A	2.133795490999997
ABCA2	2.1349262844305623
DDX51	2.1387870000000007
GNMT	2.139987
RTL8A	2.140504
PHACTR4	2.1436750000000018
CMKLR1	2.1442566998713333
ATN1	2.1451442
CD86	2.150752
HLA-DRB5	2.151401
NME4	2.151427286999997
ZRANB2	2.152377999999999
DOP1B	2.1530829999999996
PCSK7	2.1541270000000026
CEMP1	2.15560517851
COP1	2.1583980000000054
AVL9	2.1587750000000003
ACSF2	2.1624036099999997
TTLL12	2.1644232999999957
PBX1	2.1664993999999993
AOC1	2.1674519
METTL3	2.1690544999999943
SMKR1	2.1693280000000006
INPP5E	2.1700310000000007
TUBGCP3	2.170156000000002
FAM126A	2.1713619999999985
CSF1	2.1730234845
PMEL	2.17393593
FAM185A	2.175545984662799
SARM1	2.17957
CLEC4A	2.1821661
MYLPF	2.1824912590000003
LSS	2.1846679999999985
HKDC1	2.1852945000000004
CEBPG	2.1862199999999987
SLFN12	2.1914302
CCR10	2.194541
TERF1	2.1945930000000047
PPIP5K1	2.195072219048
DNASE1L1	2.195626999999998
PACRGL	2.197756769073452
NUDT2	2.1984829999999995
MKLN1	2.199559999999998
MGST1	2.20025315
EOLA1	2.2010763960000013
NAMPT	2.2023446620000016
CAVIN3	2.20553
EDN3	2.2056154104
FN3KRP	2.210708499999999
HPS6	2.211400000000001
TUBA8	2.2116869
C1GALT1C1	2.2123300000000015
THAP7	2.212930000000007
RIC8B	2.2132184994953015
KIR2DL5B	2.2163098
NPIPB3	2.218215999999998
CCDC124	2.2197280000000106
HOOK2	2.2202817354924997
TMEM244	2.221984
ATRN	2.2241690000000007
CETN2	2.2246360000000003
ZNF524	2.2268079999999983
PPP3CA	2.22848790253871
SMARCD1	2.2289358000000004
RDM1	2.2292717346826003
C5AR1	2.2311501999999996
ISG20L2	2.2329991000000007
DKK3	2.2351206569999995
SDHAF1	2.2361999999999966
EXO1	2.2378178298
KLHL23	2.2387193
FAN1	2.2404038880279993
PARPBP	2.2429565999999994
BTBD10	2.243220300000001
ANKRD36	2.2439928139999985
FHOD1	2.245646
GPX1	2.2465910000000093
CD1C	2.2472136000000003
UBE2V2	2.249544
ACOX3	2.251148399999998
MUC20	2.2513904583380007
CYB5RL	2.2526499
SLC4A1AP	2.2527277899999945
ADAMTS10	2.2561461016401796
GNA15	2.256690999999999
C1orf216	2.257124000000003
PCBD1	2.257279999999998
CLHC1	2.2585491
CCDC13	2.2593026000000003
TIMM23B	2.2600299999999995
FAH	2.2638367
LGR6	2.26923438326
TLE1	2.2710966
ATL3	2.271982999999997
RPS6KC1	2.2722380170100003
EGLN2	2.2723765936814004
SCD5	2.27476
MYLIP	2.275910000000003
PLA2G7	2.2777010209873
CCDC146	2.2806548300000005
MIS18A	2.2817260000000026
SLC35F5	2.2817289999999986
FAM136A	2.282133999999999
FBXL20	2.2827659999999996
SMYD4	2.282784900000001
KLHL24	2.284003232510017
FANK1	2.2879159000000007
TRABD	2.2879859999999894
TP53I3	2.288096944374
SLC16A13	2.2890699999999993
UBXN2A	2.2912859999999995
VPS54	2.292745000000002
TNFAIP2	2.2940929000000003
SLC25A24	2.2980630000000026
FAM98C	2.3017550000000035
IL10	2.303716
NAIF1	2.3052882786609974
NECTIN3	2.3079145
FAM214B	2.310966799798676
KATNA1	2.311225999999998
ARSG	2.3156510000000026
DNAJB12	2.315921999999997
CRLF2	2.31732
COQ7	2.323405064188101
FASN	2.323789404796
PTPRM	2.324596014999999
ALDH1B1	2.3252289999999993
GPR19	2.3260320000000005
DUSP3	2.3261420930109997
MNDA	2.3270413
NCAPG	2.3270574999999996
RASSF2	2.327149999999996
ARL3	2.32801
ARL16	2.3286130000000007
TFB2M	2.3286999999999978
RSRC2	2.330108999999993
SUCLA2	2.334245700000001
NUDT14	2.3360480000000017
KAT14	2.3373770000000054
SMIM43	2.3404926
BASP1	2.3406865629999998
WDR7	2.3416946309999975
C14orf132	2.3417079999999997
ZNF665	2.342509999999999
EXOSC10	2.343074300000005
TMEM243	2.3435710000000114
KCTD6	2.344086000000001
ZSCAN22	2.34504
LONRF3	2.3469051999999992
ZNF664	2.3514994700000003
COASY	2.354938000000004
ECT2	2.35546147012991
DNAJB14	2.3577590000000086
OSGEPL1	2.3579809999999988
SCPEP1	2.359519209289454
TMEM150A	2.360984999191478
ANKRD13C	2.3623019999999997
CLUAP1	2.3649965000000037
DCUN1D5	2.365283999999999
SSX2IP	2.365697700000001
FES	2.3668324038887403
AIM2	2.367613000000002
PPP1R3E	2.368625089999999
ENPP5	2.3702717
AFAP1	2.3708690000000003
ABL2	2.3735261999999997
RPP14	2.373583484780001
NUSAP1	2.3737743719999997
PODXL2	2.3741700000000003
IFIT5	2.3752999999999993
PDCD2L	2.376604999999998
NUDCD1	2.3780400000000004
H2AW	2.3791400000000014
COPE	2.379325999999992
EIF2AK3	2.3800130999999993
SLC35C1	2.3800630000000034
FCHSD1	2.3803539999999987
RUFY3	2.3822790000000005
NRIP3	2.383198
SUPT5H	2.3837877999999932
IL2	2.3867013999999998
IWS1	2.3871097662900027
NUDT8	2.3881051
C19orf12	2.390234600000003
ZNF235	2.3910084000000014
BANP	2.391071502275487
DHX36	2.391484620302002
DONSON	2.391818855455
CFAP410	2.392922999999996
NEDD4	2.3965152000000014
TBC1D22B	2.397780000000001
MCAM	2.4011586719571003
NFAT5	2.401666259932931
ERI2	2.4027640000000003
VTI1A	2.4049949999999995
TRAPPC2L	2.4084388018217027
UBR3	2.413361899999998
WDR37	2.4191741740999966
CCDC159	2.4201925964920896
RGS9	2.42045279836203
DOCK2	2.4212179656999995
EFHC1	2.4224850413162002
DPP3	2.422965399999999
SMC5	2.4245348
ATG14	2.4250241000000017
ACSF3	2.425213291416
CHCHD6	2.4254380000000033
MCAT	2.4259749999999993
ASAP3	2.4261086
YIPF6	2.4278020108400042
RHD	2.428055
ICMT	2.428341999999997
APOBEC3F	2.428498000000001
CHSY1	2.4290505000000016
TOGARAM1	2.4299420000000005
TAF13	2.4317729999999997
CD226	2.4335120000000074
TMEM67	2.4336344737000006
BUD31	2.4345300000000236
TDP1	2.4357364000000103
