	Enrichment	P-Value	Q-Value
GSE37301_HEMATOPOIETIC_STEM_CELL_VS_CD4_TCELL_UP		0.1	1.0
WARTERS_IR_RESPONSE_5GY		0.1	1.0
GSE7768_OVA_WITH_LPS_VS_OVA_WITH_MPL_IMMUNIZED_MOUSE_WHOLE_SPLEEN_6H_DN		0.1	1.0
DESCARTES_FETAL_LUNG_CSH1_CSH2_POSITIVE_CELLS		0.1	1.0
GSE27786_CD4_TCELL_VS_NEUTROPHIL_DN		0.1	1.0
MIR449A		0.1	1.0
MIR3191_5P		0.1	1.0
GSE6259_FLT3L_INDUCED_33D1_POS_DC_VS_CD8_TCELL_UP		0.1	1.0
IPA_KDM1A_DN		0.1	1.0
GOCC_CLATHRIN_COATED_ENDOCYTIC_VESICLE		0.1	1.0
GSE4984_UNTREATED_VS_GALECTIN1_TREATED_DC_UP		0.1	1.0
GSE17721_PAM3CSK4_VS_CPG_8H_BMDC_DN		0.1	1.0
GSE36392_EOSINOPHIL_VS_MAC_IL25_TREATED_LUNG_DN		0.1	1.0
GSE17974_CTRL_VS_ACT_IL4_AND_ANTI_IL12_6H_CD4_TCELL_DN		0.1	1.0
GSE31082_CD4_VS_CD8_SP_THYMOCYTE_DN		0.1	1.0
WP_APOPTOSIS_MODULATION_AND_SIGNALING		0.1	1.0
MIR489_3P		0.1	1.0
GSE42021_CD24HI_VS_CD24INT_TCONV_THYMUS_DN		0.1	1.0
GOBP_REGULATION_OF_LOW_DENSITY_LIPOPROTEIN_PARTICLE_RECEPTOR_CATABOLIC_PROCESS		0.1	1.0
GOBP_BODY_MORPHOGENESIS		0.1	1.0
GSE17721_CTRL_VS_LPS_24H_BMDC_DN		0.1	1.0
GSE28237_FOLLICULAR_VS_LATE_GC_BCELL_DN		0.1	1.0
HP_CONGENITAL_CONTRACTURE		0.1	1.0
GOMF_SIGNALING_RECEPTOR_COMPLEX_ADAPTOR_ACTIVITY		0.1	1.0
MIR548AP_5P_MIR548J_5P		0.1	1.0
MIR9718		0.1	1.0
GSE339_CD4POS_VS_CD8POS_DC_UP		0.1	1.0
ACAWNRNSRCGG_UNKNOWN		0.1	1.0
GOBP_PROTEIN_LOCALIZATION_TO_PLASMA_MEMBRANE		0.1	1.0
KAUFFMANN_DNA_REPLICATION_GENES		0.1	1.0
PAPASPYRIDONOS_UNSTABLE_ATEROSCLEROTIC_PLAQUE_UP		0.1	1.0
PID_IL12_2PATHWAY		0.1	1.0
MIR8057		0.1	1.0
LEIN_CEREBELLUM_MARKERS		0.1	1.0
GOMF_LBD_DOMAIN_BINDING		0.1	1.0
IPA_JUND_DN		0.1	1.0
SESTO_RESPONSE_TO_UV_C3		0.1	1.0
MIR301A_5P		0.1	1.0
GSE17721_0.5H_VS_8H_CPG_BMDC_DN		0.1	1.0
GOMF_SYMPORTER_ACTIVITY		0.1	1.0
GOBP_PEPTIDYL_TYROSINE_DEPHOSPHORYLATION		0.1	1.0
GSE36078_UNTREATED_VS_AD5_INF_IL1R_KO_MOUSE_LUNG_DC_UP		0.1	1.0
HP_ABNORMAL_ANTERIOR_CHAMBER_MORPHOLOGY		0.1	1.0
HP_PANHYPOGAMMAGLOBULINEMIA		0.1	1.0
GRAHAM_CML_DIVIDING_VS_NORMAL_QUIESCENT_UP		0.1	1.0
GROSS_HYPOXIA_VIA_ELK3_DN		0.1	1.0
HP_ABNORMALITY_OF_EPIPHYSIS_MORPHOLOGY		0.1	1.0
GOBP_REGULATION_OF_T_CELL_MEDIATED_IMMUNITY		0.1	1.0
MODULE_254		0.1	1.0
GSE36888_UNTREATED_VS_IL2_TREATED_TCELL_17H_DN		0.1	1.0
MIR4423_5P		0.1	1.0
MIR129_1_3P_MIR129_2_3P		0.1	1.0
SRY_01		0.1	1.0
RIGGINS_TAMOXIFEN_RESISTANCE_DN		0.1	1.0
GSE360_DC_VS_MAC_T_GONDII_DN		0.1	1.0
HALLMARK_HYPOXIA		0.1	1.0
HP_OBSTRUCTIVE_AZOOSPERMIA		0.1	1.0
WP_TGFBETA_SIGNALING_PATHWAY		0.1	1.0
HP_NEOPLASM_OF_THE_EAR		0.1	1.0
GOBP_CELLULAR_RESPONSE_TO_FATTY_ACID		0.1	1.0
XBP1_01		0.1	1.0
MIR4435		0.1	1.0
GSE3920_IFNA_VS_IFNB_TREATED_ENDOTHELIAL_CELL_UP		0.1	1.0
GSE36078_UNTREATED_VS_AD5_T425A_HEXON_INF_MOUSE_LUNG_DC_DN		0.1	1.0
GSE360_T_GONDII_VS_B_MALAYI_LOW_DOSE_MAC_UP		0.1	1.0
GSE11961_FOLLICULAR_BCELL_VS_MEMORY_BCELL_DAY40_DN		0.1	1.0
REACTOME_PHASE_I_FUNCTIONALIZATION_OF_COMPOUNDS		0.1	1.0
MIR548L		0.1	1.0
GSE1925_CTRL_VS_3H_IFNG_STIM_MACROPHAGE_UP		0.1	1.0
MIR1909_5P		0.1	1.0
GOBP_REGULATION_OF_FEMALE_GONAD_DEVELOPMENT		0.1	1.0
GOBP_REGULATION_OF_PHOSPHORUS_METABOLIC_PROCESS		0.1	1.0
GOBP_REGULATION_OF_MODIFICATION_OF_POSTSYNAPTIC_STRUCTURE		0.1	1.0
GSE23114_WT_VS_SLE2C1_MOUSE_SPLEEN_B1A_BCELL_UP		0.1	1.0
GSE33424_CD161_HIGH_VS_INT_CD8_TCELL_UP		0.1	1.0
GSE40274_CTRL_VS_FOXP3_AND_LEF1_TRANSDUCED_ACTIVATED_CD4_TCELL_UP		0.1	1.0
MIR4687_3P		0.1	1.0
ENK_UV_RESPONSE_EPIDERMIS_UP		0.1	1.0
IPA_MYCN_DN		0.1	1.0
GSE6269_HEALTHY_VS_STAPH_AUREUS_INF_PBMC_DN		0.1	1.0
ZNF134_TARGET_GENES		0.1	1.0
HP_ABNORMAL_T_CELL_SUBSET_DISTRIBUTION		0.1	1.0
GSE6674_ANTI_IGM_VS_ANTI_IGM_AND_CPG_STIM_BCELL_DN		0.1	1.0
RB_P107_DN.V1_DN		0.1	1.0
GSE3720_VD1_VS_VD2_GAMMADELTA_TCELL_DN		0.1	1.0
MIR3714		0.1	1.0
MIR376A_3P_MIR376B_3P		0.1	1.0
GOBP_ENDOTHELIAL_CELL_DEVELOPMENT		0.1	1.0
GSE23505_IL6_IL1_IL23_VS_IL6_IL1_TGFB_TREATED_CD4_TCELL_UP		0.1	1.0
MIR4429		0.1	1.0
GSE20151_CTRL_VS_FUSOBACT_NUCLEATUM_NEUTROPHIL_UP		0.1	1.0
GSE19888_ADENOSINE_A3R_INH_PRETREAT_AND_ACT_BY_A3R_VS_A3R_INH_AND_TCELL_MEMBRANES_ACT_MAST_CELL_UP		0.1	1.0
GAUSSMANN_MLL_AF4_FUSION_TARGETS_C_UP		0.1	1.0
GSE3982_MEMORY_CD4_TCELL_VS_TH1_DN		0.1	1.0
GSE339_CD8POS_VS_CD4CD8DN_DC_IN_CULTURE_DN		0.1	1.0
GSE24972_MARGINAL_ZONE_BCELL_VS_FOLLICULAR_BCELL_IRF8_KO_DN		0.1	1.0
GSE25088_CTRL_VS_IL4_AND_ROSIGLITAZONE_STIM_MACROPHAGE_DN		0.1	1.0
GSE2405_S_AUREUS_VS_A_PHAGOCYTOPHILUM_NEUTROPHIL_DN		0.1	1.0
PID_INTEGRIN3_PATHWAY		0.1	1.0
MIR3187_3P		0.1	1.0
GOBP_ACTIN_CYTOSKELETON_REORGANIZATION		0.1	1.0
GOBP_REGULATION_OF_GLYCOGEN_METABOLIC_PROCESS		0.1	1.0
MIR203A_3P		0.1	1.0
MODULE_235		0.1	1.0
FOXO4_01		0.1	1.0
GALINDO_IMMUNE_RESPONSE_TO_ENTEROTOXIN		0.1	1.0
MIR3189_5P		0.1	1.0
FLECHNER_BIOPSY_KIDNEY_TRANSPLANT_OK_VS_DONOR_UP		0.1	1.0
HP_REDUCED_EJECTION_FRACTION		0.1	1.0
HP_ABNORMAL_SHAPE_OF_THE_FRONTAL_REGION		0.1	1.0
GSE8921_UNSTIM_0H_VS_TLR1_2_STIM_MONOCYTE_3H_UP		0.1	1.0
GSE2706_R848_VS_R848_AND_LPS_8H_STIM_DC_DN		0.1	1.0
GSE22886_DAY0_VS_DAY1_MONOCYTE_IN_CULTURE_DN		0.1	1.0
VANASSE_BCL2_TARGETS_UP		0.1	1.0
GSE360_CTRL_VS_L_DONOVANI_DC_UP		0.1	1.0
HP_ABNORMAL_PLATELET_MORPHOLOGY		0.1	1.0
GSE25123_CTRL_VS_ROSIGLITAZONE_STIM_PPARG_KO_MACROPHAGE_DN		0.1	1.0
GSE16385_IFNG_TNF_VS_IL4_STIM_MACROPHAGE_UP		0.1	1.0
LXR_Q3		0.1	1.0
GSE360_L_DONOVANI_VS_L_MAJOR_DC_UP		0.1	1.0
GSE4142_PLASMA_CELL_VS_GC_BCELL_DN		0.1	1.0
GSE17974_CTRL_VS_ACT_IL4_AND_ANTI_IL12_48H_CD4_TCELL_UP		0.1	1.0
GSE5589_LPS_VS_LPS_AND_IL6_STIM_MACROPHAGE_45MIN_DN		0.1	1.0
GSE26727_WT_VS_KLF2_KO_LPS_STIM_MACROPHAGE_DN		0.1	1.0
MIR519C_3P		0.1	1.0
MODULE_170		0.1	1.0
GOBP_REGULATION_OF_GLIAL_CELL_APOPTOTIC_PROCESS		0.1	1.0
GSE2770_IL12_VS_IL4_TREATED_ACT_CD4_TCELL_48H_UP		0.1	1.0
GOBP_ESTABLISHMENT_OF_PROTEIN_LOCALIZATION_TO_POSTSYNAPTIC_MEMBRANE		0.1	1.0
GSE7460_CTRL_VS_TGFB_TREATED_ACT_FOXP3_MUT_TCONV_DN		0.1	1.0
GSE25123_CTRL_VS_IL4_AND_ROSIGLITAZONE_STIM_PPARG_KO_MACROPHAGE_UP		0.1	1.0
AR_Q2		0.1	1.0
GSE5589_LPS_VS_LPS_AND_IL10_STIM_IL6_KO_MACROPHAGE_45MIN_DN		0.1	1.0
BENPORATH_NOS_TARGETS		0.1	1.0
GSE25123_IL4_VS_IL4_AND_ROSIGLITAZONE_STIM_PPARG_KO_MACROPHAGE_DAY10_DN		0.1	1.0
MARKEY_RB1_ACUTE_LOF_DN		0.1	1.0
UDAYAKUMAR_MED1_TARGETS_DN		0.1	1.0
MIR873_5P		0.1	1.0
WP_TRYPTOPHAN_CATABOLISM_LEADING_TO_NAD_PRODUCTION		0.1	1.0
GSE23502_BM_VS_COLON_TUMOR_HDC_KO_MYELOID_DERIVED_SUPPRESSOR_CELL_DN		0.1	1.0
GOBP_POSITIVE_REGULATION_OF_DEFENSE_RESPONSE		0.1	1.0
GOMF_TETRAPYRROLE_BINDING		0.1	1.0
MODULE_399		0.1	1.0
GOCC_NUCLEAR_ENVELOPE		0.1	1.0
HP_COGNITIVE_IMPAIRMENT		0.1	1.0
IPA_MMP3_UP		0.1	1.0
DOANE_RESPONSE_TO_ANDROGEN_DN		0.1	1.0
HP_ABNORMALITY_OF_THE_DENTITION		0.1	1.0
GSE339_CD8POS_VS_CD4CD8DN_DC_DN		0.1	1.0
MODULE_52		0.1	1.0
MIR6775_3P		0.1	1.0
HP_ABNORMALITY_OF_SKIN_PHYSIOLOGY		0.1	1.0
MIR10A_5P_MIR10B_5P		0.1	1.0
WP_NEPHROTIC_SYNDROME		0.1	1.0
GSE7219_UNSTIM_VS_LPS_AND_ANTI_CD40_STIM_NIK_NFKB2_KO_DC_UP		0.1	1.0
HP_ABNORMAL_NATURAL_KILLER_CELL_MORPHOLOGY		0.1	1.0
GSE39556_UNTREATED_VS_3H_POLYIC_INJ_MOUSE_CD8A_DC_UP		0.1	1.0
HALLMARK_UNFOLDED_PROTEIN_RESPONSE		0.1	1.0
MIR934		0.1	1.0
GOBP_NEGATIVE_REGULATION_OF_PROTEIN_CATABOLIC_PROCESS		0.1	1.0
GOBP_NUCLEOBASE_CONTAINING_COMPOUND_TRANSPORT		0.1	1.0
TRAVAGLINI_LUNG_EREG_DENDRITIC_CELL		0.1	1.0
GOMF_HYDROLASE_ACTIVITY_ACTING_ON_ACID_ANHYDRIDES		0.1	1.0
BRUECKNER_TARGETS_OF_MIRLET7A3_UP		0.1	1.0
GOBP_MORPHOGENESIS_OF_A_POLARIZED_EPITHELIUM		0.1	1.0
RODRIGUES_NTN1_TARGETS_DN		0.1	1.0
MIR4503		0.1	1.0
GSE26912_TUMORICIDAL_VS_CTRL_MACROPHAGE_DN		0.1	1.0
MIR4295		0.1	1.0
GOBP_CYCLOOXYGENASE_PATHWAY		0.1	1.0
GSE4590_PRE_BCELL_VS_VPREB_POS_LARGE_PRE_BCELL_UP		0.1	1.0
MIR12128		0.1	1.0
GOBP_REGULATION_OF_CELLULAR_PROTEIN_CATABOLIC_PROCESS		0.1	1.0
GSE11961_GERMINAL_CENTER_BCELL_DAY7_VS_GERMINAL_CENTER_BCELL_DAY40_UP		0.1	1.0
GOBP_PROTEIN_METHYLATION		0.1	1.0
GOCC_ENDOCYTIC_VESICLE		0.1	1.0
GOBP_CELLULAR_RESPONSE_TO_ABIOTIC_STIMULUS		0.1	1.0
GSE3982_BASOPHIL_VS_CENT_MEMORY_CD4_TCELL_UP		0.1	1.0
MIR10527_5P		0.1	1.0
HP_ABNORMAL_SCLERA_MORPHOLOGY		0.1	1.0
KIM_BIPOLAR_DISORDER_OLIGODENDROCYTE_DENSITY_CORR_UP		0.1	1.0
KOHOUTEK_CCNT1_TARGETS		0.1	1.0
MIR153_5P		0.1	1.0
HP_LEFT_VENTRICULAR_SYSTOLIC_DYSFUNCTION		0.1	1.0
GSE20198_IL12_VS_IFNA_TREATED_ACT_CD4_TCELL_UP		0.1	1.0
GOBP_RESPONSE_TO_TOXIC_SUBSTANCE		0.1	1.0
MIR424_5P		0.1	1.0
GSE37301_MULTIPOTENT_PROGENITOR_VS_CD4_TCELL_DN		0.1	1.0
GSE11961_GERMINAL_CENTER_BCELL_DAY7_VS_MEMORY_BCELL_DAY40_DN		0.1	1.0
HP_DISCOID_LUPUS_RASH		0.1	1.0
GSE1925_3H_VS_24H_IFNG_STIM_IFNG_PRIMED_MACROPHAGE_DN		0.1	1.0
GAANYNYGACNY_UNKNOWN		0.1	1.0
HP_SYNDACTYLY		0.1	1.0
AATGGAG_MIR136		0.1	1.0
HOEK_NK_CELL_2011_2012_TIV_1D_VS_0DY_ADULT_1D_DN		0.1	1.0
FIRESTEIN_PROLIFERATION		0.1	1.0
GSE17974_0H_VS_1H_IN_VITRO_ACT_CD4_TCELL_DN		0.1	1.0
GSE40277_GATA1_AND_SATB1_TRANSDUCED_VS_CTRL_CD4_TCELL_DN		0.1	1.0
MIR4769_3P		0.1	1.0
MIR4490		0.1	1.0
GOBP_CYTOKINESIS		0.1	1.0
KEGG_PHENYLALANINE_METABOLISM		0.1	1.0
MIR1299		0.1	1.0
REACTOME_CYCLIN_A_CDK2_ASSOCIATED_EVENTS_AT_S_PHASE_ENTRY		0.1	1.0
GSE21063_WT_VS_NFATC1_KO_3H_ANTI_IGM_STIM_BCELL_UP		0.1	1.0
GSE11864_CSF1_VS_CSF1_IFNG_IN_MAC_DN		0.1	1.0
HP_LIMB_JOINT_CONTRACTURE		0.1	1.0
MIR485_3P		0.1	1.0
MIR7153_5P		0.1	1.0
AHR_Q5		0.1	1.0
HP_POSTURAL_INSTABILITY		0.1	1.0
HP_ANKLE_CLONUS		0.1	1.0
GSE14413_UNSTIM_VS_IFNB_STIM_L929_CELLS_UP		0.1	1.0
GSE6269_E_COLI_VS_STREP_PNEUMO_INF_PBMC_UP		0.1	1.0
ICSBP_Q6		0.1	1.0
GOBP_GOLGI_VESICLE_TRANSPORT		0.1	1.0
GSE2405_0H_VS_24H_A_PHAGOCYTOPHILUM_STIM_NEUTROPHIL_DN		0.1	1.0
GOMF_CORECEPTOR_ACTIVITY_INVOLVED_IN_WNT_SIGNALING_PATHWAY_PLANAR_CELL_POLARITY_PATHWAY		0.1	1.0
GSE17721_CTRL_VS_PAM3CSK4_6H_BMDC_UP		0.1	1.0
GOBP_REGULATION_OF_LYMPHOCYTE_MEDIATED_IMMUNITY		0.1	1.0
GSE41867_NAIVE_VS_DAY6_LCMV_ARMSTRONG_EFFECTOR_CD8_TCELL_UP		0.1	1.0
GSE9006_TYPE_1_VS_TYPE_2_DIABETES_PBMC_AT_DX_DN		0.1	1.0
GSE11924_TH2_VS_TH17_CD4_TCELL_UP		0.1	1.0
REACTOME_A_TETRASACCHARIDE_LINKER_SEQUENCE_IS_REQUIRED_FOR_GAG_SYNTHESIS		0.1	1.0
MIR4660		0.1	1.0
JOHNSTONE_PARVB_TARGETS_1_DN		0.1	1.0
GOBP_NEGATIVE_REGULATION_OF_CELL_PROJECTION_ORGANIZATION		0.1	1.0
HP_ABNORMAL_PERIOSTEUM_MORPHOLOGY		0.1	1.0
GSE18281_CORTICAL_VS_MEDULLARY_THYMOCYTE_UP		0.1	1.0
GOBP_REGULATION_OF_PROTEASOMAL_PROTEIN_CATABOLIC_PROCESS		0.1	1.0
MIR4778_5P		0.1	1.0
GSE27786_CD8_TCELL_VS_MONO_MAC_DN		0.1	1.0
WP_VALPROIC_ACID_PATHWAY		0.1	1.0
GSE36392_TYPE_2_MYELOID_VS_MAC_IL25_TREATED_LUNG_DN		0.1	1.0
MIR452_5P		0.1	1.0
SAENZ_DETOX_PATHWAY_AND_CARCINOGENESIS_DN		0.1	1.0
GOMF_INTEGRIN_BINDING		0.1	1.0
AML1_Q6		0.1	1.0
PID_SHP2_PATHWAY		0.1	1.0
GOBP_REGULATION_OF_ACTOMYOSIN_STRUCTURE_ORGANIZATION		0.1	1.0
PYEON_CANCER_HEAD_AND_NECK_VS_CERVICAL_UP		0.1	1.0
HP_RIMMED_VACUOLES		0.1	1.0
MIR4455		0.1	1.0
MIR622		0.1	1.0
TGGTGCT_MIR29A_MIR29B_MIR29C		0.1	1.0
WP_AIRWAY_SMOOTH_MUSCLE_CELL_CONTRACTION		0.1	1.0
GOBP_POSITIVE_REGULATION_OF_VASCULAR_ENDOTHELIAL_GROWTH_FACTOR_PRODUCTION		0.1	1.0
GSE3691_IFN_PRODUCING_KILLER_DC_VS_PLASMACYTOID_DC_SPLEEN_DN		0.1	1.0
HP_REDUCED_TENDON_REFLEXES		0.1	1.0
GOBP_REGULATION_OF_STEM_CELL_POPULATION_MAINTENANCE		0.1	1.0
MIR6750_3P		0.1	1.0
MIR2115_3P		0.1	1.0
GSE29618_PRE_VS_DAY7_POST_TIV_FLU_VACCINE_BCELL_DN		0.1	1.0
HP_ELEVATED_HEPATIC_TRANSAMINASE		0.1	1.0
GSE360_DC_VS_MAC_L_DONOVANI_UP		0.1	1.0
GSE23984_CTRL_VS_HYPOCALEMIC_VITAMIND_ANALOG_TCELL_DN		0.1	1.0
REACTOME_DISORDERS_OF_TRANSMEMBRANE_TRANSPORTERS		0.1	1.0
GSE21774_CD56_BRIGHT_VS_DIM_CD62L_POSITIVE_NK_CELL_UP		0.1	1.0
HP_CAPILLARY_HEMANGIOMA		0.1	1.0
GATA2_01		0.1	1.0
GSE22140_GERMFREE_VS_SPF_MOUSE_CD4_TCELL_DN		0.1	1.0
GOBP_POSITIVE_REGULATION_OF_ENDOCYTOSIS		0.1	1.0
MYC_UP.V1_UP		0.1	1.0
ZHAN_MULTIPLE_MYELOMA_CD2_DN		0.1	1.0
GSE21379_TFH_VS_NON_TFH_CD4_TCELL_UP		0.1	1.0
DELACROIX_RARG_BOUND_MEF		0.1	1.0
HP_PREMATURE_ARTERIOSCLEROSIS		0.1	1.0
HP_PERIPHERAL_NEUROPATHY		0.1	1.0
GSE20198_UNTREATED_VS_IL12_TREATED_ACT_CD4_TCELL_UP		0.1	1.0
MIR15B_5P		0.1	1.0
GSE26343_UNSTIM_VS_LPS_STIM_MACROPHAGE_DN		0.1	1.0
KEGG_GLYCEROLIPID_METABOLISM		0.1	1.0
GSE2770_IL12_VS_IL4_TREATED_ACT_CD4_TCELL_6H_UP		0.1	1.0
GSE17580_UNINFECTED_VS_S_MANSONI_INF_TREG_UP		0.1	1.0
GOBP_TRANSPOSITION		0.1	1.0
GOBP_POSTSYNAPTIC_SIGNAL_TRANSDUCTION		0.1	1.0
MIR200B_3P		0.1	1.0
GSE2405_S_AUREUS_VS_UNTREATED_NEUTROPHIL_DN		0.1	1.0
MIR4701_5P		0.1	1.0
HP_ABNORMAL_LIVER_PHYSIOLOGY		0.1	1.0
GSE13484_UNSTIM_VS_3H_YF17D_VACCINE_STIM_PBMC_DN		0.1	1.0
BIOCARTA_INTEGRIN_PATHWAY		0.1	1.0
GSE21546_WT_VS_SAP1A_KO_ANTI_CD3_STIM_DP_THYMOCYTES_DN		0.1	1.0
WRNIP1_TARGET_GENES		0.1	1.0
GOBP_NEGATIVE_REGULATION_OF_EXTRINSIC_APOPTOTIC_SIGNALING_PATHWAY		0.1	1.0
REACTOME_METAL_ION_SLC_TRANSPORTERS		0.1	1.0
GSE17580_UNINFECTED_VS_S_MANSONI_INF_TREG_DN		0.1	1.0
GSE38304_MYC_NEG_VS_POS_GC_BCELL_DN		0.1	1.0
MIR6737_3P		0.1	1.0
GSE22886_NAIVE_BCELL_VS_BM_PLASMA_CELL_DN		0.1	1.0
NAGASHIMA_NRG1_SIGNALING_UP		0.1	1.0
EPPERT_HSC_R		0.1	1.0
MIR338_5P		0.1	1.0
GOBP_REGULATION_OF_DNA_REPAIR		0.1	1.0
GSE17721_CTRL_VS_PAM3CSK4_2H_BMDC_UP		0.1	1.0
GSE23308_WT_VS_MINERALCORTICOID_REC_KO_MACROPHAGE_DN		0.1	1.0
MODULE_291		0.1	1.0
ZAK_PBMC_MRKAD5_HIV_1_GAG_POL_NEF_AGE_20_50YO_1DY_UP		0.1	1.0
GOMF_AROMATASE_ACTIVITY		0.1	1.0
GSE2826_WT_VS_XID_BCELL_UP		0.1	1.0
GOMF_CALCIUM_DEPENDENT_PROTEIN_KINASE_ACTIVITY		0.1	1.0
HP_LIMITED_PRONATION_SUPINATION_OF_FOREARM		0.1	1.0
IK3_01		0.1	1.0
GOBP_REGULATION_OF_MEMBRANE_PROTEIN_ECTODOMAIN_PROTEOLYSIS		0.1	1.0
GGAMTNNNNNTCCY_UNKNOWN		0.1	1.0
MIR326		0.1	1.0
GOBP_ESTABLISHMENT_OF_ENDOTHELIAL_BARRIER		0.1	1.0
HP_MENTAL_DETERIORATION		0.1	1.0
HP_AMAUROSIS_FUGAX		0.1	1.0
GSE15750_WT_VS_TRAF6KO_DAY6_EFF_CD8_TCELL_UP		0.1	1.0
HP_ABNORMALITY_OF_MALE_INTERNAL_GENITALIA		0.1	1.0
GOBP_POSITIVE_REGULATION_OF_PROTEIN_POLYMERIZATION		0.1	1.0
GOBP_POSITIVE_REGULATION_OF_HISTONE_PHOSPHORYLATION		0.1	1.0
GOBP_MONOCYTE_ACTIVATION		0.1	1.0
GOBP_FACE_DEVELOPMENT		0.1	1.0
GSE23505_UNTREATED_VS_4DAY_IL6_IL1_TREATED_CD4_TCELL_DN		0.1	1.0
GSE15324_NAIVE_VS_ACTIVATED_CD8_TCELL_DN		0.1	1.0
MIR548AO_5P_MIR548AX		0.1	1.0
GSE17186_MEMORY_VS_NAIVE_BCELL_UP		0.1	1.0
SHIN_B_CELL_LYMPHOMA_CLUSTER_8		0.1	1.0
MIR8068		0.1	1.0
THEILGAARD_NEUTROPHIL_AT_SKIN_WOUND_UP		0.1	1.0
MIR1297		0.1	1.0
GOBP_T_CELL_PROLIFERATION		0.1	1.0
PUIFFE_INVASION_INHIBITED_BY_ASCITES_DN		0.1	1.0
MIR3667_3P		0.1	1.0
HNF6_Q6		0.1	1.0
LEE_LIVER_CANCER_MYC_E2F1_UP		0.1	1.0
MIR8055		0.1	1.0
TTGCCAA_MIR182		0.1	1.0
GSE46606_IRF4MID_VS_WT_CD40L_IL2_IL5_DAY3_STIMULATED_BCELL_DN		0.1	1.0
GSE43863_TFH_VS_LY6C_INT_CXCR5POS_MEMORY_CD4_TCELL_DN		0.1	1.0
HP_PROGRESSIVE_VISUAL_LOSS		0.1	1.0
ROZANOV_MMP14_TARGETS_UP		0.1	1.0
GSE9988_LOW_LPS_VS_CTRL_TREATED_MONOCYTE_UP		0.1	1.0
GSE3982_EOSINOPHIL_VS_TH2_UP		0.1	1.0
MIR30C_2_3P		0.1	1.0
DE_YY1_TARGETS_DN		0.1	1.0
NUYTTEN_NIPP1_TARGETS_DN		0.1	1.0
MORF_BCL2		0.1	1.0
GSE13411_PLASMA_CELL_VS_MEMORY_BCELL_UP		0.1	1.0
GSE17301_CTRL_VS_48H_ACD3_ACD28_IFNA5_STIM_CD8_TCELL_UP		0.1	1.0
HESS_TARGETS_OF_HOXA9_AND_MEIS1_DN		0.1	1.0
PETROVA_ENDOTHELIUM_LYMPHATIC_VS_BLOOD_UP		0.1	1.0
GSE27786_LSK_VS_BCELL_UP		0.1	1.0
GSE21360_NAIVE_VS_SECONDARY_MEMORY_CD8_TCELL_DN		0.1	1.0
GOBP_METHYLATION		0.1	1.0
GOBP_CALCINEURIN_MEDIATED_SIGNALING		0.1	1.0
GSE9988_ANTI_TREM1_VS_LPS_MONOCYTE_DN		0.1	1.0
GOBP_CELLULAR_RESPONSE_TO_DNA_DAMAGE_STIMULUS		0.1	1.0
GSE9988_LOW_LPS_VS_CTRL_TREATED_MONOCYTE_DN		0.1	1.0
HP_ABDOMINAL_PAIN		0.1	1.0
GSE36888_STAT5_AB_KNOCKIN_VS_WT_TCELL_IL2_TREATED_2H_DN		0.1	1.0
ZHONG_PFC_MAJOR_TYPES_ASTROCYTES		0.1	1.0
HP_DEPRESSED_NASAL_BRIDGE		0.1	1.0
GOBP_FATTY_ACID_DERIVATIVE_METABOLIC_PROCESS		0.1	1.0
YAO_TEMPORAL_RESPONSE_TO_PROGESTERONE_CLUSTER_12		0.1	1.0
GSE11961_MEMORY_BCELL_DAY7_VS_MEMORY_BCELL_DAY40_UP		0.1	1.0
GOMF_CARBOXYLIC_ESTER_HYDROLASE_ACTIVITY		0.1	1.0
HP_CONGENITAL_MICROCEPHALY		0.1	1.0
MIR6887_5P		0.1	1.0
MIR29A_3P		0.1	1.0
HP_ERYTHEMATOUS_PLAQUE		0.1	1.0
AEBP2_TARGET_GENES		0.1	1.0
GSE32034_UNTREATED_VS_ROSIGLIZATONE_TREATED_LY6C_HIGH_MONOCYTE_UP		0.1	1.0
HP_ESOPHAGEAL_NEOPLASM		0.1	1.0
GOBP_MODIFICATION_DEPENDENT_MACROMOLECULE_CATABOLIC_PROCESS		0.1	1.0
GSE37301_LYMPHOID_PRIMED_MPP_VS_COMMON_LYMPHOID_PROGENITOR_DN		0.1	1.0
GSE21380_NON_TFH_VS_GERMINAL_CENTER_TFH_CD4_TCELL_UP		0.1	1.0
HOFT_CD4_POSITIVE_ALPHA_BETA_MEMORY_T_CELL_BCG_VACCINE_AGE_18_45YO_56D_TOP_100_DEG_AFTER_IN_VITRO_RE_STIMULATION_DN		0.1	1.0
HNF4_01		0.1	1.0
GSE19941_IL10_KO_VS_IL10_KO_AND_NFKBP50_KO_LPS_STIM_MACROPHAGE_UP		0.1	1.0
GSE22601_DOUBLE_NEGATIVE_VS_DOUBLE_POSITIVE_THYMOCYTE_UP		0.1	1.0
GSE3982_EOSINOPHIL_VS_BASOPHIL_UP		0.1	1.0
GOBP_IMMUNE_SYSTEM_DEVELOPMENT		0.1	1.0
KEGG_SPHINGOLIPID_METABOLISM		0.1	1.0
GSE43955_TH0_VS_TGFB_IL6_TH17_ACT_CD4_TCELL_1H_UP		0.1	1.0
GSE17721_POLYIC_VS_GARDIQUIMOD_24H_BMDC_DN		0.1	1.0
GSE3039_ALPHABETA_CD8_TCELL_VS_B1_BCELL_DN		0.1	1.0
