	Enrichment	P-Value	Q-Value
GOMF_NUCLEASE_ACTIVITY	0.22408394229569797	0.8	1.0
FIGUEROA_AML_METHYLATION_CLUSTER_5_UP	0.22408151858198005	0.6	1.0
HP_ABNORMAL_LOCATION_OF_EARS	0.22407095229185406	0.5	1.0
GOBP_OXIDATIVE_DEMETHYLATION	0.22406990527505388	0.7	1.0
GSE32164_RESTING_DIFFERENTIATED_VS_CMYC_INHIBITED_MACROPHAGE_UP	0.22406280767982723	0.7	1.0
GSE14415_TCONV_VS_FOXP3_KO_INDUCED_TREG_UP	0.224031909360111	0.6	1.0
GSE36888_UNTREATED_VS_IL2_TREATED_STAT5_AB_KNOCKIN_TCELL_17H_DN	0.2240260626511271	0.5	1.0
ZHONG_PFC_MAJOR_TYPES_ASTROCYTES	0.2240218469701733	0.4	1.0
GOCC_CENTRIOLAR_SATELLITE	0.22402013545022967	0.4	1.0
PEDERSEN_METASTASIS_BY_ERBB2_ISOFORM_1	0.22400135279462188	0.4	1.0
NIKOLSKY_BREAST_CANCER_14Q22_AMPLICON	0.22399288897101388	0.8	1.0
DARWICHE_PAPILLOMA_RISK_HIGH_DN	0.22395082902487182	0.5	1.0
LOCKWOOD_AMPLIFIED_IN_LUNG_CANCER	0.2239346736690652	0.4	1.0
GSE29164_UNTREATED_VS_CD8_TCELL_TREATED_MELANOMA_DAY7_DN	0.22391679470757592	0.7	1.0
MIR6077	0.22391191511039035	0.3	1.0
GOBP_POSITIVE_REGULATION_OF_RESPONSE_TO_BIOTIC_STIMULUS	0.22389631194594764	0.7	1.0
BHAT_ESR1_TARGETS_VIA_AKT1_UP	0.22387846034363468	0.4	1.0
WP_DNA_IRDAMAGE_AND_CELLULAR_RESPONSE_VIA_ATR	0.2238729396192272	0.6	1.0
GSE40666_NAIVE_VS_EFFECTOR_CD8_TCELL_WITH_IFNA_STIM_90MIN_DN	0.2238552740674836	0.7	1.0
GOMF_ADENYL_NUCLEOTIDE_BINDING	0.22385156577508541	0.2	1.0
HP_HAND_POLYDACTYLY	0.2238512268507196	0.2	1.0
HP_OROFACIAL_DYSKINESIA	0.22384583648199582	0.7	1.0
GSE26488_HDAC7_KO_VS_VP16_TRANSGENIC_HDAC7_KO_DOUBLE_POSITIVE_THYMOCYTE_DN	0.22380157297218442	0.5	1.0
GSE17721_CTRL_VS_LPS_2H_BMDC_UP	0.22376882314635538	0.6	1.0
MIR1270	0.22376525868984387	0.4	1.0
GSE15139_GMCSF_TREATED_VS_UNTREATED_NEUTROPHILS_DN	0.22375349959230517	0.4	1.0
CEBPB_01	0.2237486609368021	0.5	1.0
HP_JOINT_HYPERMOBILITY	0.22373539222346586	0.3	1.0
GSE8621_UNSTIM_VS_LPS_PRIMED_UNSTIM_MACROPHAGE_UP	0.22372213770088328	0.6	1.0
GSE21670_STAT3_KO_VS_WT_CD4_TCELL_TGFB_TREATED_UP	0.22371367415003499	0.5	1.0
MIR21_5P	0.22369259325096377	0.4	1.0
GSE11057_NAIVE_VS_CENT_MEMORY_CD4_TCELL_UP	0.223684509794877	0.4	1.0
TSAI_RESPONSE_TO_IONIZING_RADIATION	0.22368330310579698	0.8	1.0
WANG_CLIM2_TARGETS_DN	0.2236731601413062	0.6	1.0
GSE43863_NAIVE_VS_LY6C_LOW_CXCR5NEG_CD4_EFF_TCELL_D6_LCMV_DN	0.2236620436749525	0.7	1.0
HP_ABSENT_TOE	0.2236292324237057	0.5	1.0
GSE37532_WT_VS_PPARG_KO_LN_TREG_UP	0.22361005002856063	0.7	1.0
GSE22025_PROGESTERONE_VS_TGFB1_AND_PROGESTERONE_TREATED_CD4_TCELL_UP	0.22360035050631571	0.4	1.0
GOBP_LIPOPROTEIN_METABOLIC_PROCESS	0.2235467245379624	0.6	1.0
GSE13522_CTRL_VS_T_CRUZI_Y_STRAIN_INF_SKIN_BALBC_MOUSE_UP	0.22354566603770684	0.4	1.0
BIOCARTA_TH1TH2_PATHWAY	0.22353784877077748	1.0	1.0
HP_DEMENTIA	0.2235373421588192	0.3	1.0
GSE16450_IMMATURE_VS_MATURE_NEURON_CELL_LINE_6H_IFNA_STIM_DN	0.22352319686262664	0.6	1.0
GOCC_ACTIN_BASED_CELL_PROJECTION	0.22352019338641804	0.4	1.0
GOBP_REGULATION_OF_TELOMERE_MAINTENANCE_VIA_TELOMERE_LENGTHENING	0.22351740589170968	0.8	1.0
GSE28237_FOLLICULAR_VS_EARLY_GC_BCELL_DN	0.22351629128010111	0.4	1.0
GSE20500_RETINOIC_ACID_VS_RARA_ANTAGONIST_TREATED_CD4_TCELL_UP	0.2235021283094613	0.5	1.0
GSE32533_WT_VS_MIR17_KO_ACT_CD4_TCELL_DN	0.22347264084374965	0.6	1.0
GOBP_RNA_PHOSPHODIESTER_BOND_HYDROLYSIS	0.22347109864461764	0.8	1.0
GSE7831_UNSTIM_VS_INFLUENZA_STIM_PDC_4H_DN	0.22346395058620214	0.7	1.0
MIR4779	0.22340545514277033	0.6	1.0
REACTOME_NEUROTRANSMITTER_RELEASE_CYCLE	0.223402139971013	0.6	1.0
GOBP_CELL_REDOX_HOMEOSTASIS	0.22337074749264313	0.4	1.0
GSE17721_LPS_VS_CPG_0.5H_BMDC_DN	0.2233644739417759	0.3	1.0
GSE9960_HEALTHY_VS_GRAM_NEG_SEPSIS_PBMC_UP	0.22335693130572856	0.5	1.0
HP_NASOGASTRIC_TUBE_FEEDING	0.22335256039809057	0.5	1.0
GSE7460_FOXP3_MUT_VS_WT_ACT_TCONV_DN	0.2233512334946422	0.7	1.0
WP_HEMATOPOIETIC_STEM_CELL_GENE_REGULATION_BY_GABP_ALPHABETA_COMPLEX	0.2233061947227275	0.9	1.0
GSE40277_GATA1_AND_SATB1_TRANSDUCED_VS_CTRL_CD4_TCELL_DN	0.22329632428310825	0.4	1.0
GNF2_MKI67	0.22329447757491555	0.7	1.0
HP_ABNORMAL_STERNUM_MORPHOLOGY	0.2232652927655762	0.4	1.0
GSE557_WT_VS_CIITA_KO_DC_UP	0.22325906477701976	0.8	1.0
GSE36888_UNTREATED_VS_IL2_TREATED_TCELL_17H_UP	0.2232584481539155	0.4	1.0
DEURIG_T_CELL_PROLYMPHOCYTIC_LEUKEMIA_UP	0.22325452817587993	0.4	1.0
MIR98_5P	0.22324310193188007	0.1	1.0
GSE9006_HEALTHY_VS_TYPE_1_DIABETES_PBMC_AT_DX_UP	0.22321638988863943	0.4	1.0
MIR3680_3P	0.22321291149314904	0.4	1.0
BENPORATH_NANOG_TARGETS	0.22318109107883283	0.5	1.0
HP_LOWER_EXTREMITY_JOINT_DISLOCATION	0.2231767792550456	0.3	1.0
GSE2826_XID_VS_BTK_KO_BCELL_DN	0.2231762603099121	0.4	1.0
GSE16385_MONOCYTE_VS_MACROPHAGE_UP	0.22315999444141368	0.4	1.0
MIR1913	0.22315249689899763	0.5	1.0
GSE21063_WT_VS_NFATC1_KO_3H_ANTI_IGM_STIM_BCELL_UP	0.22315243544520266	0.5	1.0
USF2_Q6	0.22313705121248123	0.4	1.0
GSE40274_FOXP3_VS_FOXP3_AND_LEF1_TRANSDUCED_ACTIVATED_CD4_TCELL_DN	0.22313693797327713	0.6	1.0
GOBP_MEMBRANE_LIPID_BIOSYNTHETIC_PROCESS	0.2231368548384548	0.6	1.0
HALLMARK_IL2_STAT5_SIGNALING	0.22313423228038354	0.5	1.0
HU_FETAL_RETINA_BLOOD	0.22310723578958574	0.6	1.0
REACTOME_POTENTIAL_THERAPEUTICS_FOR_SARS	0.22308299599348486	0.3	1.0
BRACHAT_RESPONSE_TO_CAMPTOTHECIN_DN	0.22307975338457692	0.2	1.0
GSE24102_GRANULOCYSTIC_MDSC_VS_NEUTROPHIL_UP	0.22307646851727975	0.8	1.0
GSE11961_MEMORY_BCELL_DAY7_VS_MEMORY_BCELL_DAY40_UP	0.22305880557970417	0.6	1.0
GOBP_MONOVALENT_INORGANIC_CATION_HOMEOSTASIS	0.22305164336039265	0.5	1.0
MIR628_5P	0.22304709884061882	0.5	1.0
HP_PARIETAL_BOSSING	0.22302425240915152	0.9	1.0
MIR6516_5P	0.22300039961608425	0.7	1.0
HP_DEVIATION_OF_TOES	0.22299475429824905	0.7	1.0
GSE4984_UNTREATED_VS_LPS_TREATED_DC_DN	0.22298500186988193	0.7	1.0
GOBP_MITOTIC_CYTOKINESIS	0.22298317457904354	0.8	1.0
MULLIGHAN_NPM1_MUTATED_SIGNATURE_2_DN	0.22297904393089144	0.6	1.0
YAMASHITA_LIVER_CANCER_STEM_CELL_UP	0.22295345428385946	0.7	1.0
SMID_BREAST_CANCER_LUMINAL_B_UP	0.2229497420269516	0.4	1.0
GSE32986_GMCSF_VS_GMCSF_AND_CURDLAN_LOWDOSE_STIM_DC_UP	0.2229357374724452	0.4	1.0
MIR30C_1_3P	0.22290465075417729	0.6	1.0
HP_ABNORMAL_METACARPAL_MORPHOLOGY	0.22288008311832833	0.7	1.0
MIR1208	0.22287883614546658	0.8	1.0
GOCC_NUCLEAR_SPECK	0.22287639284707852	0.3	1.0
GOBP_LEUKOCYTE_HOMEOSTASIS	0.2228572683627723	0.5	1.0
TURASHVILI_BREAST_CARCINOMA_DUCTAL_VS_LOBULAR_UP	0.22281684448384156	0.8	1.0
GNF2_HDAC1	0.22281292084732052	0.7	1.0
MIR4299	0.2228043309857316	0.7	1.0
GSE5589_WT_VS_IL10_KO_LPS_AND_IL10_STIM_MACROPHAGE_45MIN_DN	0.2227979724118466	0.6	1.0
GSE24972_MARGINAL_ZONE_BCELL_VS_FOLLICULAR_BCELL_IRF8_KO_UP	0.22278706254548014	0.6	1.0
GSE37301_MULTIPOTENT_PROGENITOR_VS_PRO_BCELL_UP	0.22276735371693626	0.4	1.0
HP_OCULOGYRIC_CRISIS	0.2227550726541538	0.6	1.0
GOBP_NEGATIVE_REGULATION_OF_MULTI_ORGANISM_PROCESS	0.2227534817930575	0.6	1.0
HP_ABNORMALITY_OF_THE_HAIRLINE	0.22272534683166514	0.4	1.0
HP_MALIGNANT_NEOPLASM_OF_THE_CENTRAL_NERVOUS_SYSTEM	0.22268701078551542	0.8	1.0
GSE21546_WT_VS_SAP1A_KO_AND_ELK1_KO_ANTI_CD3_STIM_DP_THYMOCYTES_DN	0.22268199536192887	0.3	1.0
GCM_FCGR2B	0.22268098762037325	0.7	1.0
GOCC_MICROTUBULE	0.2226793954212756	0.5	1.0
MIR6088	0.22266769111020285	0.6	1.0
BROWNE_HCMV_INFECTION_20HR_UP	0.2226553946962347	0.7	1.0
GSE40274_FOXP3_VS_FOXP3_AND_EOS_TRANSDUCED_ACTIVATED_CD4_TCELL_UP	0.22264611369520346	0.6	1.0
HP_DYSKINESIA	0.22263807917348075	0.7	1.0
ZHONG_SECRETOME_OF_LUNG_CANCER_AND_FIBROBLAST	0.22263332026102714	0.4	1.0
ROAZ_01	0.22262729446055327	0.7	1.0
REACTOME_RNA_POLYMERASE_II_TRANSCRIPTION	0.2226259128848465	0.4	1.0
GOMF_ACID_THIOL_LIGASE_ACTIVITY	0.2226178873425189	0.8	1.0
GSE17721_CPG_VS_GARDIQUIMOD_6H_BMDC_UP	0.22258113826210535	0.3	1.0
GSE5589_WT_VS_IL10_KO_LPS_STIM_MACROPHAGE_45MIN_UP	0.22257598090105757	0.4	1.0
DESERT_PERIVENOUS_HEPATOCELLULAR_CARCINOMA_SUBCLASS_UP	0.22255958730595612	0.5	1.0
GSE9988_ANTI_TREM1_VS_ANTI_TREM1_AND_LPS_MONOCYTE_UP	0.22255796371831216	0.1	1.0
GSE5542_IFNG_VS_IFNA_TREATED_EPITHELIAL_CELLS_24H_DN	0.2225553337673088	0.1	1.0
MODULE_377	0.222535382091449	0.7	1.0
GSE22229_UNTREATED_VS_IMMUNOSUPP_THERAPY_RENAL_TRANSPLANT_PATIENT_PBMC_UP	0.22251526019822349	0.5	1.0
HP_THICK_VERMILION_BORDER	0.22250274715112872	0.4	1.0
GSE3982_MAC_VS_NEUTROPHIL_UP	0.22248793258968289	0.7	1.0
FOXD3_TARGET_GENES	0.22245263566306617	0.6	1.0
GSE18893_TCONV_VS_TREG_24H_CULTURE_UP	0.2224484948442441	0.7	1.0
GSE20198_UNTREATED_VS_IL12_TREATED_ACT_CD4_TCELL_DN	0.22243463502090663	0.5	1.0
CTCAAGA_MIR526B	0.222433351926922	0.8	1.0
GSE1740_MCSF_VS_MCSF_AND_IFNG_DAY2_DERIVED_MACROPHAGE_WITH_IFNA_STIM_UP	0.222428127145819	0.5	1.0
GOBP_POSITIVE_REGULATION_OF_PEPTIDYL_THREONINE_PHOSPHORYLATION	0.22242694457253334	0.7	1.0
MIR3074_3P	0.22241304581686308	1.0	1.0
CAGNYGKNAAA_UNKNOWN	0.22239939898950178	0.6	1.0
GSE41176_WT_VS_TAK1_KO_ANTI_IGM_STIM_BCELL_6H_UP	0.2223931301152157	0.7	1.0
GOMF_MODIFIED_AMINO_ACID_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	0.2223638811985399	0.8	1.0
GSE36527_CD62L_HIGH_CD69_NEG_VS_CD62L_LOW_CD69_POS_TREG_KLRG1_NEG_DN	0.2223607036341217	0.5	1.0
GSE27786_NKCELL_VS_NKTCELL_DN	0.22234662538012104	0.6	1.0
GSE10240_CTRL_VS_IL17_STIM_PRIMARY_BRONCHIAL_EPITHELIAL_CELLS_UP	0.22234325198900562	0.8	1.0
MIR6833_5P	0.22234208776093162	0.3	1.0
GSE557_CIITA_KO_VS_I_AB_KO_DC_DN	0.22233507521404938	0.6	1.0
BIOCARTA_RAC1_PATHWAY	0.2223298786700218	0.8	1.0
LAKE_ADULT_KIDNEY_C2_PODOCYTES	0.22232759631817792	0.5	1.0
SS18_SSX1_FUSION_UNIPROT_Q8IZH1_UNREVIEWED_TARGET_GENES	0.22232280958492587	0.7	1.0
MIR4712_5P	0.22230557552138838	0.6	1.0
GSE4142_NAIVE_BCELL_VS_PLASMA_CELL_DN	0.2222604679764751	0.4	1.0
LAKE_ADULT_KIDNEY_C6_PROXIMAL_TUBULE_EPITHELIAL_CELLS_FIBRINOGEN_POS_S3	0.22222704029363582	0.8	1.0
MEISSNER_NPC_ICP_WITH_H3K4ME3	0.2222218674607922	0.7	1.0
GSE22886_NAIVE_CD4_TCELL_VS_DC_UP	0.2222103880535279	0.9	1.0
ELF2_TARGET_GENES	0.22220822688773978	0.1	1.0
HP_ABNORMALITY_OF_FINGER	0.22220535286675475	0.5	1.0
WAKASUGI_HAVE_ZNF143_BINDING_SITES	0.2221539073490124	0.8	1.0
GSE29618_MONOCYTE_VS_PDC_DN	0.2221409071990936	0.5	1.0
GOBP_ENDOSOME_TRANSPORT_VIA_MULTIVESICULAR_BODY_SORTING_PATHWAY	0.2221212062432405	0.9	1.0
GOBP_FOREBRAIN_RADIAL_GLIAL_CELL_DIFFERENTIATION	0.2221148946528017	0.6	1.0
GSE360_L_DONOVANI_VS_T_GONDII_MAC_DN	0.22211210387386215	0.6	1.0
BIOCARTA_RB_PATHWAY	0.22209802158940342	0.5	1.0
GOBP_NEGATIVE_REGULATION_OF_MAPK_CASCADE	0.22208597464073623	0.4	1.0
MODULE_78	0.22208068110451354	0.7	1.0
WP_TYPE_I_COLLAGEN_SYNTHESIS_IN_THE_CONTEXT_OF_OSTEOGENESIS_IMPERFECTA	0.22206761146513107	0.5	1.0
GSE1432_6H_VS_24H_IFNG_MICROGLIA_DN	0.22205434593928353	0.4	1.0
GSE339_EX_VIVO_VS_IN_CULTURE_CD4POS_DC_DN	0.2220432785884778	0.7	1.0
GSE24142_DN2_VS_DN3_THYMOCYTE_ADULT_UP	0.22204070091595116	0.8	1.0
MIR6866_5P	0.22203703220449397	0.7	1.0
TRAVAGLINI_LUNG_BASOPHIL_MAST_1_CELL	0.22202128650510727	0.6	1.0
GOBP_GLYCOLIPID_BIOSYNTHETIC_PROCESS	0.22201144446891238	0.9	1.0
MORF_REV3L	0.22201111370908347	0.7	1.0
GSE9960_GRAM_POS_VS_GRAM_NEG_AND_POS_SEPSIS_PBMC_UP	0.22198780247110092	0.7	1.0
GGCAGAC_MIR346	0.22198774876820873	0.6	1.0
GSE16385_MONOCYTE_VS_12H_ROSIGLITAZONE_IL4_TREATED_MACROPHAGE_DN	0.22197896188865346	0.6	1.0
DACOSTA_UV_RESPONSE_VIA_ERCC3_COMMON_DN	0.22197893062968438	0.5	1.0
GSE8621_UNSTIM_VS_LPS_STIM_MACROPHAGE_DN	0.22197822186263064	0.8	1.0
GSE23308_WT_VS_MINERALCORTICOID_REC_KO_MACROPHAGE_UP	0.2219714426239216	0.3	1.0
GSE15330_MEGAKARYOCYTE_ERYTHROID_VS_GRANULOCYTE_MONOCYTE_PROGENITOR_IKAROS_KO_UP	0.2219617411389913	0.3	1.0
GSE37301_MULTIPOTENT_PROGENITOR_VS_CD4_TCELL_UP	0.221955854842762	0.4	1.0
GSE17721_POLYIC_VS_GARDIQUIMOD_4H_BMDC_DN	0.2219439338558398	0.6	1.0
HP_SHORT_LINGUAL_FRENULUM	0.22193182378939239	0.8	1.0
GSE10239_NAIVE_VS_KLRG1HIGH_EFF_CD8_TCELL_UP	0.22189804772725139	0.6	1.0
MIR4713_3P	0.2218887631604861	0.6	1.0
GSE17721_LPS_VS_CPG_16H_BMDC_DN	0.22188275952808845	0.7	1.0
BAKKER_FOXO3_TARGETS_DN	0.22187742365231689	0.5	1.0
REACTOME_CATION_COUPLED_CHLORIDE_COTRANSPORTERS	0.22185469398588795	0.8	1.0
GSE5542_IFNG_VS_IFNA_TREATED_EPITHELIAL_CELLS_6H_UP	0.22183406893013083	0.5	1.0
GSE22342_CD11C_HIGH_VS_LOW_DECIDUAL_MACROPHAGES_UP	0.22182545717291133	0.7	1.0
GSE29618_BCELL_VS_PDC_DN	0.22181953365488544	0.5	1.0
MIR513A_3P_MIR513C_3P	0.2218181958733119	0.4	1.0
GSE17721_CPG_VS_GARDIQUIMOD_1H_BMDC_UP	0.2218150107174659	0.8	1.0
MIR541_5P	0.2218095358412697	0.6	1.0
MIR4301	0.22180370017115378	0.2	1.0
GSE33292_DN3_THYMOCYTE_VS_TCF1_KO_TCELL_LYMPHOMA_UP	0.2218005009715059	0.5	1.0
GOBP_POSITIVE_REGULATION_OF_ADAPTIVE_IMMUNE_RESPONSE	0.22178863897528006	0.6	1.0
GSE369_PRE_VS_POST_IL6_INJECTION_SOCS3_KO_LIVER_UP	0.22176467001943967	0.3	1.0
GSE40666_STAT1_KO_VS_STAT4_KO_CD8_TCELL_UP	0.2217510871620946	0.8	1.0
REACTOME_ENOS_ACTIVATION	0.22175093605203752	0.7	1.0
GSE2770_UNTREATED_VS_ACT_CD4_TCELL_48H_UP	0.22175071464240736	0.7	1.0
LIN_APC_TARGETS	0.22174085611240782	0.8	1.0
ACTTTAT_MIR1425P	0.22172194620871094	0.7	1.0
GSE22919_RESTING_VS_IL2_IL12_IL15_STIM_NK_CELL_DN	0.22171707721335066	0.6	1.0
GSE20198_UNTREATED_VS_IFNA_TREATED_ACT_CD4_TCELL_DN	0.22170394976178875	0.7	1.0
GOCC_HETEROCHROMATIN	0.22170058335251078	0.4	1.0
GSE9006_HEALTHY_VS_TYPE_1_DIABETES_PBMC_4MONTH_POST_DX_DN	0.22168724041781795	0.8	1.0
GSE17721_LPS_VS_POLYIC_2H_BMDC_UP	0.22167854454991714	0.5	1.0
IKEDA_MIR30_TARGETS_DN	0.22161807009254467	0.8	1.0
MIR1207_3P	0.2216040179080657	0.5	1.0
GNF2_ANK1	0.22159351592294374	0.6	1.0
GNF2_SPTB	0.22159351592294374	0.4	1.0
GSE13522_WT_VS_IFNAR_KO_SKING_T_CRUZI_Y_STRAIN_INF_UP	0.22159186614180676	0.7	1.0
GOBP_CELLULAR_RESPONSE_TO_EXTRACELLULAR_STIMULUS	0.22157244943857432	0.5	1.0
GOBP_POSITIVE_REGULATION_OF_CELL_CYCLE_ARREST	0.22153004588837477	0.8	1.0
HP_APLASIA_HYPOPLASIA_OF_THE_CEREBELLUM	0.22151285546514476	0.4	1.0
GSE20152_HTNFA_OVERXPRESS_ANKLE_VS_CTRL_SPHK1_KO_ANKLE_UP	0.2214692586166007	0.8	1.0
GOMF_ENDONUCLEASE_ACTIVITY	0.22146093608470868	0.7	1.0
CEBPZ_TARGET_GENES	0.22144247565116876	0.7	1.0
JOHNSTONE_PARVB_TARGETS_2_DN	0.2214192402430022	0.7	1.0
GOBP_ORGANELLE_ASSEMBLY	0.2214085326148835	0.6	1.0
MIR556_3P	0.22139812812316273	0.6	1.0
MIR7843_5P	0.22137838496452913	0.7	1.0
GSE17721_PAM3CSK4_VS_GADIQUIMOD_1H_BMDC_UP	0.22136535719435824	0.8	1.0
MIR665	0.22135972369475343	0.4	1.0
GSE25088_ROSIGLITAZONE_VS_IL4_AND_ROSIGLITAZONE_STIM_STAT6_KO_MACROPHAGE_DAY10_DN	0.22134826209617114	0.8	1.0
GSE40274_CTRL_VS_FOXP3_AND_XBP1_TRANSDUCED_ACTIVATED_CD4_TCELL_UP	0.2213126035390427	0.6	1.0
GCNP_SHH_UP_EARLY.V1_DN	0.22127416785026593	0.6	1.0
MORF_PRKDC	0.22127408507909566	0.3	1.0
GSE12366_NAIVE_VS_MEMORY_BCELL_DN	0.22127322512613032	0.3	1.0
GSE7460_TREG_VS_TCONV_ACT_WITH_TGFB_UP	0.22127168777044404	0.6	1.0
GOBP_MITOTIC_CELL_CYCLE_ARREST	0.22125570238390202	0.9	1.0
GSE3920_UNTREATED_VS_IFNG_TREATED_FIBROBLAST_DN	0.2212481537177743	0.5	1.0
MIR3691_3P	0.22123921878295902	0.4	1.0
GOBP_SINGLE_STRANDED_VIRAL_RNA_REPLICATION_VIA_DOUBLE_STRANDED_DNA_INTERMEDIATE	0.22123527097351323	0.6	1.0
MIR6512_5P	0.22123203187745868	0.6	1.0
GSE9006_HEALTHY_VS_TYPE_2_DIABETES_PBMC_AT_DX_DN	0.22122511355507704	0.7	1.0
GSE1460_INTRATHYMIC_T_PROGENITOR_VS_THYMIC_STROMAL_CELL_UP	0.2212237303894454	0.4	1.0
GSE26343_UNSTIM_VS_LPS_STIM_MACROPHAGE_UP	0.22120284912433344	0.3	1.0
MIR12121	0.22119671644468294	0.6	1.0
GSE41867_DAY6_VS_DAY8_LCMV_CLONE13_EFFECTOR_CD8_TCELL_UP	0.2211869926628198	0.5	1.0
GSE46606_IRF4MID_VS_WT_CD40L_IL2_IL5_DAY3_STIMULATED_BCELL_UP	0.22118087453447777	0.8	1.0
TORCHIA_TARGETS_OF_EWSR1_FLI1_FUSION_UP	0.22115988010795926	0.4	1.0
GSE20727_CTRL_VS_DNFB_ALLERGEN_TREATED_DC_UP	0.22113791369014474	0.4	1.0
GSE8685_IL15_ACT_IL2_STARVED_VS_IL21_ACT_IL2_STARVED_CD4_TCELL_UP	0.221132654968322	0.6	1.0
HP_INCISOR_MACRODONTIA	0.22112957909602093	0.9	1.0
WP_TRANSCRIPTION_COFACTORS_SKI_AND_SKIL_PROTEIN_PARTNERS	0.22112739138567736	0.8	1.0
MIR4465	0.2211171307665223	0.2	1.0
GSE25123_CTRL_VS_IL4_AND_ROSIGLITAZONE_STIM_MACROPHAGE_UP	0.22110776553643507	0.7	1.0
FRANCO_BLOOD_SANOFI_PASTEUR_SA_INACTIVATED_INFLUENZA_VACCINE_CORRELATED_WITH_ANTIBODY_RESPONSE_AGE_18_40YO_14DY_NEGATIVE	0.22109874075963856	0.9	1.0
TURJANSKI_MAPK14_TARGETS	0.22109846786426093	0.6	1.0
GSE22432_MULTIPOTENT_VS_COMMON_DC_PROGENITOR_DN	0.2210472101059774	0.6	1.0
GSE15750_WT_VS_TRAF6KO_DAY10_EFF_CD8_TCELL_UP	0.22104262305610745	0.8	1.0
GSE17721_LPS_VS_PAM3CSK4_12H_BMDC_UP	0.22104163894354031	0.5	1.0
GSE8685_IL2_STARVED_VS_IL2_ACT_IL2_STARVED_CD4_TCELL_DN	0.2210396124587381	0.4	1.0
FAN_EMBRYONIC_CTX_BRAIN_ENDOTHELIAL_2	0.22103905997862	0.8	1.0
GSE20366_TREG_VS_NAIVE_CD4_TCELL_HOMEOSTATIC_CONVERSION_DN	0.22103285042609105	0.6	1.0
HP_ABNORMAL_GROWTH_HORMONE_LEVEL	0.22101704177345263	0.6	1.0
HOLLMANN_APOPTOSIS_VIA_CD40_UP	0.22101359276943558	0.8	1.0
REACTOME_RHO_GTPASES_ACTIVATE_NADPH_OXIDASES	0.2210006283595652	0.4	1.0
GSE21927_SPLENIC_C26GM_TUMOROUS_VS_4T1_TUMOR_MONOCYTES_DN	0.2209902024680226	0.7	1.0
GSE339_CD4POS_VS_CD4CD8DN_DC_IN_CULTURE_DN	0.2209771558856963	0.8	1.0
HP_ECHOLALIA	0.22096823158646167	0.7	1.0
GSE43700_UNTREATED_VS_IL10_TREATED_PBMC_UP	0.22095701501163606	0.8	1.0
MIR6759_3P	0.2209460307036458	0.7	1.0
GOBP_NEGATIVE_REGULATION_OF_PHOSPHORYLATION	0.22093319615683266	0.4	1.0
GOBP_REGULATION_OF_ACTIN_FILAMENT_BUNDLE_ASSEMBLY	0.22090257799434596	0.7	1.0
GOBP_NUCLEIC_ACID_PHOSPHODIESTER_BOND_HYDROLYSIS	0.22088628654096715	0.5	1.0
GSE1112_OT1_VS_HY_CD8AB_THYMOCYTE_RTOC_CULTURE_UP	0.22085154627251455	0.6	1.0
HP_COMA	0.22082538392317805	0.7	1.0
REACTOME_TP53_REGULATES_TRANSCRIPTION_OF_GENES_INVOLVED_IN_CYTOCHROME_C_RELEASE	0.22081745100136363	0.6	1.0
LET_7A_5P_LET_7C_5P_LET_7E_5P	0.2208023514084819	0.3	1.0
GSE29614_DAY3_VS_DAY7_TIV_FLU_VACCINE_PBMC_DN	0.22078420069928614	0.7	1.0
GSE2770_UNTREATED_VS_IL4_TREATED_ACT_CD4_TCELL_48H_UP	0.22078295868152373	0.5	1.0
GSE17721_CTRL_VS_POLYIC_6H_BMDC_UP	0.22076664276100744	0.7	1.0
GSE29618_MONOCYTE_VS_MDC_DN	0.220759518502794	0.4	1.0
GSE8685_IL2_ACT_IL2_STARVED_VS_IL21_ACT_IL2_STARVED_CD4_TCELL_DN	0.22074819394304762	0.7	1.0
MIR122B_5P	0.2207409448113718	0.5	1.0
GSE35685_CD34POS_CD38NEG_VS_CD34POS_CD10NEG_CD62LPOS_BONE_MARROW_UP	0.22072455296935792	0.6	1.0
GSE369_SOCS3_KO_VS_WT_LIVER_DN	0.22070875456918054	0.4	1.0
GSE22935_24H_VS_48H_MBOVIS_BCG_STIM_MACROPHAGE_DN	0.22068901526137355	0.6	1.0
GSE19888_CTRL_VS_T_CELL_MEMBRANES_ACT_MAST_CELL_UP	0.2206786200371293	0.5	1.0
GOMF_PHOSPHATIDYLSERINE_BINDING	0.22066358907333156	0.5	1.0
GOMF_TRANSMEMBRANE_RECEPTOR_PROTEIN_PHOSPHATASE_ACTIVITY	0.2206544107227373	0.7	1.0
HADDAD_T_LYMPHOCYTE_AND_NK_PROGENITOR_UP	0.22065150456320667	0.6	1.0
GSE14908_RESTING_VS_HDM_STIM_CD4_TCELL_ATOPIC_PATIENT_UP	0.22064008895142115	0.6	1.0
HP_HYPSARRHYTHMIA	0.22063353797491728	0.6	1.0
HP_PREMATURE_THELARCHE	0.22062979410576156	0.8	1.0
REACTOME_ACETYLCHOLINE_NEUROTRANSMITTER_RELEASE_CYCLE	0.2206258023232511	0.8	1.0
AR_03	0.22061071246158745	0.6	1.0
MIR433_3P	0.22060434379695723	0.2	1.0
GOBP_PRIMARY_NEURAL_TUBE_FORMATION	0.22059369761463574	0.4	1.0
